,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
174,"('SALOMÉ, seule.', ""À Dieu femme importune,  Qui viens troubler le cours de ma bonne fortune  Et qui par un discours qui ne te sert de rien  Veux amollir un coeur endurci pour son bien,  Je sais ce que je puis et ce que je dois faire  Pour les superbes fils d'une superbe mère,  Et pour ma sûreté, je n'ai que trop permis  Celle de ces ingrats qui sont mes ennemis,  Bien qu'ils soient obligés à tous mes bons offices  Et qu'ils cachent leur haine avec mille artifices,  Ils gardent pour jamais un désir dans le sein  DE venger Mariane. Et je vois leur dessein,  S'ils obtenaient un jour la dignité suprême  Je croirais mon salut dans un péril extrême,  C'est pour ma sûreté que je les dois punir  En un mot je les crains et les veux prévenir. "")","('MARIANE.', ""On connaît à ce style, et doux, et décevant,  Comme en l'art de trahir ton esprit est savant,  C'est avec trop de soin m'ouvrir la sépulture,  Pour me perdre il suffit d'une seule imposture. "")",67,174,0.14,Substitution
175,"('HÉRODE.', ""Votre Maître est si fort ami de la justice  Qu'il en voudrait lui-même avancer le supplice,  Et ne les punirait que de sa propre main  S'il était averti de leur lâche dessein  Dont les preuves déjà sont toutes manifestes."")","('HÉRODE.', ""Mauvaise, tu crois donc que je sois un trompeur,  Et toute cette audace est l'effet de ta peur.  Ne crains point, pour ta grâce, elle est entérinée,  Je tiendrai ma parole après l'avoir donnée ;  Cesse de m'affliger avecque tes douleurs : "")",68,175,0.27,Substitution
176,,"('MARIANE.', 'Mais fais plutôt cesser ma vie et mes malheurs,  Tous les miens sont passés, je brûle de les suivre. ')",-,176,1.0,Deletion
177,"('MÉLAS.', ""Ah Seigneur, croyez-vous à ces rapports funestes  De ces méchants esprits qui par leur trahison  Tâchent de ruiner toute votre maison,  Donc cet esprit sublime et si plein de lumière  Perdant toute sa force et sa clarté première,  Et paraissant aveugle en son propre intérêt  Donne contre soi-même un implacable arrêt,  Oui oui, contre vous-même, et non pas contre d'autres  Oui, vous vous détruisez en détruisant les vôtres,  Et vous souffrirez seul en perdant un appui  Que les mauvais conseils vous ôtent aujourd'hui,  Quoi bon Dieu ! Vous pourrez sans remords et sans honte  Par une procédure et si rude et si prompte,  Résoudre votre esprit à ces cruels desseins  Dans votre propre sang, tremper vos propres mains,  Et vous ne trouverez aucune résistance  Ni dans ce qu'ils vous sont ni dans leur innocence,  De quoi profitez-vous en les faisant mourir  Quel bruit et quel honneur croyez-vous acquérir,  Après mille actions qui par toute la terre  Vous ont fait estimer soit en paix, soit en guerre,  Et vaillant Capitaine et grand homme d'État  Croyez-vous ajouter quelque nouvel état,  À ce renom brillant d'une immortelle gloire  Faisant une action si sanglante et si noire,  Que diront vos voisins qui d'un oeil envieux  Ont toujours regardé cet État glorieux,  Et ce superbe point de haute renommée  Où vous avez porté les armes d'Idumée,  Et que leur jalousie et leur ambition  N'ont jamais entrepris qu'à leur confusion,  Après avoir atteint la dignité suprême  En leur prêtant la main vous le faites vous-même,  Et de votre malheur ils reçoivent le fruit  Puisque pour leur repos vous vous êtes détruit,  Mais si vos ennemis ressentent une joie  Qu'un si grand ennemi lui-même leur octroie,  De quel oeil vos amis vous verront-ils périr  Sans que leur amitié vous puisse secourir,  Et mon maître surtout que leur perte intéresse  Avec quels sentiments de mortelle tristesse,  Recevra-t-il la mort de celui qu'un lien  Avait déjà rendu votre fils et le sien,  Oui, comment verra-t-il la perte d'Alexandre  De ce Prince bien né, de cet aimable gendre,  Qu'il n'avait accepté que pour l'amour de vous,  De sa très chère fille, et cher, et digne époux,  Comment Seigneur, comment pourra-t-il se contraindre  Après tant de raison qu'il aura de se plaindre,  Deviez-vous pas du moins donner un mot d'avis  À ce Roi le premier de vos meilleurs amis,  Et pour la part qu'il a dedans votre famille,  L'avertir du malheur qui menace sa fille  Mais ce bon Prince à part, et tous ses intérêts  Pouvez-vous prononcer ces souverains arrêts,  Et ce mortel décret, quand même il serait juste  Sans en avoir reçu la puissance d'Auguste,  Vous savez à quel point il aime vos enfants  Comme il les a chéris dès leurs plus jeunes ans,  Et qu'étant élevés auprès de ce grand homme,  Ils ont gagné son coeur et l'amitié de Rome,  Vous savez qu'une fois il les a défendus  Et que sans son appui vous les auriez perdus,  Puisqu'il les aime encor craignez qu'il ne les venge  Seigneur ma liberté vous doit sembler étrange,  Mais vous pardonnerez les choses que je dis  Et la témérité d'un discours si hardi,  À cette passion dont le courant m'emporte  Et qui pour votre bien m'aveugle de la sorte."")","('HÉRODE.', ""Comment ? Veux-tu mourir pour m'empêcher de vivre ?  Et violant encor toutes sortes de droits ?  Attenter sur ton roi pour la seconde fois ?  Bien que tu sois de glace, et que je sois de flamme,  Les cieux ont attaché mon esprit à ton âme,  Le beau fil de tes jours ne peut être accourci,  Sans que du même temps le mien le soit aussi. "")",69,177,0.66,Substitution
178,"('HÉRODE.', ""J'ai goûté vos raisons avec contentement,  D'autant plus que leur poids touche mon sentiment,  Et que contre mon gré ma justice procède  Contre mes chers enfants à ce sanglant remède,  Certes je suis mari d'avoir été si prompt  Je ne les puis haïr tous criminels qu'ils sont,  Et le sang qui pour eux me parle en leur défense  Oppose à notre loi celle de la naissance,  Et combat ma rigueur par des efforts puissants  Ciel prends leur cause en main, fais qu'ils soient innocents,  Donne leur le secours que la terre leur nie  Et décile mes yeux contre la calomnie,  Rends-moi plus clairvoyant dans mon propre intérêt  Et ne me permets point de donner un Arrêt,  Dont l'exécution rigoureuse et sévère  Mettrait dans un tombeau les enfants et le père,  Et toi qui vois du Ciel leur malheur et le mien  Protège Mariane et mon sang et le tien,  Fais défendre tes fils par ce pouvoir suprême  Contre cet inhumain qui te perdit toi-même,  Et ne lui permets point par une injuste loi  De perdre le seul bien qui lui reste de toi. "")","('MARIANE.', ""Lorsque ta vie au moins finira sa durée,  La mienne il est certain sera mal assurée,  Car les précautions de ta soigneuse amour,  Me feront, s'il se peut, partir le même jour :  Certes ce sont des traits d'une amitié bien tendre. "")",70,178,0.53,Substitution
179,,"('HÉRODE.', ""Ce propos est obscur, je ne saurais l'entendre. "")",-,179,1.0,Deletion
180,,"('MARIANE.', 'Ne perdons point le temps en discours superflus,  La chose est trop récente. ')",-,180,1.0,Deletion
181,,"('HÉRODE.', ""Il ne m'en souvient plus. "")",-,181,1.0,Deletion
182,"('ANTIPATRE.', ""Par votre ordre Seigneur votre Cour Souveraine  Vient de faire appliquer ces gardes à la géhenne,  Ils ont nié d'abord ce qui s'était passé  Mais à la fin seigneur ils ont tout confessé,  Et nous ont faits frémir de l'attentat horrible  Que nous avons su d'eux. "")","('MARIANE.', ""Quand tu crains lâchement la justice d'Auguste,  Ma mort est résolue, et tu la trouves juste ? "")",71,182,0.8,Substitution
183,"('HÉRODE.', ""Ô Ciel, est-il possible.  Qu'ont-ils donc avoué. "")","('HÉRODE.', ""D'Auguste ? Ah ! Par ce mot je suis assez instruit,  Et de ce qui t'anime, et de ce qui me nuit,  Je connais les raisons qui tes dédains aigrissent,  Et l'ingrate façon dont mes gens me trahissent,  Soesme t'en a fait un secret entretien ? "")",72,183,1.22,Substitution
184,"('ANTIPATRE.', 'Je ne saurais Seigneur  Étant ce que je suis en parler sans horreur  Mais vous le pouvez mieux savoir de Diophante. ')","('MARIANE.', ""Il ne m'en a rien dit, mais je le sais fort bien. "")",73,184,0.91,Substitution
185,,"('HÉRODE.', ""Ah ! Perfide Soesme, avoir trompé ton maître.  Allez diligemment vous saisir de ce traître,  Que tout chargé de fers il me vienne trouver :  Mais ne lui donnez pas le temps de se sauver,  Qu'en de divers cachots à même heure on dévale  Ceux qui seront suspects d'être de sa cabale, Vite, et que les bourreaux ne les épargnent point.  Se tournant vers le grand Prévôt."")",-,185,1.0,Deletion
186,,"('LE GRAND PRÉVÔT.', ""Sire, j'accomplirai le tout de point en point. "")",-,186,1.0,Deletion
187,"('DIOPHANTE.', ""J'ai même horreur que vous, mais la chose importante  Dans cette extrémité ne se peut plus celer  Et le devoir défend de le dissimuler,  Ils nous ont avoué qu'ils s'étaient laissé prendre  Étant disgraciés aux bienfaits d'Alexandre,  Et son frère et lui les ayant obligés  Par un sacré serment les avaient engagés,  À venger contre vous leur commune disgrâce  Et qu'ils devaient enfin vous tuer à la chasse. "")","('HÉRODE.', ""L'eunuque de la reine est de l'intelligence,  Faites qu'on me l'amène avecque diligence ;  Ce fut à sa faveur que je fus offensé,  Mais il me répondra de ce qui s'est passé.  Ô maudite aventure ! Ô dures destinées !  Pourquoi ne suis-je mort en mes jeunes années ?  Voyant pour mon malheur tant de maux assemblés,  De colère et d'horreur tous mes sens sont troublés ;  La fureur me saisit, et ce cruel outrage,  Me mettant hors de moi m'abandonne à la rage. Soesme sur ce point t'a dit la vérité.  Mais quel prix a reçu son infidélité ?  Il était dans ma Cour en fort bonne posture,  Il n'a pas mis pour rien sa vie à l'aventure,  Tu n'as pu l'éblouir par l'éclat des trésors,  Tu n'as pu le tenter que par ceux de ton corps ;  Il en fut possesseur comme dépositaire,  Lorsqu'il te révéla cet important mystère.  Tes faveurs ont été les biens qu'il a reçus,  Ne lève point les yeux, et réponds là-dessus ;  L'aurais-tu satisfait par d'autres récompenses ?  Parlant à Mariane."")",74,187,0.12,Substitution
188,,"('MARIANE.', 'Crois tout ce que tu dis, et tout ce que tu penses. ')",-,188,1.0,Deletion
189,"('HÉRODE.', 'Juste ciel, mais retiens la douleur que tu sens  Et bien vous le voyez comme ils sont innocents. ')","('HÉRODE.', 'Oui, oui, je le veux croire, et te faire sentir,  De cette perfidie un cuisant repentir. ')",75,189,0.49,Substitution
190,,"('MARIANE.', ""Tu peux m'ôter la vie, et non pas l'innocence. "")",-,190,1.0,Deletion
191,"('MÉLAS.', ""On arrache souvent à force de supplices  Des crimes inventés avec de faux complices,  Et pour se délivrer de maux si véhéments  On dit plus qu'on ne sait au milieu des tourments,  Mais cette preuve est faible, où n'est pas assez forte  Pour faire condamner des hommes de leur sorte. "")","('HÉRODE.', ""Ah ! Je suis assuré de cette jouissance ;  Tu ne te riras plus de m'avoir outragé.  J'en ai reçu l'affront, mais j'en serai vengé,  Tu m'as mis dans les fers, tu m'as mis dans la flamme,  Tu m'as percé le coeur, tu m'as arraché l'âme,  Mais ne te flatte pas de cette vanité,  D'avoir fait tant de maux avec impunité ;  La mort pour t'enlever est déjà préparée. "")",76,191,0.52,Substitution
192,"('ANTIPATRE.', ""Le Roi n'en a que trop qui découvrent assez  Et leurs désirs présents et leurs desseins passés. "")","('MARIANE.', ""Elle viendra plus tard qu'elle n'est désirée ;  Et me la proposant pour finir ma langueur,  Je n'en puis redouter que la seule longueur."")",77,192,0.96,Substitution
193,"('MÉLAS.', ""Quoi Seigneur c'est ainsi qu'un Prince signale  Et qu'un homme sorti de naissance Royale,  Témoigne maintenant sa générosité  À ses frères réduits dans cette extrémité,  Vous en avez ailleurs des moyens assez amples  Et d'autres ennemis et de meilleurs exemples,  Que vous pouvez tirer d'une illustre maison  Que l'injustice accable avec la trahison,  Laissez mourir en paix vos misérables frères  Et ne redoublés point leurs dernières misères,  Leur mort sera plus douce et leur destin plus doux  De se voir opprimés par d'autres que par vous. "")","('HÉRODE.', ""On verra ta constance au milieu des supplices :  Mais voici ton amour et tes chères délices,  Je m'en vais réjouir avec lui de ce pas,  Conduis la dans la tour, et ne la quitte pas.  Parlant au Capitaine des gardes."")",78,193,0.51,Substitution
194,,"('HÉRODE.', ""Exécrable sujet de mon impatience,  Qui t'a fait lâchement trahir ma confiance,  Et porté ton audace au mépris de la mort,  Découvrant un secret qui m'importait si fort ?  Réponds, tu connais bien l'attente qui me blesse. "")",-,194,1.0,Deletion
195,"('ANTIPATRE.', ""Vous vous émancipez devant le Roi mon père  Plus qu'un Ambassadeur n'a pouvoir de le faire,  Mais cette qualité ne vous défendrait pas  Si le respect du Roi ne retenait mon bras,  Je sais ce que je dois. "")","('SOESME.', ""Hé Sire ! Je commis ce crime par faiblesse !  Ce fut par imprudence et par légèreté  Que je fis cette offense à votre Majesté.  Mais le vif repentir qui dans mon coeur s'imprime,  Devrait bien effacer l'image de mon crime,  Prince rare en clémence aussi bien qu'en valeur,  Excusez un défaut arrivé par malheur. "")",79,195,0.51,Substitution
196,"('HÉRODE.', ""Qu'on se taise Antipatre,  Ce n'est pas avec lui que vous devez débattre,  Et vous justifier de ce que vous devez  Suffit que je l'agrée et que vous le pouvez,  Et vous qui m'ordonniez ce que je devais faire  Et qui par un discours qui n'est pas ordinaire,  Condamniez ma justice et ma sévérité  Avec peu de raison et trop de liberté,  Apprenez qu'il n'est point de puissance assez forte  Pour imposer des lois aux Princes de ma sorte,  Que je rends la justice ainsi que je la dois  Et qu'Hérode en un mot ne rend compte qu'à soi,  Le bruit de mes voisins leur joie et leur envie  Ne saurait altérer le calme de ma vie,  Ils me connaissent trop ils savent mon pouvoir  Et que ce n'est pas d'eux que j'apprends mon devoir,  Que je suis plus grand qu'eux et suis plus habile homme  Je ne redoute point l'autorité de Rome,  Et j'ai de l'Empereur de qui seul je le tiens  Un pouvoir absolu de disposer des miens,  Mais si ma procédure offense votre maître  Comme par vos discours vous le faîtes paraître,  Vous savez qu'il a tort, et n'a plus de raison  D'appuyer ces ingrats après leur trahison,  Qu'une autre fois déjà, je lui donnai son gendre  Que lui seul conserva le perfide Alexandre  Et que je le rendis à sa seule amitié  Plus qu'à son innocence et plus qu'à ma pitié,  Pour la seconde fois il attaque une vie  Que sans les bons avis il m'eût déjà ravie,  J'ai pris pour l'amender mille soins superflus  Et je suis résolu de ne l'épargner plus,  Puisque ma sûreté veut que je les punisse  Mais je les veux traiter avec toute justice,  Et je leur permettrai de se justifier  Sur une trahison qu'on doit vérifier,  Je veux qu'ils soient ouïs et qu'en leur présence  Ou avéré leur crime ou bien leur innocence. "")","('HÉRODE.', ""Ce n'est donc pas un trait d'une âme déloyale,  Que semer le divorce en la Maison Royale :  Et porter une femme à perdre son époux,  N'est qu'une erreur légère indigne de courroux,  Oses-tu dire encore un mot pour ta défense ?  Ton excuse perfide aggrave ton offense ;  Tu ferais mieux pour toi de n'en rien déguiser. "")",80,196,0.44,Substitution
197,"('HÉRODE, dans un trône au milieu des Juges.', ""Vous voyez mes amis un Prince à qui le Ciel  Détrempe ses douceurs d'amertume et de fiel,  Et qui n'est élevé dans la grandeur suprême  Que pour y ressentir des misères de même,  Et contrebalancer à des degrés si hauts  Et des bonheurs si grands, la grandeur de ses maux,  J'ai des honneurs en paix, j'ai des honneurs en guerre  Je suis victorieux et par mer et par terre,  Tout vit à mes desseins pour le bien de l'État.  J'ai pour mes bons amis Auguste et le Sénat,  Tous les Princes voisins redoutent ma puissance  Et je tiens un Pays sous mon obéissance,  Dont la possession et le Sceptre en ma main  Se doit plus estimer que l'Empire Romain,  Mais à quoi ces honneurs et ces grandeurs publiques,  Si je suis accablé de malheurs domestiques,  À quoi tant d'étrangers à mon pouvoir soumis  Si j'élève chez moi mes plus grands ennemis  Il l'avoue en mot puisqu'il ne se peut taire  J'eusse été trop heureux si je n'eusse été père,  Et j'eusse avec bonheur passé mes derniers ans  Si je n'eusse produit ces malheureux enfants,  Certes je suis fâché de souiller vos oreilles  Du discours importun de misères pareilles,  Et de vous exposer par une juste loi  Ces monstres odieux qui sont sortis de moi,  Vous voyez des méchants que l'exécrable envie  De retrancher le cours d'une trop longue vie,  Par une détestable, et noire trahison  Vient d'armer contre moi de fer, et de poison,  Je règne trop pour eux, et le sang de leur père  Doit guider ces ingrats au trône héréditaire,  Je leur avais ouvert les portes de l'honneur  Ils pouvaient s'élever à ce dernier bonheur,  S'ils eussent attendu que la mort naturelle  Leur en ouvrit la voie et plus sûre et plus belle,  Mais par un parricide ils veulent de trois jours  D'un bien qui leur est dû, précipiter le cours  Bien que l'autorité que j'ai dans ces Provinces  Autant que les plus bas me soumette les Princes,  Et que par le pouvoir que César m'a donné  J'en dusse disposer, comme il m'est ordonné !  J'ai plus de retenue et plus de modestie  Je ne paraîtrai point leur Juge et leur partie,  Et je me démettrai du pouvoir souverain  Que j'en avais reçu pour vous le mettre en main,  Contre mon propre sang vous êtes mes refuges  Oui je ne veux de vous, ni de Rois ni de Juges,  Et ce n'est que de vous que j'espère un Arrêt  Que vous prononcerez sans aucun intérêt  Mais considérez bien la nature du crime  Et que votre justice en ma faveur s'exprime,  Oui je vous la demande et l'espère de vous,  De vous que je maintiens, et que je connais tous. "")","('SOESME.', ""Sire, j'ai trop failli pour vouloir m'excuser ;  Je suis trop criminel, ayant pu vous déplaire.  Je n'ai point de raisons contre votre colère :  Aussi dans le péril où je me suis jeté,  Je n'attends mon salut que de votre bonté. "")",81,197,0.37,Substitution
198,"('ALEXANDRE.', ""Seigneur ce procéder qui n'est pas ordinaire  Est un étrange effet de l'amitié d'un Père,  Vous voulez éprouver si nous avons des coeurs  Dignes de vos enfants et de vos successeurs,  Et ce dessein paraît dans votre procédure  Plutôt que le désir d'offenser la nature,  Vous dépouillant d'un nom et si cher et si doux  Pour répandre ce sang que nous tenons de vous,  Si votre Majesté voulait ôter la vie  À des enfants ingrats qui l'eussent desservie,  À quoi tant de façon, étant père, étant Roi  Sans ces formalités elle l'eut pu de soi,  Et nous eut immolés à sa juste vengeance  Sans nous faire amener aux pieds de sa clémence,  Mais celui qui d'en haut pénètre dans nos seins,  Qui lit dans nos secrets, et connais nos desseins,  Veut d'une trahison épouvantable et noire  Sauver notre innocence et tirer notre gloire,  Et nous fait à vos pieds trouver la sûreté  Digne de nos desseins et de votre bonté,  Donc pour justifier une innocence nue  Qui déjà par nos fronts vous est toute connue,  Souffrez que je demande à votre Majesté  Qu'avons-nous entrepris, qu'avons-nous attenté,  Et quelle trahison a pu rendre coupables  Ceux de qui tout le crime, est d'être misérables,  Et que jusqu'à ce jour rien ne rend odieux  Que l'abandonnement de la terre et des Cieux,  Nous avons-nous dit-on, attaqué votre vie  Et notre ambition nous fit naître l'envie,  De monter par le fer à ce superbe rang  Et des degrés souillés de votre propre sang,  Du sang de notre Roi du sang de notre père  Ah Seigneur quelle forme est ici nécessaire,  Si vous en concevez un soupçon seulement  Pourquoi nous laissez-vous respirer un moment,  Et que différez-vous d'envoyer au supplice  Ces monstres, ces serpents, sans forme de justice,  Et comment pouvez-vous les ouïr et les voir  Mais si votre bonté m'en donne le pouvoir  Je lui demanderai sur quelles apparences  A-t-elle pu fonder ces injustes créances,  Et former un soupçon qui paraît aujourd'hui  Des Princes de son sang, des Princes nés de lui,  Et qui n'ont pu tirer de lui, ni de leur race  Des exemples d'un crime indigne de sa grâce,  À quel propos Seigneur cet appétit brutal  D'un bien avant le terme et d'un Sceptre fatal,  Qui depuis si longtemps a traîné la ruine  De tous ceux qu'on a vus régir la Palestine,  Mais confessons qu'un trône a beaucoup de douceur  Et qu'il comble de gloire un juste possesseur,  Pourquoi précipiter par un dessein horrible  Ce qui par vos bontés nous était infaillible,  N'avions-nous pas reçu de votre Majesté  Les marques et l'espoir de cette dignité,  Connaissant votre amour par des preuves si chères  Pouvons-nous envier le bonheur de nos frères,  Pouvions-nous redouter un changement d'état  Certains de l'amitié d'Auguste et du Sénat,  Doncques quelles raisons nous poussaient à le faire  Possible pour venger la mort de notre mère,  Pardonnez-moi Seigneur si dans l'extrémité  Je retrace une perte à votre Majesté,  De qui le souvenir fera rouvrir ses plaies  Oui nos maux furent grands, nos douleurs furent vraies  Oui nous avons donné nos regards et nos pleurs  Au funeste récit de nos communs malheurs,  Et tout autre qu'un Père eut senti la vengeance  Que demandait de nous le droit de la naissance,  Mais outre cette marque et ce titre de Roi  Nous vous étions liés par une même loi,  Et nous soulagions mal notre douleur extrême  En ne vengeant son sang que par votre sang même,  Si le ressentiment devait armer nos mains  C'eût été seulement contre ces inhumains,  Dont les mauvais conseils pleins de rage et d'envie  Vous privent de repos en la privant de vie,  Ils n'ont pas assouvi toutes les cruautés  Et c'est d'elle et de vous que nous sommes restés,  Pour les souiller d'un sang qui demande vengeance  Contre ces inhumains bourreaux de l'innocence,  Et vous voyez Seigneur que le Ciel a permis  Que nous ayons encor les mêmes ennemis,  Ceux qui nous ont poussés dedans le précipice  Ont mené devant nous Mariane au supplice,  Et feront trébucher toute votre maison  Si vous ne vous armez contre leur trahison,  Phérore a devant vous confessé sa malice,  Par quelle invention et par quel artifice,  Il voulut obliger ce fils infortuné  À sortir du respect que doit un fils bien né,  Si quelque passion peut aigrir mon courage  C'est cet amour Seigneur, et la jalouse rage,  Que cet esprit malin me coula dans le sein  Pour faire réussir son perfide dessein,  Je vous l'ai découvert avec une innocence  Qui prouvait ma franchise, et mon peu de prudence,  Même ayant abusé des bontés de mon Roi  Sans doute mes discours l'ont aigri contre moi,  J'eus trop peu de respect Seigneur je le confesse  Mais vous pardonnerez au feu d'une jeunesse,  Que l'amour aveuglait et ce ressentiment  Ce défaut de mon âge et de mon jugement,  D'une noire action nous sommes incapables  Mais si votre bonté nous peut croire coupables,  Nous sommes tous soumis le trépas nous est doux  Nous haïssons le jour étant haï de vous,  Et nous ne voulons plus conserver une vie  Que d'un père irrité nous voyons poursuivie,  Pour nous avoir produits le rendre infortuné  Et garder malgré lui ce qu'il nous a donné. "")","('HÉRODE.', ""Oui, mais par un moyen qui n'est pas ordinaire,  J'ai bien su le secret de toute cette affaire.  Si tu veux excuser cet acte plein d'horreur,  Confesse que l'amour a causé ton erreur :  On sait de quels appas Mariane est pourvue,  L'éclat de sa beauté te donna dans la vue,  Tu ne peux soutenir ses regards tous puissants,  Et voilà le sujet qui te troubla le sens :  C'est ainsi que la reine est cause de ton crime ;  Mais afin que ma grâce en ta faveur s'exprime,  Apprends-moi bien au long par ta confession,  La naissance et le cours de cette passion ;  Trouvas-tu dans son âme un peu de résistance ?  Et quels progrès fis-tu devant la jouissance ? "")",82,198,0.15,Substitution
199,,"('SOESME.', ""Cet étrange propos m'étonne tellement,  Que j'en pers la parole avec le sentiment,  J'y voudrais répartir, mais il m'est impossible. "")",-,199,1.0,Deletion
200,,"('HÉRODE.', ""Pour un amant discret cette atteinte est sensible,  Mais reprends tes esprits, et m'en fait le discours. "")",-,200,1.0,Deletion
201,"('HÉRODE.', ""Tyrans de mon repos inhumaines maximes  Qui sous ombre d'un bien nous portez à des crimes,  Bourreaux des passions et de l'esprit d'un Roi  Dures raisons d'État éloignez-vous de moi,  Et ne contraignez point un misérable père  À commettre pour vous un crime nécessaire,  Et de son propre sang vous saouler tant de fois  En se sacrifiant à vos sévères lois,  Juste Ciel qui connais les malheurs d'une vie  De peines de périls, et d'horreurs poursuivie,  Donne quelque relâche aux peines que je sens  Et rends le père aveugle ou les fils innocents,  Rends-moi moins clairvoyant, et souffre que j'ignore  La flamme et la clarté du feu qui me dévore.  Certes jamais un coeur ne se trouva réduit  Dans l'état pitoyable où mon sort m'a conduit,  Et jamais on ne vit une âme traversée  Des mouvements divers dont la mienne est pressée,  La vengeance et l'amour, m'emportent à leur rang  D'un côté la Justice, et de l'autre le sang,  Bourrellent à l'envi cette âme infortunée  De ces deux passions également géhennée,  Ces Princes sont mes fils mais ils sont criminels  Indignes de l'amour, et des soins paternels,  Mon fils Aristobule, et mon fils Alexandre  Ils sont tous deux mon sang, ils le veulent répandre,  Je leur donnai la vie ils m'en veulent priver  Ils doivent donc périr si je me veux sauver,  Et je ne saurais plus éviter la tempête  Qu'en faisant retomber l'orage sur leur tête,  Que deviendras-tu donc Hérode infortuné  À quel de ces deux maux te vois-tu destiné,  Dois-tu tendre la gorge au fer qui la menace  Ou conserver ta vie aux dépens de ta race,  Suivre les mouvements d'une aveugle amitié  Ou bien dans ta Justice étouffer ta pitié,  Ah mes fils si ce nom après son parricide  Doit être encor permis à ma race perfide  Enfants dénaturés où me réduisez-vous  Tout ce qu'un nom de père a d'aimable et de doux  Se dissipe et se perd dans l'horreur de vos crimes  Et toutes mes bontés ne sont plus légitimes,  Car enfin malheureux vous ne pouvez nier  Ce que le juste Ciel vient de vérifier,  Oui le Ciel contre vous se déclare lui-même  Et m'ayant découvert par sa bonté suprême,  Et par un juste soin ce que vous attentez  Il décile nos yeux avec tant de clartés,  Qu'on ne peut plus douter après tant de lumière  Sur une trahison qui se découvre entière. "")","('SOESME.', ""Ô Prince ! La merveille et l'honneur de nos jours,  Peut-on croire qu'une âme et si noble et si belle,  Conçoive des soupçons qui sont indignes d'elle ;  Et qu'un Roi dont l'esprit agit si sagement,  Pour troubler son repos trompe son jugement ?  Ce qui m'est imputé rend mon sort pitoyable  Puis-je m'en accuser, et me rendre croyable ?  Soesme à ces desseins peut-il avoir pensé,  Sans être devenu tout à fait insensé ?  Et s'il était tombé dans cette maladie,  Qui croira qu'un esclave eût l'âme assez hardie,  Pour aimer une reine, et pour lui découvrir  Une témérité qui le ferait mourir ?  Mais une reine encore, si chaste et si sage,  Qu'elle sert de miroir à celles de cet âge ?  Vous lui faites grand tort de prendre ces soupçons. "")",83,201,0.0,Match
202,"('ARISTOBULE.', 'Seigneur, si nos desseins sont ainsi découverts  Pourquoi nous tiendrez-vous plus longtemps dans les fers,  Pourquoi ne perdez-vous ces monstres de nature  Sans autre jugement, sans autre procédure  Sans autre témoignage, et sans formalité  Puisque vous faites tout de votre autorité,  Et que vous vous servez dans des crimes énormes  De nouveaux procédés et de nouvelles formes,  Nous sommes convaincus de quelque trahison,  Et vous nous reprochez le fer et le poison,  Mais vous nous ne nous montrez, ni témoins ni complices. ')","('HÉRODE.', ""Traître je suis lassé d'entendre tes leçons :  Crois-tu donc t'excuser en louant ta complice,  Et d'un charme subtil endormir ma justice ? "")",84,202,0.57,Substitution
203,"('HÉRODE.', ""Ils ont perdu la vie au milieu des supplices  Mais avant que de la perdre, ils ont tout confessé,  Et vos Juges ont vu, tout ce qui s'est passé. "")","('SOESME.', 'Si je parle autrement je paraîtrai menteur. ')",85,203,1.53,Substitution
204,,"('HÉRODE.', ""Que l'on aille égorger ce fâcheux orateur. "")",-,204,1.0,Deletion
205,"('ALEXANDRE.', ""Pauvres infortunés que la rage et l'envie  Pour le malheur d'autrui vient de priver de vie,  Innocents accablés que je plains votre sort  Innocents comme vous nous causons notre mort. "")","('SOESME.', 'On répandra du sang qui doit crier vengeance. ')",86,205,1.3,Substitution
206,,"('HÉRODE.', ""Dépêchez ce perfide avecque diligence ;  Et l'eunuque est-il là ? "")",-,206,1.0,Deletion
207,,"('LE GRAND PRÉVÔT.', 'Oui Sire, le voici. ')",-,207,1.0,Deletion
208,,"('HÉRODE.', ""Il faut qu'en même temps on l'expédie aussi,  Il était du complot cet animal infâme,  Qui ne saurait passer pour homme, ni pour femme. "")",-,208,1.0,Deletion
209,"('ARISTOBULE.', ""Ah Seigneur, ha Seigneur, c'est ainsi qu'on nous traite  Et votre Majesté sera donc satisfaite,  Pourvu qu'elle nous perde et qu'il lui soit permis,  De verser tout le sang de nos meilleurs amis,  Doncques d'un faible coeur, et de quelque âme lâche,  À force de tourments votre rigueur arrache,  Un malheureux aveu de crimes inventés  Et ferme par la mort la bouche aux vérités,  Que vous sert d'emprunter ces formes de justice,  Puisque vous êtes Juge, et partie, et complice  Que dans votre conseil il est délibéré  Que nous soyons punis pour avoir conspiré,  Oui, oui, nous l'avons fait et nous le devions faire  Salomé votre soeur, Phérore votre frère,  Et toute votre Cour conspirent avec nous,  Et vous régnerez seul si vous les perdez tous,  Oui faites tout périr vous le pouvez sans blâme. "")","('HÉRODE.', ""Horreur de la nature et le mépris des cieux !  Monstre sans jugement, Dragon pernicieux,  Je t'avais confié le trésor le plus rare,  Dont avecque raison je pouvais être avare.  Tu donnas cependant assistance au voleur,  Tu servis de ministre à mon dernier malheur.  Tu fus le confident de cruel adultère,  Tu connus cette intrigue et me la sus bien taire.  Quand Soesme en mon lit contentait son amour,  Tu fermais les rideaux et veillais à l'entour :  Ainsi tu ménageais le temps de mon absence ? "")",87,209,0.09,Substitution
