biancollelli-arlequin-gentilhomme,dufresny-regnard-chinois,Score
"('#le-docteur', ""Maintenant, cher ami, j'ai l'esprit en repos  Isabelle est cachée en cette hôtellerie,  Ne partez point d'ici Géronte, je vous prie,  Car je veux devant vous lui faire la leçon,  Et la traiter ici de la bonne façon.  Il entre dans le cabaret de Colombine."")",-,0.0
"('#geronte', ""Hélas ! Pauvre Docteur, ton sort est déplorable,  Le ciel m'a regardé d'un oeil plus favorable,  En donnant à ma fille un esprit mûr, rassis,  Elle n'écoute point les amoureux transis,  Qui bornent tous leurs voeux à tromper une belle,  Léonore n'est point de l'humeur d'Isabelle,  Elle sait s'écarter d'un chemin trop battu,  Et pratiquer les lois de l'austère vertu. "")",-,0.0
"('#le-docteur', 'Je vous retrouve enfin fille trop criminelle,  Qui désertez ainsi la maison paternelle  Vous avez par la suite animé mon courroux,  Et mon ressentiment doit éclater sur vous. ')",-,0.0
"('#isabelle', 'Ah ! De grâce calmez cette affreuse colère,  Et ressouvenez-vous que vous êtes mon père. ')",-,0.0
"('#le-docteur', 'Contre ton procédé qui ne se récrierait,  Pendarde, quoi déjà tu cours le cabaret. ')",-,0.0
"('#geronte', ""Docteur votre colère est juste et légitime,  Mais enfin croyez-moi pardonnez lui fort son crime  Que servent les éclats, il vaut mieux filer doux  Il faut la présenter vous-même à son époux,  Le plutôt est le mieux et dans cette journée  Effacez cet affront par un prompt hyménée,  On ne peut pas savoir tout ce qui s'est passé  Et vous ferez fort bien de paraître empressé. "")",-,0.0
"('#le-docteur', 'Mais Léandre... ')",-,0.0
"('#geronte', ""Comment vous y pensez encore,  Il a donné déjà la main à Léonore,  Ainsi n'attendez pas qu'il change de dessein,  Si vous vous en flatter votre espoir sera vain,  Je vais si vous voulez, appeler votre gendre. "")",-,0.0
"('#le-docteur', 'Hé bien soit.  Géronte entre.')",-,0.0
"('#isabelle', ""Juste ciel ! Qu'est devenu Léandre ? Il a pour m'obtenir bien peu d'empressement,  Et je dois mon malheur à son retardement. "")",-,0.0
"('#geronte', 'Voici votre beau-père avec la prétendue. ')",-,0.0
"('#octave', ""Quel objet en ce lieu se présente à ma vue ?  Le Docteur veut me faire un joli présent,  Il me prend pour un autre et le tour est plaisant,  Colombine tantôt m'a parlé de la belle,  Feignons... Quoi c'est donc là la charmante Isabelle ? "")",-,0.0
"('#geronte', 'Oui, Monsieur, et voilà mon ami le Docteur. ')",-,0.0
"('#le-docteur', 'Ma fille avec raison peut vanter son bonheur,  Puisque je lui destine un homme de mérite. ')",-,0.0
"('#geronte', 'Madame permettez que je vous félicite. ')",-,0.0
"('#octave', ""Madame permettez, qu'en qualité d'amant,  Je vous témoigne ici mon tendre empressement,  Ce n'est point comme époux que je prétends paraître,  Mon ardeur sous ce nom le ferait mal connaître,  Et je dois autrement me présenter à vous. "")",-,0.0
"('#le-docteur', ""C'est-à-dire, qu'il veut être amant quoique époux. "")",-,0.0
"('#isabelle', ""Imiter votre exemple est ce que je désire,  Et je ne craindrai point à mon tour de vous dire  Que le titre d'épouse a pour moi peu d'appas,  Qu'en cette occasion il ne me touche pas,  Que tout autre pour moi serait bien plus aimable. "")",-,0.0
"('#geronte', ""C'est assez mes enfants allons-nous mettre à table,  Entrons dans le logis. "")",-,0.0
"('#isabelle', 'Ciel qui connaît mes feux,  Daigne, en parant ce coup, satisfaire à mes voeux. ')",-,0.0
"('#octave', 'Amour mon tendre coeur implore ta puissance,  Par un hymen plus doux couronne sa constance. ')",-,0.0
"('#leandre', ""Songeons à profiter d'un moment précieux,  Et sans plus différer abandonnons ces lieux,  Tout est prêt pour partir, fais venir Isabelle. "")",-,0.0
"('#scaramouche', ""En vérité, Monsieur, l'action n'est pas belle,  Vous hasardez beaucoup en cette occasion,  Et l'on me pendre moi par conversation. "")",-,0.0
"('#leandre', ""Finis donc si tu veux, frappe à l'hôtellerie. "")",-,0.0
"('#scaramouche', 'Ne vous emportez pas, mon mignon, je vous prie.  Holà ?  Il frappe.')",-,0.0
"('#pierrot', 'Que voulez-vous ? ')",-,0.0
"('#scaramouche', 'Appelez promptement  La Dame en question. ')",-,0.0
"('#pierrot', ""Vous vous moquez vraiment,  Elle n'est plus chez nous. "")",-,0.0
-,"('#apollon', ""Qui rend donc Pégase si hargneux ?  Apparemment, mademoiselle Thalie, que vous avez oublié de lui donner son avoine aujourd'hui."")",0.0
-,"('#thalie', ""Ne vous souvenez-vous pas que ce n'est plus moi qui le panse ?  Vous en avez donné la charge aux auteurs ; et depuis ce temps aussi, le pauvre animal, hélas !  Les os lui percent la peau."")",0.0
-,"('#apollon', ""C'est sa faute.  Pourquoi se laisse-t-il monter par le premier venu ?"")",0.0
-,"('#thalie', ""Il est vrai que c'est la monture banale de tous les regrattiers du Parnasse ; il n'y a pas jusqu'aux femmes qui le font trotter en vers alexandrins ; et je ne sais pas quel diable de train elles le font aller ; mais il ne revient jamais à l'écurie qu'il ne soit crevé de coups d'éperon."")",0.0
-,"('#apollon', ""Puisqu'on a mis Pégase sur le pied d'un cheval de louage, c'est aux auteurs qui le louent à le nourrir."")",0.0
-,"('#thalie', ""Et comment voulez-vous que les auteurs nourrissent un cheval ?  Les pauvres diables ont bien de la peine à se nourrir eux-mêmes.  Voyez-vous, dans le temps où nous sommes, on n'engraisse guère à mâcher du laurier."")",0.0
-,"('#apollon', ""Ils m'ont promis qu'ils ne feraient plus que de bonnes pièces : il faut espérer qu'ils seront plus gras cet hiver."")",0.0
-,"('#thalie', ""Il est vrai que les auteurs et les comédiens sont du naturel des bécasses ; ils n'engraissent point que le froid ne leur ait donné sur la queue.  Franchement, ces messieurs-là nous barbouillent terriblement dans le monde ; car le public croit que c'est vous et moi qui leur inspirons toutes les sottises qu'ils mettent sur le théâtre."")",0.0
-,"('#apollon', ""Le public a tort.  Mais, à propos de sottises, qu'est-ce qu'une certaine pièce que les comédiens italiens ont affichée ?  La Comédie des Comédiens Chinois ?  Cette troupe-là est toujours magnifique en titres."")",0.0
-,"('#thalie', ""C'est pour l'ordinaire le plus beau de leurs pièces ; et, à vous parler franchement, je crois que celle-ci ne sera point meilleure que les autres : ce n'est pas que, si on se donne la peine de l'écouter jusqu'à la fin, ce qui est assez rare, on pourra peut-être s'y divertir."")",0.0
-,"('#apollon', 'Apparemment que le dernier acte est le meilleur de tous.')",0.0
-,"('#thalie', ""Je ne crois pas pour cela qu'il soit bon ; il peut être meilleur que les autres, et ne pas valoir grand'chose.  Mais comme les comédiens s'y disent un peu leurs vérités, et se donnent par-ci par-là quelque petit coup d'étrille, il pourra être du goût du public, qui mord à la grappe quand il entend dauber un comédien."")",0.0
-,"('#apollon', ""Il est naturel de se réjouir des coups de dent que reçoivent ceux qui nous ont mordus, et je suis bien aise que les comédiens commencent à se rendre justice, et à tourner contre eux-mêmes les traits dont ils ont piqué les autres ; car enfin il n'y a point de profession qui ait échappé à leur satire ; procureurs, médecins, magistrats."")",0.0
-,"('#thalie', ""Vraiment, ils ont bien fait pis ; ils n'ont pas même respecté les empereurs romains ni les maîtres danser."")",0.0
-,"('#la-muse', 'Il y a une petite fille qui demande à parler à Apollon.')",0.0
-,"('#la-petite-fille', ""N'est-ce pas vous, monsieur, qui êtes le seigneur de ce village-là, et qui vous appelez Apollon ?"")",0.0
-,"('#apollon', ""Oui, belle mignonne.  Qu'y a-t-il pour votre service ?"")",0.0
-,"('#thalie', 'Voilà un tendron qui ne serait pas mauvais pour remeubler le Parnasse, à la place de quelque Muse surannée.')",0.0
-,"('#la-petite-fille', ""Je me suis échappée de chez nous pour vous faire une prière.  J'aime la Comédie italienne à la folie, et ma bonne maman ne veut pas m'y mener."")",0.0
-,"('#thalie', ""C'est une folle.  Il faut y aller sans elle ; vous ne serez pas la première."")",0.0
-,"('#apollon', ""Votre mère a tort, ma belle enfant, de vous priver du plaisir le plus agréable et le plus innocent qu'il y ait aujourd'hui."")",0.0
-,"('#thalie', ""Assurément.  Si j'étais mère, j'aimerais mieux que ma fille allât tout un hiver à la Comédie, qu'une fois au bois de Boulogne pendant la sève du mois de mai."")",0.0
-,"('#la-petite-fille', 'Oh !  Monsieur, je ne suis pas encore assez grande pour aller au bois de Boulogne ; je ne vais encore que sur le rempart.')",0.0
-,"('#apollon', ""La comédie forme l'esprit, élève le coeur, ennoblit les sentiments : c'est le miroir de la vie humaine, qui fait voir le vice dans toute son horreur, et représente la vertu avec tout son éclat.  Le théâtre est l'école de la politesse, le rendez-vous des beaux esprits, le piédestal des gens de qualité.  Une petite dose de comédie, prise à propos, rend l'esprit des dames plus enjoué, le coeur plus tendre, l'oeil plus vif et les manières plus engageantes.  C'est le lieu où le beau sexe brille avec le plus d'éclat."")",0.0
-,"('#la-petite-fille', 'Oh !  Je prétends bien y briller comme une autre quand je serai grande.')",0.0
-,"('#apollon', 'Mais quelle raison votre mère a-t-elle pour ne pas vous mener aux Italiens ?')",0.0
-,"('#la-petite-fille', ""Elle dit qu'il y a quelquefois des paroles un peu libres ; mais ce qui me fait endêver, c'est qu'elle ne laisse pas d'y aller tous les jours."")",0.0
-,"('#thalie', ""Il y a tout plein de mères de ce naturel-là ; ce sont des affamées qui n'en veulent que pour elles."")",0.0
-,"('#apollon', ""Je ne sais pas quels peuvent être ces mots libertins qui effarouchent tant la maman.  Pour moi, je n'y vois que des mots tout pleins de sel, qui, à la vérité, sont quelquefois à double entente ; mais les plus belles pensées du monde ont deux faces : tant pis pour ceux qui ne les prennent que du mauvais côté ; c'est une vraie marque de leur esprit corrompu et vicieux.  Mais ne vous a-t-elle pas dit quelques uns de ces vilains mots-là ?"")",0.0
-,"('#la-petite-fille', ""Oh, dame !  Elle ne les dit devant moi qu'à bâtons rompus : elle dit seulement que les Italiens sont des drôles qui nomment toutes les choses par leurs noms.  Par exemple, elle dit qu'ils appellent un homme marié... d'un certain mot que je n'oserais dire."")",0.0
-,"('#thalie', 'Cocu, peut-être ?')",0.0
-,"('#la-petite-fille', ""Vous l'avez dit."")",0.0
-,"('#apollon', 'Et votre mère se scandalise de ce mot-là ?')",0.0
-,"('#la-petite-fille', ""Assurément.  Oh, dame !  C'est qu'elle dit que c'est une injure qui regarde autant mon papa que les autres."")",0.0
-,"('#thalie', ""C'est que votre mère ne sait pas sa langue.  Dans le nouveau dictionnaire, imprimé à Paris, ces mots-là sont synonymes, cocu marié, marié cocu, cela s'appelle jus vert, vert jus."")",0.0
-,"('#la-petite-fille', ""Pour moi je n'entends point de mal là-dessous ; mais quoi qu'il en soit, je vous prie, monsieur Apollon, vous qui êtes le maître des comédiens, de leur dire qu'ils ne mettent plus de ces vilains mots-là, afin que les filles y puissent aller, et que ma mère n'ait plus de prétexte de me laisser au logis, tandis qu'elle va à la Comédie.  Écoutez, c'est l'intérêt des comédiens que nous allions à leurs pièces : ce sont de jolies filles comme moi qui font venir les garçons à la Comédie."")",0.0
-,"('#thalie', ""Oh !  Pour cela, mademoiselle a raison : une femelle dans une loge attire les mâles de bien loin ; c'est l'appât dans la souricière."")",0.0
-,"('#apollon', ""Je vous assure, la belle, que désormais les mères seront contentes, et que je vais de ce pas vous mener avec moi chez les Italiens, où j'assemblerai les comédiens, et je leur ordonnerai de rayer de leurs comédies tous les mots trop éveillés, et notamment tous les cocus qu'il y aura."")",0.0
-,"('#thalie', ""Ne vous avisez pas de cela, monsieur.  Si les comédiens rayaient de leurs comédies tous les cocus, ils balafreraient peut-être le père de mademoiselle, et pour lors ils auraient sur le dos deux personnes au lieu d'une."")",0.0
-,"('#la-petite-fille', ""Ah !  Que vous me faites de plaisir !  L'hôtel de Bourgogne va regorger de monde ; et je vais annoncer ce changement-là à ma mère, et à toutes les femmes et filles du quartier."")",0.0
-,"('#thalie', 'Donnez-vous-en bien de garde.  Pour une femme qui aime la réforme, il y en a mille qui ne la sauraient souffrir ; et au lieu de faire venir du monde, vous désachalanderiez le théâtre.')",0.0
-,"('#l-auteur', ""Non, monsieur, vous ne jouerez pas ma pièce aujourd'hui, et je vais vous le faire défendre par la Muse de la comédie."")",0.0
-,"('#le-comedien', ""Il n'y a Muse qui tienne : la dépense est faite, l'argent reçu à la porte ; il faut sauter le bâton."")",0.0
-,"('#l-auteur', ""Ah !  Mademoiselle Tlialie, miséricorde !  Ils veulent représenter aujourd'hui ma comédie malgré moi, et j'ai vu entrer plus de cent personnes dans le parterre qui la trouvent déjà mauvaise."")",0.0
-,"('#thalie', 'Cent personnes !  Pourvu que le reste la trouve bonne, les rieurs seront encore de votre côté.')",0.0
-,"('#l-auteur', 'Je ne demande que huitaine pour tout délai.')",0.0
-,"('#thalie', 'Mais dans huit jours, croyez-vous en être quitte à meilleur marché ?')",0.0
-,"('#l-auteur', ""Assurément : j'attends des amis de la campagne, qui m'ont promis de rire, même aux plus faibles endroits."")",0.0
-,"('#thalie', ""À vous entendre, monsieur l'Auteur, je parierais que votre pièce ne vaut pas grand'chose."")",0.0
-,"('#l-auteur', ""Hélas !  J'ai toujours cru jusqu'à présent que c'était la meilleure comédie du monde ; mais depuis que les chandelles sont allumées, j'y vois mille défauts que je n'y avais pas remarqués.  Ah, ah !  Je n'en puis plus, le coeur me manque."")",0.0
-,"('#thalie', 'Allons, allons, courage ; serrez-vous le nez, et avalez la médecine.')",0.0
-,"('#l-auteur', ""Ma comédie n'est pas même achevée ; il n'y a que quatre actes de faits."")",0.0
-,"('#thalie', ""Pourvu qu'il n'y ait que ce défaut-là, vous n'êtes pas à plaindre.  C'est moi qui fais les lois de la comédie, et j'ordonne que ce prologue-ci passera pour un acte."")",0.0
-,"('#l-auteur', 'Ah, maudite comédie !  Tu seras cause de ma mort !')",0.0
-,"('#la-muse', ""Messieurs, vous voyez bien que ce poète-ci n'a pas besoin de fort hiver.  Si vous le carillonnez selon votre bonne et louable coutume, je vous le garantis défunt dans un quart d'heure : c'est à vous de voir si vous voulez charger votre conscience d'un poéticide."")",0.0
-,"('#roquillard', ""Certes, nul huissier, tant à verge qu'à cheval, n'oserait avoir regardé la porte de ce mien château : il fut de tout temps le cimetière des sergents.  Feu mon trisaïeul, Matthieu Roquillard, d'un seul coup d'arquebuse a mis bas cinq recors et deux procureurs fiscaux."")",0.0
-,"('#pierrot', ""Diantre !  Tout le pays lui eut bien de l'obligation ; car un de ces animaux-là fait plus de dégât dans une province que douze bêtes puantes dans une garenne.  Mais que veut dire toute cette belle architecture ?  Cela flaire diablement la noce.  Au moins, ne vous avisez pas de faire cette sottise-là."")",0.0
-,"('#roquillard', 'Et la raison ?')",0.0
-,"('#pierrot', ""C'est que le mariage ne sied point à une carcasse décharnée comme la vôtre ; et tout franc, vous êtes trop vieux pour faire souche."")",0.0
-,"('#roquillard', ""Sais-tu bien que dans la famille des Roquillards les mâles n'entrent en vigueur que vers les soixante-dix ans ?  Quand mon père me fabriqua, il en avait septante-quatre, et ma mère octante-huit."")",0.0
-,"('#pierrot', 'On voit bien, monsieur, que vous avez été engendré de deux vieilles rosses ; vous avez des salières sur les yeux à y fourrer le poing.')",0.0
-,"('#roquillard', ""Tais-toi ; j'ai autre chose en tête que de répondre à tes sottises.  C'est ma fille Isabelle que je veux marier aujourd'hui."")",0.0
-,"('#pierrot', ""Oh !  Pour ce mariage-là, j'y baille mon autorité, et le plus tôt c'est le meilleur : il ne faut pas garder une fille passé quinze ans ; il y a trop de déchet, et cette monnaie-là est diantrement sujette au décri."")",0.0
-,"('#roquillard', ""Tu vois aussi que je mets les fers au feu.  J'attends journellement un gentilhomme de campagne, un docteur, un major et un comédien français, tous partis sortables pour ma fille, selon qu'il m'a été raconté ; car je ne les ai point encore vus."")",0.0
-,"('#pierrot', ""Pensez, monsieur, que vous ne lui baillerez pas tous les quatre à la fois ; c'est trop pour une enfant."")",0.0
-,"('#roquillard', 'Outre ce, Isabelle a quelque bon vouloir pour un quidam nommé Octave, comédien italien de sa vacation.')",0.0
-,"('#pierrot', ""Fi !  Monsieur, ne donnez point votre fille à cette nation-là : avec eux les mariages ne tiennent point ; on dit qu'ils en font de nouveaux à chaque comédie qu'ils jouent."")",0.0
-,"('#roquillard', ""Ce néanmoins, je me sens de la propension pour le jeune homme ; et dès mon premier âge, j'ai pourchassé I'accointance de messieurs du théâtre, pour ce qu'ils sont volontiers courtois et joviaux."")",0.0
-,"('#pierrot', ""Si vous m'aviez averti seulement huit jours plus tôt que vous vouliez vous défaire d'Isabelle, je m'en serais accommodé avec vous ; mais j'ai commencé une fille d'un autre côté."")",0.0
-,"('#roquillard', 'Comment donc ?')",0.0
-,"('#pierrot', ""Oui, monsieur ; c'est une fille qui a plus de vingt mille écus, et je suis déjà à moitié marié."")",0.0
-,"('#roquillard', 'Est-il possible ?')",0.0
-,"('#pierrot', ""Très assurément.  Tenez, monsieur, pour faire un mariage tout entier, il faut, en premier lieu, que le garçon le veuille ; en second lieu, que la fille y consente : or, je suis garçon ; j'ai déjà baillé mon consentement ; ainsi, vous voyez que c'est un mariage à moitié fait."")",0.0
-,"('#roquillard', ""Certes, voilà une affaire bien avancée !  Mais va-t'en dire à ma fille qu'elle se prépare de son côté."")",0.0
-,"('#pierrot', ""Il n'y a que faire de l'avertir ; une fille est toujours prête quand c'est pour le mariage."")",0.0
-,"('#isabelle', 'Bon, bon !  Le mariage !  Voilà encore quelque chose de beau !  Ne me parle jamais de cette sottise-1à.  Dis-moi, Colombine, ai-je bien placé mes mouches ?  Me trouves-tu coiffée du bon air ?')",0.0
-,"('#colombine', ""Il est bien question aujourd'hui de mouches et de fontanges !  Voyez-vous toutes ces pyramides-là, ce sont de beaux bouchons à un cabaret où l'on meurt de soif.  L'essentiel pour une fille, c'est un mari, et un mari dans toutes ses circonstances."")",0.0
-,"('#isabelle', ""Ah, ah !  Que tu es folle !  Colombine, que tu es folle !  Tu crois donc que je me soucie d'un homme ?  Je te jure que je n'ai pas la moindre envie d'être mariée.  À la vérité, je suis bien lasse d'être fille ; mais j'espère que cela se passera."")",0.0
-,"('#colombine', ""Oui, cela se passera avec un mari.  Franchement, le métier de fille est bien ennuyeux, quand on veut le faire avec honneur.  Je sais ce qu'il m'en coûte tous les jours pour conserver le peu de réputation qui me reste."")",0.0
"('#scaramouche', 'Comment que veux-tu dire ? ')","('#isabelle', 'Que veux-tu donc dire ?')",0.883848249912262
