boissy-dehors-trompeurs,boissy-homme-du-jour,Score
"('#le-baron', ""Pardon, mais je me vois dans une circonstance Qui malgré moi, monsieur, me force à vous quitter. Je vous laisse le maître, et je cours m'acquitter D'un devoir..."")","('#le-baron', ""Pardon, mais je me vois dans une circonstance  Qui, malgré moi, Monsieur, me force à vous quitter.  Je vous laisse le maître, et je cours m'acquitter  D'un devoir... "")",0.9916712641716003
"('#monsieur-de-forlis', ""Quand j'arrive ?"")","('#monsieur-de-forlis', ""Quand j'arrive !... "")",0.7930513620376587
"('#le-baron', 'Il est indispensable.')","('#le-baron', 'Il est indispensable. ')",1.0
"('#monsieur-de-forlis', ""Celui d'être avec moi me paraît préférable. Et j'ai besoin de toi pour tout le jour entier ; Si c'est une corvée, il la faut essuyer."")","('#monsieur-de-forlis', ""Celui d'être avec moi me paraît préférable,  Et j'ai besoin de toi pour tout le jour entier ;  Si c'est une corvée, il la faut essuyer. "")",0.9933837652206421
"('#le-baron', ""J'ai trente affaires."")","('#le-baron', ""J'ai trente affaires. "")",1.0
"('#monsieur-de-forlis', 'Va, trente de ces affaires Ne doivent pas tenir contre deux nécessaires.')","('#monsieur-de-forlis', 'Va, trente de ces affaires  Ne doivent pas tenir contre deux nécessaires. ')",1.000000238418579
"('#le-baron', ""Je ne puis différer, et j'ai promis, d'honneur."")","('#le-baron', ""Je ne puis différer, et j'ai promis d'honneur. "")",0.9783515930175781
"('#monsieur-de-forlis', 'De ces promesses-là je connais la valeur.')","('#monsieur-de-forlis', 'De ces promesses-là je connais la valeur. ')",0.9999998211860657
"('#le-baron', 'Ce sont de vrais devoirs.')","('#le-baron', 'Ce sont de vrais devoirs. ')",0.9999998807907104
"('#monsieur-de-forlis', ""Tiens, je vais en six phrases Te peindre ces devoirs qu'ici tu nous emphases. Aller d'abord montrer aux yeux de tout Paris La dorure et l'éclat d'un nouveau vis-à-vis ; Éclabousser vingt fois la pauvre infanterie, Qui se sauve en jurant, de la cavalerie, De toilette en toilette aller faire sa cour, Apprendre et débiter la nouvelle du jour ; Puis au palais-royal joindre un cercle agréable, Et lier pour le soir une partie aimable ; Ne boire à ton dîner que de l'eau seulement, Pour sabler du champagne à souper largement ; Faire l'après-midi mille dépenses folles, En deux médiateurs perdre huit cents pistoles ; Sur une tabatière, ou bien sur des habits, Dire ton sentiment et ton sublime avis ; Conduire à l'opéra la duchesse indolente, Médire ou bien broder avec la présidente ; Avec le commandeur parler chasse et chevaux ; Chez le petit marquis découper des oiseaux : Voilà le plan exact de ta journée entière, Tes devoirs importants, et ta plus grave affaire."")","('#monsieur-de-forlis', ""Tiens, je vais en six phrases  Te peindre ces devoirs qu'ici tu nous emphases,  Aller d'abord montrer aux yeux de tout Paris  La dorure et l'éclat d'un nouveau vis-à-vis ;  Éclabousser vingt fois la pauvre infanterie,  Qui se sauve, en jurant, de la cavalerie ;  De toilette en toilette aller faire sa cour,  Apprendre et débiter la nouvelle du jour ;  Puis au Palais-Royal joindre un cercle agréable,  Et lier pour le soir une partie aimable ;  Ne boire à ton dîner que de l'eau seulement,  Pour sabler du Champagne à souper largement ;  Faire l'après-midi mille dépenses folles,  En deux médiateurs perdre huit cents pistoles ;  Sur une tabatière, ou bien sur des habits,  Dire ton sentiment, et ton sublime avis ;  Conduire à l'Opéra la duchesse indolente ;  Médire ou bien broder avec la présidente ;  Avec le commandeur parler chasse et chevaux ;  Chez le petit marquis découper des oiseaux :  Voilà le plan exact de ta journée entière,  Tes devoirs importants, et ta plus grave affaire. "")",0.9937041997909546
"('#le-baron', ""Monsieur le gouverneur, vous nous blâmez à tort : On ne vit point ici comme dans votre fort. Nous devons y plier sous le joug de l'usage ; Ce qui paraît frivole, est dans le fond très sage. Tous ces aimables riens, qu'on nomme amusement, Forment cet heureux cercle et cet enchaînement, De qui le mouvement journalier et rapide Nous fait, par l'agréable, arriver au solide. C'est par eux que l'on fait les grandes liaisons, Qu'on acquiert les amis et les protections ; Au sein des jeux riants on perce les mystères : Le plaisir est le noeud des plus grandes affaires. Le succès en dépend, tout y va, tout y tient, Et c'est en badinant que la faveur s'obtient."")","('#le-baron', ""Monsieur le gouverneur, vous nous blâmez à tort :  On ne vit point ici comme dans votre fort.  Nous devons y plier sous le joug de l'usage :  Ce qui paraît frivole est dans le fond très sage.  Tous ces aimables riens qu'on nomme amusement  Forment cet heureux cercle et cet enchaînement  De qui le mouvement journalier et rapide  Nous fait, par l'agréable, arriver au solide.  C'est par eux que l'on fait les grandes liaisons,  Qu'on acquiert les amis et les protections ;  Au sein des jeux riants on perce les mystères ;  Le plaisir est le noeud des plus grandes affaires;  Le succès en dépend, tout y va, tout y tient,  Et c'est en badinant que la faveur s'obtient. "")",0.9929620623588562
"('#monsieur-de-forlis', ""Il donne en habile homme un bon tour à sa cause, Et je sens dans le fond qu'il en est quelque chose."")","('#monsieur-de-forlis', ""Il donne en habile homme un bon tour à sa cause,  Et je sens dans le fond qu'il en est quelque chose. "")",1.0
"('#le-baron', ""Si j'ai quelque crédit moi-même près des grands, Je le dois à ces riens."")","('#le-baron', ""Si j'ai quelque crédit moi-même près des grands,  Je le dois à ces riens. "")",0.9999998211860657
"('#monsieur-de-forlis', ""Je te prends sur le temps. Pour rendre à mes regards ta conduite louable, Emploie en ma faveur ce crédit favorable. L'occasion est belle, et voici le moment : Fais agir tes amis pour le gouvernement Qu'à la place du mien à la cour je demande. Tu sais, pour l'obtenir, que mon ardeur est grande ; Qu'il doit, outre l'honneur, grossir mes revenus, Et qu'il produit par an dix mille francs de plus. Par plusieurs concurrents cette place est briguée ; Du royaume, baron, c'est la plus distinguée. Un homme bien instruit m'a marqué de partir ; De mettre tout en oeuvre, il vient de m'avertir. Un motif si pressant, joint à ton mariage, M'a fait prendre la poste et hâter mon voyage. As-tu sollicité ? Depuis près de deux mois Je t'en ai par écrit prié plus de vingt fois : Tu m'as promis de voir le ministre qui t'aime ; L'as-tu fait ? Puis-je bien m'en fier à toi-même ?"")","('#monsieur-de-forlis', ""Je te prends sur le temps. Pour rendre à mes regards ta conduite louable,  Emploie en ma faveur ce crédit favorable.  L'occasion est belle et voici le moment :  Fais agir tes amis pour le gouvernement  Qu'à la place du mien à la Cour je demande ;  Tu sais, pour l'obtenir, que mon ardeur est grande ;  Qu'il doit, outre l'honneur, grossir mes revenus,  Et qu'il produit par an dix mille francs de plus :  Par plusieurs concurrents cette place est briguée ;  Du royaume, Baron, c'est la plus distinguée.  Un homme bien instruit m'a marqué de partir ;  De mettre tout en oeuvre il vient de m'avertir.  Un motif si pressant, joint à ton mariage,  M'a fait prendre la poste et hâter mon voyage.  As-tu sollicité ? Depuis près de deux mois  Je t'en ai, par écrit, prié plus de vingt fois :  Tu m'as promis de voir le ministre qui t'aime ;  L'as-tu fait ? Puis-je bien m'en fier à toi-même ? "")",0.9923921227455139
"('#le-baron', 'Oui : mais permettez...')","('#le-baron', 'Oui : mais permettez... ')",1.0
"('#monsieur-de-forlis', ""Non, je te connais trop bien. Ne crois pas m'échapper."")","('#monsieur-de-forlis', ""Non, je te connais trop bien.  Ne crois pas m'échapper. "")",1.0
"('#le-baron', 'Un seul instant.')","('#le-baron', 'Un seul instant. ')",1.0
"('#monsieur-de-forlis', ""Non, rien. Je ne te ferais pas grâce d'une seconde. Si tu prends une fois ton essor dans le monde, Crac, te voilà parti jusqu'à demain matin."")","('#monsieur-de-forlis', ""Non, rien.  Je ne te ferai pas grâce d'une seconde.  Si tu prends une fois ton essor dans le monde,  Crac, te voilà parti jusqu'à demain malin. "")",0.9234600067138672
"('#le-baron', ""Puisque vous le voulez, et qu'il le faut enfin, Je dînerai chez moi."")","('#le-baron', ""Puisque vous le voulez, et qu'il le faut enfin,  Je dînerai chez moi. "")",1.0000001192092896
"('#monsieur-de-forlis', ""Effort rare et sublime ! Sacrifice étonnant ! Grande preuve d'estime !"")","('#monsieur-de-forlis', ""Effort rare et sublime !  Sacrifice étonnant ! Grande preuve d'estime ! "")",1.0
"('#le-baron', ""Nous mangerons ensemble un poulet sans façon, Et je vais vous donner un dîner d'ami."")","('#le-baron', ""Nous mangerons ensemble un poulet, sans façon, Et je vais vous donner un dîner d'ami. "")",0.9949991703033447
"('#monsieur-de-forlis', ""Non. Je crains ces dîners-là. J'aime la bonne chère, Et traite-moi plutôt en personne étrangère : Tu n'auras qu'à donner tes ordres pour cela, Et l'appétit chez moi se fait sentir déjà. Le chemin que j'ai fait est très considérable, Et me fait aspirer au moment d'être à table. En attendant, passons dans mon appartement, Nous parlerons ensemble."")","('#monsieur-de-forlis', ""Non.  Je crains ces dîners-là : j'aime la bonne chère ;  Et traite-moi plutôt en personne étrangère :  Tu n'auras qu'à donner tes ordres pour cela,  Et l'appétit chez moi se fait sentir déjà.  Le chemin que j'ai fait est très considérable,  Et me fait aspirer au moment d'être à table.  En attendant, passons dans mon appartement,  Nous parlerons ensemble. "")",0.9947385191917419
"('#le-baron', 'Attendez un moment.')","('#le-baron', 'Attendez un moment. ')",1.0000001192092896
"('#monsieur-de-forlis', 'Comment donc ! Que veut dire un discours de la sorte ?')","('#monsieur-de-forlis', 'Comment donc ! Que veut dire un discours de la sorte ?')",0.9999998211860657
"('#le-baron', ""Tout n'est pas disposé comme il convient."")","('#le-baron', ""Tout n'est pas disposé comme il convient. "")",1.0
"('#monsieur-de-forlis', ""Qu'importe ? Je puis m'y reposer."")","('#monsieur-de-forlis', ""Qu'importe ?  Je puis m'y reposer. "")",1.0000001192092896
"('#le-baron', 'Non, monsieur.')","('#le-baron', 'Non, monsieur. ')",0.9999998807907104
"('#monsieur-de-forlis', 'Et pourquoi ?')","('#monsieur-de-forlis', 'Et pourquoi ? ')",0.9999998807907104
"('#le-baron', ""C'est qu'il est occupé."")","('#le-baron', ""C'est qu'il est occupé. "")",1.0
"('#monsieur-de-forlis', ""Tu te moques de moi. Et par qui donc l'est-il ?"")","('#monsieur-de-forlis', ""Tu te moques de moi.  Et par qui donc l'est-il ? "")",1.000000238418579
"('#le-baron', 'Par un fort galant homme.')","('#le-baron', 'Par un fort galant homme. ')",1.0000001192092896
"('#monsieur-de-forlis', 'La chose est toute neuve ; et cet homme se nomme ?')","('#monsieur-de-forlis', 'La chose est toute neuve! Et cet homme se nomme ? ')",0.9399296641349792
"('#le-baron', ""Son nom m'est échappé."")","('#le-baron', ""Son nom m'est échappé. "")",0.9999998807907104
"('#monsieur-de-forlis', ""Rien n'est plus ingénu. Mon logement est pris, et par un inconnu !"")","('#monsieur-de-forlis', ""Rien n'est plus ingénu.  Mon logement est pris, et par un inconnu ! "")",1.0000001192092896
"('#le-baron', ""C'est un abbé, monsieur."")","('#le-baron', ""C'est un abbé, monsieur. "")",0.9999999403953552
"('#monsieur-de-forlis', 'Un abbé !')","('#monsieur-de-forlis', 'Un abbé ! ')",1.0000001192092896
"('#le-baron', 'Mais, de grâce...')","('#le-baron', 'Mais, de grâce... ')",0.9999999403953552
"('#monsieur-de-forlis', ""Qu'on eût mis dans ma chambre un militaire, passe : Mais un petit collet me déloger ainsi !"")","('#monsieur-de-forlis', ""Qu'on eût mis dans ma chambre un militaire, passe :  Mais un petit collet me déloger ainsi! "")",0.9924960136413574
"('#le-baron', ""Je n'ai pas cru, d'honneur, vous voir si tôt ici ; Il m'est recommandé d'ailleurs par des personnes Qui peuvent tout sur moi."")","('#le-baron', ""Je n'ai pas cru, d'honneur, vous voir sitôt ici ;  Il m'est recommandé d'ailleurs par des personnes  Qui peuvent tout sur moi. "")",0.9763206243515015
"('#monsieur-de-forlis', 'Tes excuses sont bonnes.')","('#monsieur-de-forlis', 'Tes excuses sont bonnes. ')",1.0
"('#le-baron', ""Mais si vous le voulez, monsieur, absolument, Vous pouvez aujourd'hui prendre mon logement ; Ou bien, comme l'abbé part dans l'autre semaine, Et que de nos façons il faut bannir la gêne, Vous logerez plus haut."")","('#le-baron', ""Mais si vous le voulez, Monsieur, absolument, Vous pourrez aujourd'hui prendre mon logement ; Ou bien, comme l'abbé part dans l'autre semaine, Et que de nos façons il faut bannir la gêne, Vous logerez plus haut. "")",0.9950852394104004
"('#monsieur-de-forlis', ""Oui, je t'entends, baron ; Et pour le coup je vais coucher dans le donjon."")","('#monsieur-de-forlis', ""Oui, je t'entends, baron : Et pour le coup je vais coucher dans le donjon. "")",0.9798648357391357
"('#le-baron', 'Vous êtes mon ami.')","('#le-baron', 'Vous êtes mon ami. ')",0.9999997615814209
"('#monsieur-de-forlis', ""La chose est plus choquante : Mais tout mon dépit cède à ma faim qui s'augmente. Viens dans ce moment-ci, si tu veux m'obliger, Loge-moi, vite..."")","('#monsieur-de-forlis', ""La chose est plus choquante : Mais tout mon dépit cède à ma faim qui s'augmente. Viens ; dans ce moment-ci, si tu veux m'obliger, Loge-moi vite... "")",0.9879316687583923
"('#le-baron', 'Où donc ?')","('#le-baron', 'Où donc ? ')",1.000000238418579
"('#monsieur-de-forlis', 'Dans ta salle à manger.')","('#monsieur-de-forlis', 'Dans ta salle à manger. ')",0.9999998807907104
"('#le-baron', ""Le Forlis par bonheur fait la méridienne : Je respire... entre nous, son amitié me gêne... Sa fille doit parler à l'objet de vos feux."")","('#le-baron', ""Le Forlis, par bonheur, fait la méridienne ; Je respire. Entre nous, son amitié me gêne. Sa fille doit parler à l'objet de vos feux. "")",0.9471007585525513
"('#le-marquis', 'Je vous suis obligé de vos soins généreux.')","('#le-marquis', 'Je vous suis obligé de vos soins généreux. ')",0.9999998807907104
"('#le-baron', ""L'affaire est en bon train."")","('#le-baron', ""L'affaire est en bon train. "")",0.9999996423721313
"('#le-marquis', ""Il est vrai, je commence À me flatter, monsieur, d'une douce espérance."")","('#le-marquis', ""Il est vrai, je commence  À me flatter, Monsieur, d'une douce espérance. "")",0.9955428242683411
"('#le-baron', 'Je suis charmé de voir que vous pensiez ainsi.')","('#le-baron', 'Je suis charmé de voir que vous pensiez ainsi. ')",0.9999999403953552
"('#le-marquis', ""La joie enfin succède au plus affreux souci. Je ne puis exprimer le plaisir que je goûte : On n'imagine point jusqu'où va..."")","('#le-marquis', ""La joie enfin succède au plus affreux souci. Je ne puis exprimer le plaisir que je goûte : On n'imagine point jusqu'où va... "")",0.9999999403953552
"('#le-baron', ""Je m'en doute."")","('#le-baron', ""Je m'en doute. "")",1.0
"('#le-marquis', ""Non, non, vous ignorez combien il est flatteur... Je ne sais quoi, pourtant, m'arrête au fond du coeur."")","('#le-marquis', ""Non, non, vous ignorez combien il est flatteur. Je ne sais quoi pourtant m'arrête au fond du coeur. "")",0.9803310036659241
"('#le-baron', 'Comment ! Votre âme est-elle encore intimidée ?')","('#le-baron', 'Comment ! Votre âme encore est-elle intimidée ? ')",0.9803557991981506
"('#le-marquis', 'Oui, tromper un ami révolte mon idée, Et je sens que je blesse au fond la probité.')","('#le-marquis', 'Oui, tromper un ami révolte mon idée,  Et je sens que je blesse au fond la probité. ')",1.0
"('#le-baron', ""Marquis, encore un coup, cessez d'être agité : Elle n'est point blessée en des choses semblables."")","('#le-baron', ""Marquis, encore un coup, cessez d'être agité ; Elle n'est point blessée en des choses semblables. "")",0.9844448566436768
"('#le-marquis', 'En est-il où ses droits ne soient point respectables ? Et ne doit-elle point régler en tout nos pas ?')","('#le-marquis', 'En est-il où ses droits ne soient point respectables ? Et ne doit-elle point régler en tout nos pas ? ')",0.9999998807907104
"('#le-baron', ""Non, marquis, sur l'amour elle ne s'étend pas."")","('#le-baron', ""Non, Marquis, sur l'amour elle ne s'étend pas. "")",0.9769676923751831
"('#le-marquis', 'Et par quelle raison ?')","('#le-marquis', 'Et par quelle raison ? ')",1.0000001192092896
"('#le-baron', ""Ce n'est pas là sa place. Elle y serait de trop."")","('#le-baron', ""Ce n'est pas là sa place. Elle y serait de trop. "")",1.0
"('#le-marquis', 'Un tel discours me passe.')","('#le-marquis', 'Un tel discours me passe! ')",0.9496427178382874
"('#le-baron', ""J'ai plus d'expérience, et dois vous éclairer. La droiture est un frein que l'on doit révérer ; Du monde ce sont là les maximes constantes Dans tout ce que l'on nomme affaires importantes, Devoirs essentiels de la société, Dont ils sont les liens et comme le traité. On la doit consulter, surtout dans l'exercice Des charges de l'état d'où dépend la justice ; Dans ce qui, parmi nous, est de convention, Et forme par degrés la réputation : Mais elle est sans pouvoir pour tout ce qu'on appelle Du nom de badinage, ou bien de bagatelle ; Pour tout ce qu'on regarde universellement Sur le pied de plaisir ou de délassement. Dans un tendre commerce elle n'est plus admise, Et même s'en piquer devient une sottise. L'amour n'est plus qu'un jeu, qu'un simple amusement, Où l'on est convenu de tromper finement ; D'être dupe ou fripon, le tout sans conséquence, Mais d'être le dernier pourtant avec décence."")","('#le-baron', ""J'ai plus d'expérience, et dois vous éclairer.  La droiture est un frein que l'on doit révérer,  Du monde ce sont là les maximes constantes,  Dans tout ce que l'on nomme affaires importantes,  Devoirs essentiels de la société,  Dont ils sont les liens et comme le traité.  On la doit consulter, surtout dans l'exercice  Des charges de l'État d'où dépend la justice ;  Dans ce qui, parmi nous, est de convention,  Et forme par degré la réputation :  Mais elle est sans pouvoir pour tout ce qu'on appelle  Du nom de badinage, ou bien de bagatelle;  Pour tout ce qu'on regarde universellement  Sur le pied de plaisir, ou de délassement.  Dans un tendre commerce elle n'est plus admise,  Et même s'en piquer devient une sottise.  L'amour n'est plus qu'un jeu, qu'un simple amusement,  Où l'on est convenu de tromper finement ;  D'être dupe ou fripon, le tout sans conséquence,  Mais d'être le dernier pourtant avec décence. "")",0.9720352292060852
"('#le-marquis', ""Le plus beau des liens, d'où dépend notre paix, Peut-il être avili jusques à cet excès ? Le monde est étonnant dans sa bizarrerie. Le joueur qui friponne est couvert d'infamie, Et le perfide amant qui trompe et qui trahit, Devient homme à la mode, et se met en crédit. Quel travers dans les moeurs, et quel affreux délire ! Aussi grossièrement peut-on se contredire ?"")","('#le-marquis', ""Le plus beau des liens, d'où dépend notre paix, Peut-il être avili jusques à cet excès ? Le monde est étonnant dans sa bizarrerie. Le joueur qui friponne est couvert d'infâmie, Et le perfide amant qui trompe, et qui trahit, Devient homme à la mode, et se met en crédit. Quel travers dans les moeurs, et quel affreux délire ! Aussi grossièrement peut-on se contredire ? "")",0.992919921875
"('#le-baron', ""C'est l'idée établie, il faut s'y conformer."")","('#le-baron', ""C'est l'idée établie, il faut s'y conformer. "")",0.9999998211860657
"('#le-marquis', ""Mon âme à penser faux ne peut s'accoutumer. Le jeu, dont j'ai parlé, commerce de caprice, Fondé sur l'intérêt, la fraude et l'avarice, S'est rendu par l'usage un lien révéré : Les devoirs en sont saints, le culte en est sacré. À ses engagements le fier honneur préside ; Et ses dettes surtout sont un devoir rigide : Au jour précis, à l'heure, il faut, pour les payer, Vendre tout, et frustrer tout autre créancier. Et l'amour tendre et pur devient un noeud frivole, Où l'on est dispensé de tenir sa parole. Le joug de l'amitié n'est pas plus respecté ; On veut qu'ils soient tous deux exempts de probité : Leurs devoirs sont remplis les derniers ; et leurs dettes, Ou ne s'acquittent pas, ou sont mal satisfaites. Mais rendez-moi raison d'un tel égarement, Vous, profond dans le monde, et son digne ornement."")","('#le-marquis', ""Mon âme, à penser faux, ne peut s'accoutumer.  Le jeu, dont j'ai parlé, commerce de caprice,  Fondé sur l'intérêt, la fraude et l'avarice,  S'est rendu, par l'usage, un lien révéré :  Les devoirs en sont saints, le culte en est sacré.  À ses engagements le fier honneur préside ;  Et ses dettes, surtout, sont un devoir rigide :  Au jour précis, à l'heure, il faut, pour les payer,  Vendre tout, et frustrer tout autre créancier.  Et l'amour tendre et pur devient un noeud frivole,  Où l'on est dispensé de tenir sa parole.  Le joug de l'amitié n'est pas plus respecté ;  On veut qu'ils soient tous deux exempts de probité :  Leurs devoirs sont remplis les derniers ; et leurs dettes  Ou ne s'acquittent pas, ou sont mal satisfaites.  Mais rendez-moi raison d'un tel égarement,  Vous, profond dans le monde, et son digne ornement. "")",0.979750394821167
"('#le-baron', ""Je conviens avec vous, marquis, et je confesse Que l'esprit qui l'agite est souvent une ivresse. Du sein de la lumière il tombe dans la nuit, De ses écarts souvent l'injustice est le fruit ; Mais il est notre maître, et nous devons le suivre : Nous sommes, par état, tous deux forcés d'y vivre : Pour y plaire, y briller, pour avoir ses faveurs, Il faut prendre, marquis, jusques à ses erreurs ; Dès qu'ils sont établis, préférer ses usages, Quelque choquants qu'ils soient, aux raisons les plus sages. Quoi qu'il en coûte, on doit se mettre à l'unisson, Et tout sacrifier pour avoir le bon ton. Sitôt qu'il le condamne, il faut fuir tout scrupule, Et même les vertus qui rendent ridicule."")","('#le-baron', ""Je conviens avec vous, Marquis, et je confesse Que l'esprit qui l'agite est souvent une ivresse. Du sein de la lumière il tombe dans la nuit, De ses écarts souvent l'injustice est le fruit ; Mais il est notre maître, et nous devons le suivre ; Nous sommes, par état, tous deux forcés d'y vivre. Pour y plaire, y briller, pour avoir ses faveurs, Il faut prendre, marquis, jusques à ses erreurs. Dès qu'ils sont établis, préférer ses usages, Quelque choquants qu'ils soient, aux raisons les plus sages. Quoi qu'il en coûte, on doit se mettre à l'unisson, Et tout sacrifier pour avoir le bon ton. Sitôt qu'il le condamne, il faut fuir tout scrupule, Et même les vertus qui rendent ridicule. "")",0.9963699579238892
"('#le-marquis', ""N'en déplaise au bon ton, dont je suis rebattu, Nous ne devons jamais rougir de la vertu."")","('#le-marquis', ""N'en déplaise au bon ton, dont je suis rebattu, Nous ne devons jamais rougir de la vertu. "")",1.0
"('#le-baron', ""J'aime à voir qu'en votre âme elle se développe, Mais il faut vous résoudre à vivre en misanthrope. Vous devez renoncer à tout amusement, Aller dans un désert vous enterrer vivant ; Ou, de cette vertu tempérer les lumières, L'habiller à notre air, la faire à nos manières. J'avouerai franchement que vous me faites peur. Orné de tous les dons de l'esprit et du coeur, Vous allez, je le vois, si je ne vous seconde, Vous donner un travers en entrant dans le monde ; Vous perdre exactement par excès de raison, Et d'un Caton précoce acquérir le surnom, Choquer les moeurs du temps, et par cette conduite, Vous rendre insupportable à force de mérite. "")","('#le-baron', ""J'aime à voir qu'en votre âme elle se développe ; Mais il faut vous résoudre à vivre en misanthrope. Vous devez renoncer à tout amusement, Aller dans un désert vous enterrer vivant ; Ou de cette vertu tempérer les lumières, L'habiller à notre air, la faire à nos manières. J'avouerai franchement que vous me faites peur : Orné de tous les dons de l'esprit et du coeur, Vous allez, je le vois, si je ne vous seconde, Vous donner un travers en entrant dans le monde ; Vous perdre exactement par excès de raison, Et d'un Caton précoce acquérir le surnom, Choquer les moeurs du temps , et, par cette conduite, Vous rendre insupportable à force de mérite. "")",0.9958645105361938
"('#le-marquis', ""Vos discours dans mon coeur font passer votre effroi. Ce monde que je blâme a des attraits pour moi. Je ne puis vous cacher que, né pour y paraître, Je l'aime et brûle en beau de m'y faire connaître. Son commerce est un bien dont je cherche à jouir, Et m'en faire estimer est mon premier désir. J'ai, pour vivre content, besoin de son suffrage. Dans ce juste dessein si je faisais naufrage, Je ne pourrais, baron, jamais m'en consoler. La crainte que j'en ai me fait déjà trembler. Pour voguer sûrement sur cette mer trompeuse, Je demande et j'attends votre aide généreuse. Daignez donc me guider de la main et de l'oeil ; Et pour m'en garantir, montrez-moi chaque écueil."")","('#le-marquis', ""Vos discours dans mon coeur font passer votre effroi.  Ce monde que je blâme a des attraits pour moi.  Je ne puis vous cacher que, né pour y paraître,  Je l'aime, et brûle, en beau, de m'y faire connaître.  Son commerce est un bien dont je cherche à jouir,  Et m'en faire estimer est mon premier désir.  J'ai, pour vivre content, besoin de son suffrage.  Dans ce juste dessein si je faisais naufrage,  Je ne pourrais, Baron, jamais m'en consoler.  La crainte que j'en ai me fait déjà trembler.  Pour voguer sûrement sur cette mer trompeuse,  Je demande et j'attends votre aide généreuse.  Daignez donc me guider de la main et de l'oeil ;  Et pour m'en garantir, montrez-moi chaque écueil. "")",0.9866657257080078
"('#le-baron', ""Vous me charmez ; je suis tout prêt à vous instruire, Et vous n'avez, marquis, qu'à vous laisser conduire. Je veux choisir pour vous le jour avantageux, Saisir pour vous placer, le point de vue heureux ; À vos dons naturels joindre les convenances, Y répandre des clairs, y mettre des nuances ; Et faire enfin de vous, vous donnant le bon tour, L'homme vraiment aimable, et le héros du jour. Je ne m'en tiens pas là. Non, marquis, je vous aime ; Je veux vous rendre heureux en dépit de vous-même. Mon amitié, dans peu, compte en venir à bout : Votre amante en répond, elle a pour vous du goût, C'est le point principal, et qui rend tout facile : Mais point de sot scrupule, et montrez-vous docile. Me le promettez-vous ?"")","('#le-baron', ""Vous me charmez ; je suis tout prêt de vous instruire, Et vous n'avez, Marquis, qu'à vous laisser conduire. Je veux choisir pour vous le jour avantageux, Saisir, pour vous placer, le point de vue heureux ; À vos dons naturels joindre les convenances, Y répandre des clairs, y mettre des nuances ; Et faire enfin de vous, vous donnant le bon tour, L'homme vraiment aimable, et le héros du jour.  Je ne m'en tiens pas là. Non, marquis, je vous aime ; Je veux vous rendre heureux en dépit de vous-même. Mon amitié, dans peu, compte en venir à bout : Votre amante en répond, elle a pour vous du goût ; C'est le point principal, et qui rend tout facile : Mais point de sot scrupule, et montrez-vous docile. Me le promettez-vous ? "")",0.9969611167907715
"('#le-marquis', ""J'y ferai mon effort."")","('#le-marquis', ""J'y ferai mon effort. "")",1.0000001192092896
"('#le-baron', ""Pour la mieux disposer, écrivez-lui d'abord."")","('#le-baron', ""Pour la mieux disposer, écrivez-lui d'abord. "")",0.9999996423721313
"('#le-marquis', ""J'avais pris ce parti. J'ai même ici ma lettre : Mais je ne sais comment la lui faire remettre."")","('#le-marquis', ""J'avais pris ce parti. J'ai même ici ma lettre ; Mais je ne sais comment la lui faire remettre. "")",0.9488194584846497
"('#le-baron', ""Attendez... il s'agit d'un établissement, Et cet hymen pour vous est un coup important."")","('#le-baron', ""Attendez... il s'agit d'un établissement,  Et cet hymen, pour vous, est un coup important ? "")",0.9104088544845581
"('#le-marquis', ""Oui, par mille raisons c'est un bien où j'aspire ; Et c'est pour l'en presser que je lui viens d'écrire."")","('#le-marquis', ""Oui, par mille raisons, c'est un bien où j'aspire ; Et c'est pour l'en presser que je lui viens d'écrire. "")",0.9966188073158264
"('#le-baron', ""La chose étant ainsi, j'imagine un moyen... Oui, Lucile pour vous doit lui parler."")","('#le-baron', ""La chose étant ainsi, j'imagine un moyen...  Oui, Lucile pour vous doit lui parler. "")",1.000000238418579
"('#le-marquis', 'Eh bien ?')","('#le-marquis', 'Eh bien ? ')",0.9999998211860657
"('#le-baron', ""Sans blesser la sagesse, elle peut la lui rendre, Et même l'amitié l'engage à l'entreprendre. D'autres la commettraient."")","('#le-baron', ""Sans blesser la sagesse elle peut la lui rendre, Et même l'amitié l'engage à l'entreprendre. D'autres la commettraient. "")",0.994585394859314
"('#le-marquis', ""Oui, c'est ce que je crains. On ne peut la remettre en de meilleures mains."")","('#le-marquis', ""Oui, c'est ce que je crains. On ne peut la remettre en de meilleures mains. "")",0.9999998807907104
"('#le-baron', 'Donnez-moi votre lettre, elle sera rendue, Et je vais en charger ma jeune prétendue.')","('#le-baron', 'Donnez-moi votre lettre, elle sera rendue, Et je vais en charger ma jeune prétendue. ')",1.000000238418579
"('#le-marquis', 'Moi-même je voudrais, lui donnant mon billet, Le lui recommander.')","('#le-marquis', 'Moi-même je voudrais, lui donnant mon billet, Le lui recommander. ')",1.0
"('#le-baron', 'Vous serez satisfait. Attendez un moment. Il rentre. ')","('#le-baron', 'Vous serez satisfait.  Attendez un moment. Il rentre.')",0.9999997615814209
