quinault-isis,cahusac-l-algerien,Score
-,"('#osmin', ""Cependant votre sexe ici dans l'esclavage Porte d'indignes fers, et languit sous leur poids ; Aussi nous lui rendons un éternel hommage, Tandis qu'en France il goûte l'avantage De vivre libre, et de donner des lois : Nous ne sommes jamais heureux que par son choix. Maîtresses du bonheur, les Belles sont nos Rois."")",0.0
-,"('#axelie', ""Et c'est tout comme ici. Le Turc le plus farouche Soupire, et languit à nos pieds."")",0.0
-,"('#osmin', ""Mais qu'il vous plaise, ou non, il faut que vous feigniez Que son amour vous honore, et vous touche Lors même qu'il s'abaisse il vous donne la loi, Et le Tyran ne vous couronne Que pour vous enchaîner un peu plus près de soi. Une foule d'Argus toujours vous environne, Vous suit partout, vous contraint, ou vous prône : Se faire détester est son affreux emploi. C'est tout le contraire chez moi : Les Belles en tout temps sont comme sur un trône, Leur volonté décide, elle défend, ordonne, On obéit, sans demander pourquoi ; Leur pouvoir est un bien que la beauté leur donne ; Elles sortent sans suite, de rentrent sans effroi, En bravant le courroux du sot qui les soupçonne, Et toujours sur leur bonne foi..."")",0.0
-,"('#axelie', 'Elles ne trompent donc personne !')",0.0
-,"('#osmin', ""Ah ! J'oubliais cet article important. Elles trompent aussi comme par tout le monde : Mais en France tout les seconde, Et ce plaisir est ici plus piquant."")",0.0
-,"('#axelie', 'Vous voilà bien. Pour un mot innocent... ')",0.0
-,"('#osmin', ""Mon Dieu, n'ayons point de querelle, Eh bien sur ce tableau fidèle ?"")",0.0
-,"('#axelie', ""Il pourrait me tenter s'il était ressemblant. Malgré tous vos discours je doute cependant Que la grandeur de vos sultans de France..."")",0.0
-,"('#osmin', ""Oh ! Vraiment, quelle différence ! Je sais que vos sultans en imposant des fers, Se flattent de régner sur cent peuples divers : Leur Empire s'étend jusqu'aux lieux où nous sommes Mais quels sont les humains soumis à leur pouvoir ? Des esclaves tremblants qu'ils dédaignent de voir : Notre Roi règne sur des hommes, Souverain de leurs coeurs l'amour fait leur devoir. Dans un sérail obscur où l'orgueil les resserre, Vos Sultans amollis par d'éternels loisirs, Poids inutiles de la Terre, Abandonnent leur gloire aux bras de leurs vizirs. Le Sultan des Français fait lui-même la guerre, Et ce n'est qu'en héros qu'il se livre aux plaisirs."")",0.0
-,"('#axelie', ""Mais c'est donc un Prince admirable ! Les coeurs doivent voler au devant d'un tel Roi."")",0.0
-,"('#dorise', ""Mon cher Osmin, ayez pitié de moi ; Vous pouvez me tirer d'un état déplorable : J'aime... Oh ! Devant vous je ne me gêne pas. Je vous crois, aimable Axelie, Un très bon coeur, et de plus mon amie : On doit penser fort bien quand on a tant d'appas. À Axelie."")",0.0
-,"('#axelie', 'Le compliment...')",0.0
-,"('#dorise', ""Je n'ai pas le loisir d'en faire. Cher Osmin, il faut me servir... On ne nous entend point ?..."")",0.0
-,"('#osmin', 'En quoi puis-je vous plaire ? Je suis prêt à vous obéir.')",0.0
-,"('#dorise', ""C'est un amour si vif.... Ce n'est plus un mystère... Il est ici. Je veux ou le voir, ou périr. Tu le connais ?"")",0.0
-,"('#osmin', 'Qui donc ?')",0.0
-,"('#axelie', ""Quelqu'un vient ce me semble."")",0.0
-,"('#osmin', 'Pardonnez si je fuis.')",0.0
-,"('#axelie', 'Je vous quitte à regret.')",0.0
-,"('#dorise', 'Dans le bosquet voisin retrouvons-nous ensemble : Je vous apprendrai mon secret.')",0.0
-,"('#hassan', ""Oui, d_Oberval, ainsi pensent les Musulmans : Leur coeur, sans s'arrêter à des recherches vaines, N'aspire qu'à la paix, ne fuit que les tourments : Ce qu'on appelle amour pour eux n'a point de chaînes» Tout fuit dans leurs sérails l'essor de leurs désirs, Si les femmes font leurs plaisirs, Elles ne font jamais leurs peines ; C'est tout ce que mon âme adopte de leurs moeurs."")",0.0
-,"('#d-oberval', ""Je sens par le chagrin qui me fuit et m'accable, Qu'une passion véritable Peut nous causer le plus grand des malheurs ; Clarice est pour mon coeur une source durable D'ennuis, de regrets de de pleurs. Cependant si l'amour a des jours de tristesse, Il sait répandre aussi la plus aimable ivresse Sur ses plus cruelles rigueurs. Chez nous il est bien plus sentiment que faiblesse, En affectant notre âme, il l'émeut, l'intéresse ; Et franchement le vôtre..."")",0.0
-,"('#hassan', 'Est le seul de bon sens : Nous vivons pour nous-mêmes, de tout flatte nos sens. Sur ce point seul nul souci ne nous presse.')",0.0
-,"('#d-oberval', 'Mais comment reçoit-on de pareils sentiments ?')",0.0
-,"('#hassan', ""Fort bien. On nous traite en amants, Et nous n'avons point de maîtresse."")",0.0
-,"('#d-oberval', ""C'est connaître l'amour par ses moindres douceurs. Cette aimable délicatesse Que vous croyez ici le comble des erreurs, Donne seule un prix aux faveurs : C'est elle qui bannit de chez nous la rudesse, Elle calme, adoucit le feu de la jeunesse, Elle pare l'amour des plus tendres couleurs, Elle est l'âme de la tendresse, La source de la politesse, Le piquant des plaisirs, et le charme des coeurs."")",0.0
-,"('#hassan', ""J'adopterais votre système, Si je n'avais passé la saison de l'amour. Mais venons au désir extrême Que j'ai d'aller fixer en France mon séjour."")",0.0
-,"('#d-oberval', 'Je crains que le projet où votre âme se livre Ne séduise trop votre coeur ; Examinez-vous bien avant que de le suivre : Les difficultés me font peur.')",0.0
-,"('#hassan', ""Je sens le prix des jours qui me restent à vivre ; Je veux assurer leur bonheur ; Et pour Alger un fond de répugnance, Des citoyens cruels, de des barbares moeurs, Me font trouver ici l'ennui dans l'opulence, Le chagrin, le dégoût m'accablent, et j'y meurs."")",0.0
-,"('#d-oberval', ""Il ne faut point que votre âme balance, On ne peut fuir avec assez de diligence Un séjour où l'on meurt quand on peut vivre ailleurs. Cependant à voir tout du côté favorable..."")",0.0
-,"('#hassan', ""Je me souviens toujours de ce temps agréable Que nous avons passé vous de moi dans Paris. D'arts, déplaisirs, de jeux quel assemblage aimable ! C'est là que des moments on connaît tout le prix."")",0.0
-,"('#d-oberval', ""Le plaisir, il est vrai, sans cesse s'y varie. Partout ailleurs l'âme languit, On ne fait que traîner sa vie ; Mais à Paris on en jouit."")",0.0
-,"('#hassan', ""Ce peuple heureux semble avoir en partage. L'art de rassembler pour chaque âge Des sociétés, des plaisirs ; Tandis que nous n'avons que le triste avantage De faire partager le poids de nos loisirs À des coeurs malheureux flétris par l'esclavage, Et rampants devant nos désirs"")",0.0
-,"('#d-oberval', ""J'aime à vous voir penser ainsi sur ma patrie, Son goût pour la société À bon droit doit être vanté, Et le vôtre le justifie."")",0.0
-,"('#hassan', ""J'ai vu toutes les Cours, et d'Europe de d'Asie, À la vôtre mon coeur s'est toujours arrêté : Dans ces lieux embellis par l'art et la nature Le ciel a répandu ses faveurs sans mesure. Un Monarque adoré, père de ses sujets, Règle sur leur bonheur de la guerre et la paix, La Justice à ses Lois asservit sa Couronne ; Le zèle de la prudence environnent le Trône, ; Et j'ai vu réunis dans tous les courtisans, La douceur au courage, et la gloire aux talents."")",0.0
-,"('#d-oberval', ""Cher Hassan tous ces traits sont gravés dans mon âme, Et vous peignez d'après mon coeur. Oui. Je me rends. Partons. Même désir m'enflamme. Que Fatmé veuille ou non, laissez-lui son erreur. Vous n'aimez point... D'amour. Votre bonheur....."")",0.0
-,"('#hassan', ""Mais si je vais en France, il me faut une femme ; Et je ne vous cacherai pas Que je verrais avec inquiétude Que l'hymen près de moi ne fixât point ses pas. J'ai pris plaisir, dans cette solitude, À sonder son esprit de j'en fats un grand cas... ; Nous tenons tous à l'habitude... Et vous verrez bientôt combien elle a d'appas."")",0.0
-,"('#d-oberval', ""Je vais de tous mes soins seconder l'entreprise; Et je désire fort que Vous réussissiez."")",0.0
-,"('#clarice', ""On m'avait dit que vous me demandiez."")",0.0
-,"('#hassan', ""Approchez.  C'est Fatmé.  L'amitié m'autorise À souffrir que vous le voyiez. À Clarice. À d'Oberval. À Clarice."")",0.0
-,"('#clarice', 'Je vous avais cru seul excusez ma méprise.')",0.0
-,"('#d-oberval', ""Quelle voix !... Ciel !... Que vois-je !... En croirai-je mes yeux ?... Est-il vrai qu'à ce point le Ciel me favorise !"")",0.0
-,"('#clarice', 'Vous ne vous doutiez pas de trouver dans ces lieux, Sous le nom de Fatmé la nièce de Dorise ?')",0.0
-,"('#d-oberval', 'Cher Hassan quel hasard heureux !... Mon coeur ne peut suffire à cet excès de joie... Se peut-il que je vous revoie ?...')",0.0
-,"('#clarice', 'Contraignez-vous.')",0.0
-,"('#hassan', ""Les Turcs savent-ils bien choisir ?  Convenez qu'on n'a pas le goût meilleur en France."")",0.0
-,"('#d-oberval', ""Oh !... J'en conviens."")",0.0
-,"('#hassan', ""Le Ciel a pris plaisir De la conduire ici par préférence.' N'êtes vous pas charmé..."")",0.0
-,"('#d-oberval', 'Sans doute....')",0.0
-,"('#hassan', 'Sa présence Est le bien le plus doux dont je puisse jouir.')",0.0
-,"('#d-oberval', ""Dans le sérail d'Hassan !... Je n'en puis revenir."")",0.0
-,"('#clarice', 'Rassurez votre contenance, Ou vous allez tout découvrir.')",0.0
-,"('#hassan', 'Votre joie est déjà sur le point de finir ?')",0.0
-,"('#d-oberval', 'Moi !... Point du tout.... ma joie est trop sincère...')",0.0
-,"('#hassan', ""Eh pourquoi donc la retenir ? De toutes les Beautés que mon sérail resserre, Voilà celle que je préfère, Et c'est de votre main que je veux l'obtenir."")",0.0
-,"('#d-oberval', ""Oh ! C'en est trop..."")",0.0
-,"('#clarice', 'Quelle imprudence !')",0.0
-,"('#hassan', ""Elle a quelque scrupule encore ; elle balance ; Mais vous saurez les faire évanouir, J'attends tout de vos soins"")",0.0
-,"('#d-oberval', 'De mes soins !')",0.0
-,"('#hassan', 'Oui sans doute. Vous connaissez mes sentiments.')",0.0
-,"('#d-oberval', 'Il est vrai... Mais...')",0.0
-,"('#hassan', ""Je compte les instants. Examinez-la bien. Jugez ce qu'il m'en coûte, Pour me prêter à ses retardements,"")",0.0
-,"('#d-oberval', ""Oui je juge en effet... Je ne sais que lui dire. Madame... Hassan.. à votre hymen aspire.... Cependant pour pouvoir combattre ses raisons. Il faudrait avant m'en instruire. Il se pourrait que dans le fonds Quelqu'obstacle bien fort.... Bas à Fatmé.  À Clarice.  À Hassan."")",0.0
-,"('#hassan', ""Non, c'est incertitude... Ses alarmes en ma faveur Lui donnent quelqu'inquiétude."")",0.0
-,"('#d-oberval', 'Mais ce motif est pour vous très flatteur.')",0.0
-,"('#hassan', ""Oui, s'il était suivi d'un peu de complaisance, En général des Turcs vous pensez mal en France ; Et je puis sans orgueil imputer se froideur Aux préjugés de sa naissance. Un caprice peut-être entretient sa rigueur ? Gagnez pour moi sa confiance ; Soyez ma caution, répondez de mon coeur."")",0.0
-,"('#d-oberval', ""Très volontiers... Il faut m'armer de patience. Madame, Hassan est... un Turc plein d'honneur Le sort vous a soumise à sa puissance... Dans ce sérail tout doit flatter son espérance : Ses désirs sont des lois... son choix une faveur.... Et la nécessité... Bas.  À Clarice. Tristement."")",0.0
-,"('#clarice', ""L'ingrat doute de ma constance !"")",0.0
-,"('#hassan', ""Remarquez-vous cette aimable rougeur Dont son visage se colore ? Ses yeux plus animés s'embellissent encore... Ce mouvement, sans doute, est un présage heureux. Vous la persuadez."")",0.0
-,"('#d-oberval', ""Ah ! Je suis à la gêne. Cependant... ses refus ( je l'avoue avec peine ) Les craintes, les soupçons qu'elle oppose à vos voeux Pourraient avoir quelque air de vraisemblance... À Hassan."")",0.0
-,"('#hassan', 'Ne hasardez donc point un tel propos ici.')",0.0
-,"('#d-oberval', 'Je me tais, ou je dis toujours ce que je pense.')",0.0
-,"('#hassan', ""C'est me servir fort mal que de parler ainsi ; Et j'aime mieux votre silence."")",0.0
-,"('#clarice', ""Je dois vous éclaircir tous deux, Hassan m'accuse de caprice ; Peut-être d_Oberval aurait-il l'injustice De me croire un défaut encore plus odieux. Je vais vous parler sans mystère. Hassan vous m'êtes cher..."")",0.0
-,"('#hassan', 'Quel discours enchanteur ! Je pourrais espérer de ne vous pas déplaire ?')",0.0
-,"('#d-oberval', 'En pouvez-vous douter ? Madame est trop sincère...')",0.0
-,"('#hassan', 'Cher ami, je vous dois un aveu si flatteur.')",0.0
-,"('#d-oberval', ""À moi !.... L'ingrate ! Bas. "")",0.0
-,"('#clarice', ""Ils sont tous les deux dans l'erreur."")",0.0
-,"('#hassan', ""Il n'est plus rien que je souhaite. Vos bontés à mes yeux augmentent vos appas."")",0.0
-,"('#d-oberval', 'Je suis désespéré : ma disgrâce est complète.')",0.0
-,"('#clarice', ""Je le vois bien, vous ne m'entendez pas."")",0.0
-,"('#hassan', 'Quelle est donc votre idée ?')",0.0
-,"('#clarice', ""Hassan, je le répète : Vous m'êtes cher. Vos vertus, vos bienfaits Sont gravés dans mon coeur, m'occuperont sans cesse, Et je voudrais par ma tendresse Pouvoir remplir tous vos souhaits : Mais de son coeur est-on le maître ? Longtemps avant de vous connaître. L'Amant le plus amiable de le plus amoureux..."")",0.0
-,"('#hassan', ""En voilà plus que je ne veux. N'achevez pas."")",0.0
-,"('#d-oberval', ""Grâce au Ciel, je respire. J'avais prévu quelqu'obstacle puissant, Et j'avais eu le soin de vous le dire. À Hassan."")",0.0
-,"('#hassan', 'Je ne puis revenir de mon étonnement. Et cet amour est-il si violent, Que rien ne puisse le détruire ? À Clarice.')",0.0
-,"('#clarice', ""Non, il est au-dessus de tout événement. Sans nul espoir de revoir mon amant, Il conservait sur moi toujours le même empire. De mon amour tous ces lieux sont témoins : En vain votre amitié, vos bienfaits, de vos soins Adoucissaient mon esclavage Je faisais cas de votre hommage, Je vous plaignais, je n'en aimais pas moins, Et j'en souffrais bien davantage."")",0.0
-,"('#d-oberval', ""Ah ! Je vous reconnais à cet amour constant... Pour le coeur du Français que vous croyez volage... L'amour.... devient... quand il l'engage Une espèce d'enchantement. En France en tout on est extrême... Le Français ordinairement S'attache à l'excès quand il aime ; Il n'est léger que lorsqu'il est indifférent. Moi (sans vouloir me citer pour modèle) D'une maîtresse jeune de belle J'ai su vainement le trépas : Vous m'avez vu rempli de mon ardeur fidèle, Ne vous entretenir que de sa mort cruelle, De mes malheurs, de ses appas, Et mon dernier soupir sera pour elle. Hassan sait un mouvement de surprise. D'Obercal troublé continue."")",0.0
-,"('#clarice', ""Je serai comme vous. Il n'est point de danger..."")",0.0
-,"('#hassan', ""Et c'est-là cet amour que vous vantez en France !"")",0.0
-,"('#d-oberval', 'Mais... sans doute...')",0.0
-,"('#hassan', ""L'amour n'est qu'une extravagance. Elle fera sagement de changer. Fatmé, rentrez. Clarice rentre."")",0.0
-,"('#hassan', ""J'ai peine à me défendre D'un transport dangereux que je veux réprimer."")",0.0
-,"('#d-oberval', 'Quoi ? Voudriez-vous cesser de vous faire estimer ?')",0.0
-,"('#hassan', 'Quel aveu !... Que viens-je entendre ?')",0.0
-,"('#d-oberval', 'Mais, Hassan...')",0.0
-,"('#hassan', ""Laissez-moi. Trop ingrate Fatmé... Une Esclave !... Avouer un amour qui m'offense... Je sens que mon sang allumé Me pousserait à quelque violence. Sortons."")",0.0
-,"('#d-oberval', ""Vraiment ceci prend un fort mauvais tour. La circonstance est périlleuse... Elle aurait dû se taire.... Oui... je vois peu de jour. En vain l'âme d'Hassan est noble et généreuse.... Je connais la façon dont les Turcs font l'amour..."")",0.0
-,"('#osmin', 'Monsieur ?')",0.0
-,"('#d-oberval', ""Qu'est-ce ?"")",0.0
-,"('#osmin', 'Pardon, un mot.')",0.0
-,"('#d-oberval', 'Je vous écoute.')",0.0
-,"('#osmin', ""Est-ce vous par hasard qu'on nomme d_Oberval ?"")",0.0
-,"('#d-oberval', 'Moi-même.')",0.0
-,"('#osmin', 'Et François, sans doute ?')",0.0
-,"('#d-oberval', 'Oui.')",0.0
-,"('#osmin', ""J'en ai, je vous jure, un plaisir sans égal. Je suis Français aussi. Pour le pays natal Je conserve un amour si tendre... !"")",0.0
-,"('#d-oberval', ""De quoi s'agit-il donc ? Parlez ; je suis pressé."")",0.0
-,"('#osmin', ""Quelqu'un pourrait-il nous entendre !... Vous voilà du Patron, je crois, débarrassé."")",0.0
-,"('#d-oberval', 'Nous sommes seuls.')",0.0
-,"('#osmin', ""Bien fait, jeune comme vous l'êtes..."")",0.0
-,"('#d-oberval', ""Je n'aime point l'éloge. Après."")",0.0
-,"('#osmin', ""Un bon esprit, Sans haïr l'éloge, en rougit. Mais les conquêtes que vous faites..."")",0.0
-,"('#d-oberval', 'Oh ! Finissons cet entretien. Que voulez-vous ? Puis-je vous être utile ?')",0.0
-,"('#osmin', ""Non, Monsieur, c'est moi qui..."")",0.0
-,"('#d-oberval', ""Je n'ai besoin de rien. Adieu."")",0.0
-,"('#osmin', ""Vous êtes difficile... Je serai court. Daignez m'écouter un instant. En l'arrêtant."")",0.0
-,"('#d-oberval', 'Voyons.')",0.0
-,"('#osmin', ""Une Française à ses serments fidèle. Dont vous êtes l'heureux amant."")",0.0
-,"('#d-oberval', 'Eh bien cher ami que fait-elle ?')",0.0
-,"('#osmin', ""Vous n'êtes plus si preste maintenant."")",0.0
-,"('#d-oberval', ""J'étais pour elle en ce moment D'une inquiétude mortelle."")",0.0
-,"('#osmin', ""C'est bien fait. Elle vous le rend, Sans doute même avec usure."")",0.0
-,"('#d-oberval', ""Rien n'égale l'amour que mon âme ressent[.]"")",0.0
-,"('#osmin', ""De cet amour je connais la nature. J'étais en France un aimable, un brillant, Un fat complet, et presqu'un petit-maître..."")",0.0
-,"('#d-oberval', ""Moi je ne le suis point, j'aurais honte de l'être."")",0.0
-,"('#osmin', ""Je vous en fais mon compliment. C'est pourtant un état charmant."")",0.0
-,"('#d-oberval', ""Mais de sa part enfin qu'aviez-vous à me dire ?"")",0.0
-,"('#osmin', ""Je ne l'oubliais pas ; je vais vous en instruire."")",0.0
-,"('#d-oberval', 'Eh ! Dépêchez-vous donc.')",0.0
-,"('#osmin', 'Dans une heure au plus tard Et pas plus tôt. Venez dans ce lieu même.')",0.0
-,"('#d-oberval', ""Et j'y verrai l'objet que j'aime ?"")",0.0
-,"('#osmin', ""Oui. Je crois qu'un heureux hasard Alors pourra bien l'y conduire. Y viendrez-vous ?"")",0.0
-,"('#d-oberval', ""Si j'y viendrai ?"")",0.0
-,"('#osmin', ""J'entends. Vous serez tous les deux contents . J'aurai soin de le lui redire... Croyez-moi cependant, éloignez-vous d'ici : Hassan, pour dissiper l'ennui Que sur nos jours ses fers pourraient répandre, Voudrait remplir tous nos moments Par de nouveaux amusements. Ses Esclaves ici doivent bientôt se rendre. Par leurs danses, et par leurs chants... Mais ils viennent, je les entends. Adieu. Gardez-vous bien de vous laisser surprendre."")",0.0
-,"('#d-oberval', ""Je ne vois plus personne dans ces lieux. Clarice doit bientôt s'y montrer à mes yeux.... Mon impatience est extrême ; Que les plus courts moments paraissent ennuyeux, Lorsqu'on attend ce que l'on aime ! Dans la conjoncture où je suis Tout m'alarme, tout m'inquiète. J'ai pour Hassan une amitié parfaite, Je partage sa peine en causant ses ennuis... Dans le fonds sa tendresse a peu de violence ; Le bonheur d'un ami doit balancer ses droits : Il m'en a fait la confidence, Pour elle il n'a qu'un goût de préférence, Et c'est sans passion qu'il en a fait le choix... Il faut lui découvrir... Mais c'est lui que je vois...'. Que je fuis malheureux ! Il fera fuir Clarice."")",0.0
-,"('#hassan', ""Cher d_Oberval, je vous cherchais, Vous m'avez fait peut-être l'injustice De juger mal de mes projets..."")",0.0
-,"('#d-oberval', ""Il est vrai qu'aux transports que vous faisiez paraître..."")",0.0
-,"('#hassan', ""Apprenez-donc à me connaître. Jusqu'à ce jour de tous mes mouvements, J'ai, grâce au Ciel, assez été le maître, Et j'ai suivi de mes plus jeunes ans, La raison, ou du moins, ce que nous croyons l'être."")",0.0
-,"('#d-oberval', ""Ainsi toujours maître de vous, Fort généreux d'ailleurs, Fatmé dans sa Patrie Libre avec son amant, au gré de son envie, Ira bientôt jouir du destin le plus doux ?"")",0.0
-,"('#hassan', 'Non, Point du tout.')",0.0
-,"('#d-oberval', 'Quoi donc ! quand elle en aime un autre ; Vous voudriez la forcer à recevoir vos voeux ? Quel coeur assez tyran !... Je juge mieux du vôtre...')",0.0
-,"('#hassan', ""J'espère ...."")",0.0
-,"('#d-oberval', ""Hassan, c'est un projet affreux Pour vous en détourner...."")",0.0
-,"('#hassan', ""Mais daignez-donc m'entendre..."")",0.0
-,"('#d-oberval', ""L'intérêt qu'en vous je dois prendre Peut seul causer ma crainte, de j'aurais du chagrin...."")",0.0
-,"('#hassan', ""Mais ce n'est pas-là mon dessein : Votre crainte est fort déplacée."")",0.0
-,"('#d-oberval', 'Et quelle est donc votre pensée ?')",0.0
-,"('#hassan', ""Si vous m'aviez donné l'instant de vous parler, Vous la sauriez déjà..."")",0.0
-,"('#d-oberval', ""Je brûle de l'apprendre."")",0.0
-,"('#hassan', 'Eh bien, pour ne vous rien celer, Mon coeur vient, cher ami, de se laisser surprendre... Peut-être votre amour est-il contagieux.')",0.0
-,"('#d-oberval', 'Je ne vous comprends point.')",0.0
-,"('#hassan', ""Me comprends-je moi-même ! J'ai vu Fatmé depuis que j'ai quitté ces lieux.... Il s'est fait dans mon âme un changement extrême. Non, je n'aimai jamais comme je l'aime. J'éprouve un sentiment plus vif que les désirs, Et je fais aujourd'hui l'essai d'un bien suprême, Que je n'ai point trouvé dans le sein des plaisirs, Mais aussi je m'apprête un excès de souffrance... Tout m'annonce, en un mot, que je suis amoureux, Mais de ce même amour que vous avez tous deux, Et que je regardais comme une extravagance."")",0.0
-,"('#d-oberval', ""Quel contretemps !  Peut-être un peu de résistance...; Vous n'êtes pas fait à languir. Et... Bas. À Hassan."")",0.0
-,"('#hassan', ""Ce n'est point cela. J'en sens la différence. Sans qu'il en coûte à nos coeurs un soupir, On nous résiste ici peut-être plus qu'en France. Sur ces obstacles-là nous sommes aguerris, Ils ne sauraient porter le trouble dans nos âmes. Sûrs de notre victoire, elle perd tout son prix : Nos droits, les préjugés où nous sommes nourris, Tout nous fait vivre avec nos femmes, Comme en France font vos maris. C'est dans ce doux repos que j'ai coulé ma vie. Tout change en ce moment, mon âme est attendrie ; Par un charme inconnu mon coeur est animé..."")",0.0
-,"('#d-oberval', ""C'est donc un accès de folie : Avant l'aveu que vous a fait Fatmé Votre tendresse eût été naturelle ; Mais au moment que vous apprenez d'elle, Que son coeur d'un autre est charmé..."")",0.0
-,"('#hassan', ""Un Amant qu'on aimait peut n'être plus aimé : Est-ce une chose si nouvelle ?"")",0.0
-,"('#d-oberval', 'Non pas, et quelquefois.... Mais enfin la raison...')",0.0
-,"('#hassan', ""Sur moi tous ses conseils ont perdu leur empire, Et vous-même malgré la vive passion Qu'un objet chéri vous inspire, À ma place peut-être, en voyant tant d'appas, Vous vous seriez laissé séduire. Quelle est intéressante !... Ah ! Je ne puis vous dire..."")",0.0
-,"('#d-oberval', ""Avant ce jour ne l'était-elle pas ? Vous n'y pensez donc point ?"")",0.0
-,"('#hassan', ""J'y pense, et j'en soupire. Vous m'avez vu tantôt inquiet, interdit, Et pénétré de ma disgrâce ; Mais ce mouvement de dépit Au sang froid a bientôt fait place. Je triomphais de moi : ma sincère amitié De mon aimable esclave allait briser les chaînes ; Je sentais que mon coeur ouvert à la pitié, En gênant son amour se chargeait de ses peines. J'ai couru chez Fatmé plein de ce sentiment. J'exprimerais trop faiblement L'état attendrissant dans lequel je l'ai vue : Mon âme en est encor émue... Avez-vous remarqué ce visage charmant, Cette bouche, ses yeux, ce sourire agréable ?"")",0.0
-,"('#d-oberval', 'Il faut en convenir, sa figure est aimable.')",0.0
-,"('#hassan', 'Son regard est modeste, de cependant flatteur ; Une grâce naïve anime sa douceur ; Elle est jeune, charmante, de pourtant raisonnable.')",0.0
-,"('#d-oberval', 'Son caractère est sans doute estimable ?')",0.0
-,"('#hassan', 'Sa gaîté , son esprit....')",0.0
-,"('#d-oberval', 'Ont un attrait vainqueur,')",0.0
-,"('#hassan', ""Et ce son de voix adorable Qui semble n'être fait que pour parler au coeur ?"")",0.0
-,"('#d-oberval', ""Il est vrai rien n'est comparable À ce son de voix enchanteur."")",0.0
-,"('#hassan', 'Eh bien ! Voilà pourtant les moindres de ses charmes.')",0.0
-,"('#d-oberval', 'Comment donc ! Ciel ! Quelles alarmes Hassan, expliquez-vous.... Je suis au désespoir. Bas. Bas.')",0.0
-,"('#hassan', ""Je ne connaissais pas l'invincible pouvoir De deux beaux yeux attendris par les larmes, Je l'ai trouvée en proie à ses douleurs Les divers mouvements de son âme trop tendre, L'amour, l'espoir, son trouble, ses frayeurs Se peignaient tour à tour, et semblaient se répandre Sur son visage embelli par les pleurs. Contre un pareil tableau pouvais-je me défendre ? Ses discours m'ont encor porté de nouveaux coups. Un mouvement involontaire M'a fait tomber à ses genoux !... Que n'ai-je pas dit pour lui plaire !"")",0.0
-,"('#d-oberval', 'Ah ! Que répondait-elle à des transports si doux ?')",0.0
-,"('#hassan', ""Elle m'a laissé voir, entre nous, Plus de bonté que de colère."")",0.0
-,"('#d-oberval', 'Volage !...  Ainsi bientôt vous serez son époux ? Haut.')",0.0
-,"('#hassan', ""Daignez m'aider, et je l'espère."")",0.0
-,"('#d-oberval', ""Moi vous aider !... Jamais je ne fus si jaloux. Je ne vous suis plus nécessaire : Adieu. Pour terminer heureusement l'affaire C'est assez et d'elle et de vous."")",0.0
-,"('#hassan', ""Ne m'abandonnez point, cher ami, je vous prie."")",0.0
-,"('#d-oberval', 'Quoi ! Vous voulez...  Le singulier emploi ! Bas.')",0.0
-,"('#hassan', ""À me servir l'amitié vous convie."")",0.0
-,"('#d-oberval', ""Je m'en ferais une suprême loi : Mais je suis en galanterie Très maladroit, même pour moi."")",0.0
-,"('#hassan', ""Songez-donc qu'il y va du bonheur de ma vie : Je vois entre mes soins de son premier amant, Chanceler son âme timide."")",0.0
-,"('#d-oberval', ""Croyez-moi, de son changement Reposez-vous sur son sexe inconstant. Le caprice seul le décide, L'inconstance même le guide, Et semble être son élément. La femme à qui l'on croît le goût le plus solide, Pour devenir ou volage, ou perfide, N'a besoin que de son penchant."")",0.0
-,"('#hassan', ""Cher ami, vous pouvez hâter son inconstance. Hassan ( m'a-t-elle dit, mais d'un air si touchant, Qu'elle a rempli mon coeur d'amour de d'espérance. )"")",0.0
-,"('#d-oberval', 'Peut on souffrir de plus rude tourment !')",0.0
-,"('#hassan', ""« En votre ami j'ai confiance ; Dans l'embarras où je me vois, J'ai besoin de conseil. Chargez-vous de lui dire, Que par les siens je prétends me conduire : Qu'il trouve des moyens, de qu'il compte sur moi. »"")",0.0
-,"('#d-oberval', 'Ne vous trompez-vous point ? Est-ce bien sa réponse ?')",0.0
-,"('#hassan', 'Je vous rends mot à mot la conversation.')",0.0
-,"('#d-oberval', ""J'entends ce qu'elle nous annonce. Je me rends, j'avais tort, de vous aviez raison."")",0.0
-,"('#hassan', 'Je puis donc espérer que pour moi votre zèle...')",0.0
-,"('#d-oberval', ""Soyez-en sûr. Je m'en fais un devoir."")",0.0
-,"('#hassan', ""Dans mon coeur ce seul mot rappelle Le plaisir, l'amour, de l'espoir, J'ai quelqu'ordre à donner malgré moi je vous laisse ; Mais dans peu de moments je compte vous revoir."")",0.0
-,"('#d-oberval', ""Quelle épreuve pour ma tendresse ! Malgré moi je le vois, il faut user d'adresse, L'avantage entre nous est par trop inégal ; Ici je dois trembler sans cesse. Qu'un Turc dans son sérail qui garde une maîtresse Est un redoutable rival ! Il faut que je l'arrache à ce sérail horrible... C'est un pas difficile, et les dangers sont grands, Je le sais ; mais je suis dans un état terrible, Et tout doit être et permis et possible À la passion que je sens. J'entends quelqu'un... C'est Clarice sans doute. Son coeur approuvera le parti que je prends... Mais c'est Dorise,... Ô Ciel !... Quel nouveau contretemps !"")",0.0
