biancollelli-arlequin-gentilhomme,regnard-arlequin-bonnes-fortunes,Score
-,"('#le-vicomte', ""De mauvaises raisons : il dit qu'il n'a point fait ce billet-là ; mais son nom y est, une fois ; il faudra bien qu'il le paye ou qu'il crève ; car, palsambleu !  Je sais bien que je ne le payerai pas, moi. "")",0.0
-,"('#colombine', ""Monsieur le Vicomte, je n'ai point d'argent ; mais voilà deux brillants avec lesquels vous pourrez en faire.  Prenez encore mon collier. "")",0.0
-,"('#le-vicomte', 'Hé !  Fi, madame !  Ne vous ai-je pas dit que je faisais litière de diamants. ')",0.0
-,"('#colombine', 'Voilà encore une montre qui est assez jolie. ')",0.0
-,"('#le-vicomte', ""Hé !  Vous moquez-vous ?  Cela est-il d'or ? "")",0.0
-,"('#colombine', ""Attendez ; j'ai encore ici une petite boîte à mouches et un cachet. "")",0.0
-,"('#le-vicomte', 'Eh !  Mais, mais, mademoiselle, vous poussez ma complaisance à bout. ')",0.0
-,"('#colombine', 'Quand on a donné son coeur, cela ne coûte guère à donner. ')",0.0
-,"('#le-vicomte', ""Et encore moins à prendre.  Ah, charmante princesse !  Que vous savez me prendre par mon faible, et qu'on fait de folies quand on est bien amoureux !  Haut.  Il s'en va. "")",0.0
-,"('#colombine', ""Tenez, tenez, monsieur le Vicomte ; voilà encore un petit jonc d'or que j'avais oublié. "")",0.0
-,"('#le-vicomte', ""Mais, mademoiselle, ces breloques-là valent-elles bien deux cents pistoles ?  Voilà un diamant qui me paraît bien jaune.  Écoutez ; je vais porter tout cela chez l'orfèvre, et s'il ne m'en donne pas les deux cents pistoles, vous me tiendrez, s'il vous plaît, compte du reste. "")",0.0
-,"('#colombine', ""Monsieur le Vicomte, vous m'épouserez, au moins. "")",0.0
-,"('#le-vicomte', 'Allez, allez, parmi nous autres vicomtes, la parole fait le jeu. Adieu, charmante. Ah, morbleu !  Que voilà des yeux chargés à cartouches !  Que voilà de bonnes fortunes !  Il la prend sous le menton.  Et regardant les bijoux. ')",0.0
-,"('#colombine', ""Ah !  Que je suis aise de lui avoir fait ce petit plaisir !  De la manière que je l'aime, je ne sais ce que je ne lui donnerais pas.  Il y a ici plusieurs scènes italiennes. "")",0.0
-,"('#arlequin', ""Ayant appris, monsieur, que vous êtes un homme savant et de bon conseil, je voudrais bien vous parler d'une affaire que je suis sur le point de terminer. "")",0.0
-,"('#le-docteur', ""Parlez ; mais parlez peu : la discrétion dans le parler a toujours été louée.  Au contraire, on a blâmé de tout temps les grands parleurs : c'est pourquoi j'aime la brièveté, et je m'applique uniquement à être concis dans mes discours. "")",0.0
-,"('#arlequin', ""J'aurai bientôt fait. "")",0.0
-,"('#le-docteur', 'Qui ne sait que le trop parler vient du défaut de jugement ?  Que le défaut de jugement vient du manque de raison et que le manque de raison est le caractère de la bête ? ')",0.0
-,"('#arlequin', ""Je n'ai qu'un mot. "")",0.0
-,"('#le-docteur', ""Qui ne sait que volat irrevocabile verbum ?  Qu'on ne se repent jamais de se taire, et qu'on s'est repenti souvent d'avoir parlé ?  Ignorez-vous que la nature a donné à l'homme deux pieds pour marcher, deux bras pour agir, deux narines pour sentir, et qu'elle ne lui a donné qu'une langue pour parler ? "")",0.0
-,"('#arlequin', 'Je dis donc... ')",0.0
-,"('#le-docteur', 'Pythagore faisait observer le silence à ses disciples pendant sept années. ')",0.0
-,"('#arlequin', 'Je le crois. ')",0.0
-,"('#le-docteur', ""Solon avait coutume de dire qu'un homme qui parle beaucoup est semblable à un tonneau vide, qui fait plus de bruit qu'un plein. "")",0.0
-,"('#arlequin', 'Cela est beau. ')",0.0
-,"('#le-docteur', ""Bias, qu'un grand parleur n'était autre chose qu'une forteresse sans murailles, une ville sans porte, et un vaisseau sans gouvernail. "")",0.0
-,"('#arlequin', 'Vous saurez donc... ')",0.0
-,"('#le-docteur', ""Anaxagore, qu'une bête féroce échappée était moins à craindre qu'une langue effrénée et pétulante. "")",0.0
-,"('#arlequin', 'Monsieur... ')",0.0
-,"('#le-docteur', ""Isocrate, qu'il n'y avait ici-bas que deux choses à faire, écouter et se taire. "")",0.0
-,"('#arlequin', 'Taisez-vous donc. ')",0.0
-,"('#le-docteur', 'Tous vos grands discours sont inutiles.  Frustra per plura quod potest fieri per pauciora. ')",0.0
-,"('#arlequin', ""Hé, monsieur !  Je n'ai encore rien dit. "")",0.0
-,"('#le-docteur', ""Je sais bien que l'usage de la parole a été donné à l'homme pour expliquer ses pensées. "")",0.0
-,"('#arlequin', 'De grâce... ')",0.0
-,"('#le-docteur', ""Je ne vous dis pas qu'il ne faille parler en termes propres, suivant les règles de la grammaire, faire accorder l'adjectif avec le substantif, le nom avec le verbe, le masculin avec le féminin. "")",0.0
-,"('#arlequin', ""C'est ce dont il s'agit, monsieur, du masculin avec le féminin. "")",0.0
-,"('#le-docteur', ""Je ne vous défends pas de mettre en usage les figures de rhétorique : nam quid est rhetorica ?  Selon Socrate, c'est I'art de persuader ; selon Agathon, c'est l'art de tromper ; selon Gorgias, l'usage du discours ; selon Chrysippe, la clef des coeurs ; selon Cléanthe, la science des sciences ; selon Vatadérius, le boulevard de la vérité ; selon Aristote, le bouclier de l'orateur ; selon Cicéron, l'art de bien dire ; et selon moi, l'art de ne guère parler. "")",0.0
-,"('#arlequin', 'Va, si je puis attraper la parole !... ')",0.0
-,"('#le-docteur', ""Si vous voulez donc que je vous donne mes avis, expliquez-moi le sujet dont il s'agit ; mais surtout d'un style vif, serré, pressé, concis, laconique, car vous savez que la vie de l'homme est courte : ars longa, vita brevis.  Le temps est cher ; on en perd tant à boire, à manger, à dormir, à s'habiller, à danser, à rire, à chanter ; et l'on ne songe pas que la santé revient après la maladie, le printemps après l'hiver, la paix après la guerre, le beau temps après la pluie ; mais que le temps passé ne revient jamais. "")",0.0
-,"('#arlequin', 'Je voudrais donc savoir... ')",0.0
-,"('#le-docteur', ""Je le crois, que vous voudriez savoir.  Omnibus hominibus scire a natura insitum est, dit le prince de l'éloquence.  Mais vouloir savoir est une chose, et savoir en est une autre.  C'est ce qui fait que du savoir au non-savoir il y a autant de différence qu'entre l'homme et la bête, le ciel et la terre, le gentilhomme et le roturier, le marchand et le voleur, le procureur et l'assassin, le bourreau et le médecin. "")",0.0
-,"('#arlequin', ""J'en suis persuadé ; mais... "")",0.0
-,"('#le-docteur', ""Or, voulez-vous savoir quelle différence il y a entre l'homme et la bête ?  C'est que l'un se conduit par la raison et l'autre par l'instinct.  Entre le ciel et la terre ?  C'est que l'un est sur notre tête, l'autre sous nos pieds.  Entre le roturier et le gentilhomme ?  C'est que l'un paye ses dettes, l'autre se moque de ses créanciers.  Entre le marchand et le voleur ?  C'est que l'un vole dans les villes, l'autre dans les bois.  Entre le procureur et l'assassin ? C'est que l'un enlève les biens, l'autre la vie.  Entre le médecin et le bourreau ?  C'est que l'un assassine peu à peu ses malades, et que l'autre tue tout d'un coup ceux qui se portent bien. "")",0.0
-,"('#arlequin', 'Cela est le mieux du inonde.  Je voudrais donc savoir... ')",0.0
-,"('#le-docteur', ""Quoi ?  La philosophie ou la rhétorique ?  La théorie ou la pratique ?  La géométrie ou l'astrologie ?  La pharmacie ou la médecine ?  La sphère ou la géographie ?  La cosmographie ou la topographie ? "")",0.0
-,"('#arlequin', 'Non ; je ne veux rien de tout cela... ')",0.0
-,"('#le-docteur', ""Voulez-vous que je vous parle des arts ou des sciences ?  Des huit parties de l'oraison ?  Des trois puissances de l'âme, la mémoire, l'entendement et la volonté ?  De l'influence des planètes, Jupiter, Mars, Mercure, etc ?  De la qualité des étoiles majeures, fixes ou errantes ?  Des comètes crinées, tombantes et volantes ?  De la disparité des tempéraments flegmatiques, sanguins et mélancoliques ?  Des mouvements du coeur, systoliques et diastoliques ? "")",0.0
-,"('#arlequin', ""Hé, monsieur !  Je n'ai que faire de ce galimatias-là. "")",0.0
-,"('#le-docteur', ""Est-ce de l'histoire ou de la fable que vous voulez que je vous parle ?  Commencerai-je par le déluge ?  Le jugement de Pâris ?  Les malheurs de Pyrame et de Thishé ?  L'incendie de Troie ?  Les erreurs d'Ulysse ?  Le passage d'Énée ?  Le sac de Carthage ?  La mort de Tarquin ?  Les triomphes de Scipion ?  La conjuration de Catilina ?  Le pas des Thermopyles ?  La bataille de Marathon ?  Eh !  Non, non, cent fois non, de par tous les diables, non.  Je voudrais savoir seulement si je dois épouser une brune ou une blonde.  Arlequin dit non à chaque demande. "")",0.0
-,"('#le-docteur', 'Eh !  Que ne parlez-vous donc !  Il y a deux heures que vous me faites chanter inutilement. ')",0.0
-,"('#arlequin', 'Comment diable voulez-vous que je parle ?  Vous ne toussez ni ne crachez : je ne puis prendre mon temps.  Ouf ! ')",0.0
-,"('#le-docteur', 'Vous voulez donc savoir si vous devez épouser une brune ou une blonde ? ')",0.0
-,"('#arlequin', 'Oui, monsieur.  Ah !  Nous y voilà, à la fin. ')",0.0
-,"('#le-docteur', ""Voulez-vous que je vous dise cela par les règles d'astronomie, prophétie, chronologie, analogie, physionomie, chimie, astrologie, hydromancie, éromancie, pyromancie, koscinomancie, chyromancie, nigromancie ? "")",0.0
-,"('#arlequin', ""Je ne m'en soucie pas, pourvu... "")",0.0
-,"('#le-docteur', ""Aimeriez-vous mieux que ce fût par le moyen de l'invocation, imprécation, multiplication, indiction, spéculation, superstition, interprétation, conjuration, prognostication, évocation ? "")",0.0
-,"('#arlequin', ""Corbillon, qu'y met-on ?  Hé, monsieur !  Cela m'est indifférent, pourvu que... "")",0.0
-,"('#le-docteur', 'Si vous voulez, je me servirai des connaissances de la rhétorique, physique, logique, métaphysique, arithmétique, art magique, poétique, politique, musique, dialectique, éthique, mathématique, téraprectique. ')",0.0
-,"('#arlequin', ""Ali !  J'en mourrai ! "")",0.0
-,"('#le-docteur', ""Alba ligustra cadant ; vaccinia nigra leguntur. Un autre, non moins célèbre, s'écrie :  Hic niger est : ore hunc tu, Romane, caveto.  Puis donc que toutes les sciences ci-dessus sont des terres inconnues pour vous, je vous dirai que nos auteurs ont parlé différemment sur le point dont il s'agit.  Les uns tenaient pour les blondes, et les autres pour les brunes. La différence du poil fait aussi la différence de l'inclination.  La blonde est tendre, languissante et amoureuse ; la brune est vive, gaillarde et fringante.  La blonde pourra bien outrager votre front ; la brune ne vous en quittera pas à meilleur marché. Un savant poète de l'antiquité dit :  Ainsi vous voyez que c'est une matière bien délicate : Undique ambages, et qu'il est difficile d'y porter un jugement certain ; car, quoique je sois consommé dans toutes sortes de sciences, ne croyez pas que je veuille que mon sentiment prévale.  Je ne m'arrête pas mordicus à mon opinion.  L'obstination est le propre de la bête, et je ne voudrais pas que... "")",0.0
-,"('#arlequin', ""Allez-vous-en à tous les diables ; je ne veux rien savoir.  Quel babillard !  Je gage que si on examinait cet homme-là, on trouverait que c'est une femme. Il veut s'en aller. "")",0.0
-,"('#le-docteur', 'Je vous dis encore que... ')",0.0
-,"('#arlequin', ""Je vous dis que je vous baillerai sur les oreilles.  Quel insolent est-ce là ?  Je ne veux plus rien entendre.  Le Docteur le prend par la manche. Arlequin veut s'échapper de ses mains, et son justaucorps reste au Docteur. Arlequin s'enfuit ; le Docteur le poursuit en parlant toujours ad libitum."")",0.0
-,"('#isabelle', 'Donne-moi ce chapeau.  Hé bien, Pierrot, ce cavalier-là est il de ton goût ? ')",0.0
-,"('#pierrot', 'Pardi, mademoiselle, vous voilà à charmer !  On vous prendrait pour moi.  Il y a pourtant un peu de différence.  Est-ce que vous allez lever une compagnie de fantassinerie ? ')",0.0
-,"('#isabelle', ""Ne pense pas te moquer ; je tâterais fort bien de l'armée, et je n'appréhenderais pas plus le feu qu'un autre. "")",0.0
-,"('#pierrot', ""Si tous les capitaines étaient faits comme vous, ils pourraient gagner les frais de l'enrôlement, et faire leurs soldats eux-mêmes. "")",0.0
-,"('#isabelle', ""Je ne mets pas cet habit-ci sans raison.  Tu sais que mon père veut que j'épouse monsieur Bassinet. "")",0.0
-,"('#pierrot', ""Votre père ?  Bon !  C'est un vieux fou qui radote ; et je le lui ai dit, da ! "")",0.0
-,"('#isabelle', ""Je me sers du déguisement où tu me vois pour détourner ce mariage.  Monsieur Bassinet ne m'a jamais vue ; il doit venir me voir, et j'attends sa visite en cet équipage.  Je vais lui apprendre des nouvelles d'Isabelle, et je lui en ferai, parbleu, passer l'envie. "")",0.0
-,"('#pierrot', ""Mardi !  Voilà une hardie tête de fille !  J'ai toujours dit à votre père que je ne croyais pas qu'il fût le mari de votre mère quand elle vous a faite.  Vous avez trop d'esprit. Qu'en croyez-vous ? "")",0.0
-,"('#isabelle', ""Pour moi, Pierrot, je ne m'embarrasse pas de cela ; je ne songe qu'à faire rompre, si je puis, l'impertinent mariage dont je suis menacée.  Mais je crois que voilà monsieur Bassinet ; laisse-moi avec lui : je vais commencer mon rôle. "")",0.0
-,"('#pierrot', ""Pardi !  C'est lui-même ; il ressemble à un marcassin."")",0.0
-,"('#isabelle', 'Serviteur, monsieur, serviteur. ')",0.0
-,"('#monsieur-bassinet', ""Ah, monsieur !  Je vous demande pardon.  On m'avait dit que Mademoiselle Isabelle était dans sa chambre.  Que diable cherche ici ce godelureau-là ?  À part. "")",0.0
-,"('#isabelle', ""Monsieur, elle n'y est pas, et je l'attends.  Mais vous, monsieur, que venez-vous faire ici ?  Mademoiselle Isabelle est-elle malade ?  Car, à votre mine, je vous crois médecin, et vous avez toute l'encolure d'un membre de la Faculté. "")",0.0
-,"('#monsieur-bassinet', ""Vous ne vous trompez pas, monsieur ; je suis un nourrisson d'Hippocrate : mais je ne viens pas ici pour tâter le pouls à Isabelle ; j'ai bien d'autres prétentions sur... "")",0.0
-,"('#isabelle', ""Oui !  Et de quelle nature, s'il vous plaît, sont les prétentions d'un médecin sur une fille ? "")",0.0
-,"('#monsieur-bassinet', ""Je viens ici pour l'épouser. "")",0.0
-,"('#isabelle', ""Pour l'épouser !  Isabelle ? "")",0.0
"('#le-docteur', 'Isabelle. ')","('#monsieur-bassinet', 'Isabelle.')",0.9999998807907104
