racine-plaideurs,racine-plaideurs-69,Score
"('#l-intime', ""Plus, sa fille, au moins soi-disant telle, A mis un mien papier en morceaux, protestant Qu'on lui ferait plaisir, et que d'un oeil content, Elle nous défiait."")","('#l-intime', ""Plus, sa fille, au moins soi-disant telle, A mis un mien papier en morceaux, protestant Qu'on lui ferait plaisir, et que d'un oeil content, Elle nous défiait."")",1.0
"('#leandre', ""Faites venir la fille.  L'esprit de contumace est dans cette famille."")","('#leandre', ""Faites venir la fille. L'esprit de contumace est dans cette famille."")",0.9999998211860657
"('#chicanneau', ""Il faut absolument qu'on m'ait ensorcelé. Si j'en connais pas un, je veux être étranglé."")","('#chicanneau', ""Il faut absolument qu'on m'ait ensorcelé. Si j'en connais pas un, je veux être étranglé."")",1.000000238418579
"('#leandre', 'Comment, battre un huissier ! Mais voici la rebelle.')","('#leandre', 'Comment, battre un huissier ? Mais voici la rebelle.')",0.9773316383361816
"('#l-intime', 'Vous le reconnaissez.')","('#l-intime', 'Vous le reconnaissez.')",1.000000238418579
"('#leandre', ""Hé bien, Mademoiselle,  C'est donc vous qui tantôt braviez notre officier, Et qui si hautement osez nous défier ? Votre nom ?"")","('#leandre', ""Hé bien, Mademoiselle,  C'est donc vous qui tantôt braviez notre officier, Et qui si hautement osez nous défier ? Votre nom ?"")",1.000000238418579
"('#isabelle', 'Isabelle.')","('#isabelle', 'Isabelle.')",0.9999998807907104
"('#leandre', 'Écrivez. Et votre âge ?')","('#leandre', 'Écrivez. Et votre âge ?')",1.0
"('#isabelle', 'Dix-huit ans.')","('#isabelle', 'Dix-huit ans.')",0.9999998807907104
"('#chicanneau', ""Elle en a quelque peu davantage, Mais n'importe."")","('#chicanneau', ""Elle en a quelque peu davantage, Mais n'importe."")",1.0
"('#leandre', 'Êtes-vous en pouvoir de mari ? ')","('#leandre', 'Êtes-vous en pouvoir de mari ? ')",0.9999998807907104
"('#isabelle', 'Non, Monsieur.')","('#isabelle', 'Non, Monsieur.')",0.9999999403953552
"('#leandre', ""Vous riez ? Écrivez qu'elle a ri."")","('#leandre', ""Vous riez ? Écrivez qu'elle a ri."")",0.9999998807907104
"('#chicanneau', 'Monsieur, ne parlons point de maris à des filles, Voyez-vous, ce sont là des secrets de familles.')","('#chicanneau', 'Monsieur, ne parlons point de maris à des filles ; Voyez-vous, ce sont là des secrets de familles.')",0.9920600056648254
"('#leandre', ""Mettez qu'il interrompt."")","('#leandre', ""Mettez qu'il interrompt."")",1.0000001192092896
"('#chicanneau', ""Hé ! Je n'y pensais pas. Prends bien garde, ma fille, à ce que tu diras. "")","('#chicanneau', ""Hé je n'y pensais pas, Prends bien garde, ma fille, à ce que tu diras. "")",0.9743573665618896
"('#leandre', ""Là, ne vous troublez point. Répondez à votre aise. On ne veut pas rien faire ici qui vous déplaise. N'avez-vous pas reçu de l'huissier que voilà Certain papier tantôt ?"")","('#leandre', ""Là, ne vous troublez point. Répondez à votre aise, On ne veut pas rien faire ici qui vous déplaise. N'avez-vous pas reçu de l'huissier que voilà Certain papier tantôt ?"")",0.9908044338226318
"('#isabelle', 'Oui, Monsieur.')","('#isabelle', 'Oui, Monsieur.')",1.0
"('#chicanneau', 'Bon cela.')","('#chicanneau', 'Bon cela.')",1.0000001192092896
"('#leandre', 'Avez-vous déchiré ce papier sans le lire ? ')","('#leandre', 'Avez-vous déchiré ce papier sans le lire ? ')",1.0000001192092896
"('#isabelle', ""Monsieur, je l'ai lu."")","('#isabelle', ""Monsieur, je l'ai lu."")",0.9999998211860657
"('#chicanneau', 'Bon.')","('#chicanneau', 'Bon.')",0.9999998807907104
"('#leandre', ""Continuez d'écrire. Et pourquoi l'avez-vous déchiré ?"")","('#leandre', ""Continuez d'écrire. Et pourquoi l'avez-vous déchiré ?"")",1.0
"('#isabelle', ""J'avais peur Que mon père ne prît l'affaire trop à coeur, Et qu'il ne s'échauffât le sang à sa lecture."")","('#isabelle', ""J'avais peur Que mon père ne prît l'affaire trop à coeur, Et qu'il ne s'échauffât le sang à sa lecture."")",1.0
"('#chicanneau', ""Et tu fuis les procès ? C'est méchanceté pure. "")","('#chicanneau', ""Et tu fuis les procès ? C'est méchanceté pure. "")",1.0
"('#leandre', ""Vous ne l'avez donc pas déchiré par dépit, Ou par mépris de ceux qui vous l'avaient écrit ?"")","('#leandre', ""Vous ne l'avez donc pas déchiré par dépit, Ou par mépris de ceux qui vous l'avaient écrit ?"")",1.0
"('#isabelle', ""Monsieur, je n'ai pour eux ni mépris, ni colère."")","('#isabelle', ""Monsieur, je n'ai pour eux ni mépris, ni colère."")",1.0000001192092896
"('#leandre', 'Écrivez.')","('#leandre', 'Écrivez.')",1.0
"('#chicanneau', ""Je vous dis qu'elle tient de son père, Elle répond fort bien."")","('#chicanneau', ""Je vous dis qu'elle tient de son père Elle répond fort bien."")",0.9867277145385742
"('#leandre', 'Vous montrez cependant Pour tous les gens de robe un mépris évident.')","('#leandre', 'Vous montrez cependant Pour tous les gens de robe un mépris évident.')",1.0000001192092896
"('#isabelle', ""Une robe toujours m'avait choqué la vue ; Mais cette aversion à présent diminue."")","('#isabelle', ""Une robe toujours m'avait choqué la vue ; Mais cette aversion à présent diminue."")",1.0000003576278687
"('#chicanneau', ""La pauvre enfant ! Va, va, je te marierai bien, Dès que je le pourrai, s'il ne m'en coûte rien. "")","('#chicanneau', ""La pauvre enfant ! Va, va, je te marierai bien, Dès que je le pourrai, s'il ne m'en coûte rien. "")",1.000000238418579
"('#leandre', 'À la justice donc vous voulez satisfaire ?')","('#leandre', 'À la justice donc vous voulez satisfaire ?')",0.9999998807907104
"('#isabelle', 'Monsieur, je ferai tout pour ne vous pas déplaire.')","('#isabelle', 'Monsieur, je ferai tout, pour ne vous pas déplaire.')",0.9844670295715332
"('#l-intime', 'Monsieur, faites signer.')","('#l-intime', 'Monsieur, faites signer.')",1.0000001192092896
"('#leandre', 'Dans les occasions Soutiendrez-vous aux moins vos dépositions ?')","('#leandre', 'Dans les occasions Soutiendrez-vous aux moins vos dépositions ?')",1.0
"('#isabelle', ""Monsieur, assurez-vous qu'Isabelle est constante. "")","('#isabelle', ""Monsieur, assurez-vous qu'Isabelle est constante. "")",0.9999998807907104
"('#leandre', 'Signez. Cela va bien, la justice est contente. Ça, ne signez-vous pas, Monsieur ?')","('#leandre', 'Signez. Cela va bien, la justice est contente. Ça, ne signez-vous pas, Monsieur ?')",0.9999999403953552
"('#chicanneau', ""Oui-dà, gaiement, À tout ce qu'elle a dit, je signe aveuglément."")","('#chicanneau', ""Oui-dà, gaiement, À tout ce qu'elle a dit, je signe aveuglément."")",1.0
"('#leandre', 'Tout va bien. À mes voeux le succès est conforme : Il signe un bon contrat écrit en bonne forme,  Et sera condamné tantôt sur son écrit.')","('#leandre', 'Tout va bien. À mes voeux le succès est conforme, Il signe un bon contrat écrit en bonne forme,  Et sera condamné tantôt sur son écrit.')",0.9924544095993042
"('#chicanneau', 'Que lui dit-il ? Il est charmé de son esprit.')","('#chicanneau', 'Que lui dit-il ? Il est charmé de son esprit.')",1.0
"('#leandre', 'Adieu. Soyez toujours aussi sage que belle, Tout ira bien. Huissier, ramenez-la chez elle. Et vous, Monsieur, marchez.')","('#leandre', 'Adieu. Soyez toujours aussi sage que belle, Tout ira bien. Huissier, ramenez-la chez elle. Et vous, Monsieur, marchez.')",1.0
"('#chicanneau', 'Où Monsieur ?')","('#chicanneau', 'Où Monsieur ?')",1.0
"('#leandre', 'Suivez-moi. ')","('#leandre', 'Suivez-moi. ')",0.9999998211860657
"('#chicanneau', 'Où donc ?')","('#chicanneau', 'Où donc ?')",1.000000238418579
"('#leandre', 'Vous le saurez. Marchez, de par le roi.')","('#leandre', 'Vous le saurez. Marchez, de par le roi.')",1.0000001192092896
"('#chicanneau', 'Comment ?')","('#chicanneau', 'Comment ?')",0.9999999403953552
"('#petit-jean', ""Holà, quelqu'un n'a-t-il point vu mon maître ? Quel chemin a-t-il pris, la porte ou la fenêtre ?"")","('#petit-jean', ""Holà, quelqu'un n'a-t-il point vu mon maître ? Quel chemin a-t-il pris, la porte ou la fenêtre ?"")",0.9999998807907104
"('#leandre', ""À l'autre !"")","('#leandre', ""À l'autre !"")",0.9999998211860657
"('#petit-jean', ""Je ne sais qu'est devenu son fils. Et pour le père, il est où le diable l'a mis.  Il me redemandait sans cesse ses épices, Et j'ai tout bonnement couru dans les offices Chercher la boîte au poivre. Et lui pendant cela Est disparu."")","('#petit-jean', ""Je ne sais qu'est devenu son fils. Et pour le père, il est où le diable l'a mis.  Il me redemandait sans cesse ses épices, Et j'ai tout bonnement couru dans les offices Chercher la boîte au poivre. Et lui pendant cela Est disparu."")",1.0
"('#dandin', ""Paix, paix, que l'on se taise là."")","('#dandin', ""Paix, paix, que l'on se taise là."")",1.0000001192092896
"('#leandre', 'Hé grand Dieu !')","('#leandre', 'Hé grand Dieu.')",0.9300716519355774
"('#petit-jean', 'Le voilà, ma foi, dans les gouttières. ')","('#petit-jean', 'Le voilà, ma foi, dans les gouttières. ')",1.0000004768371582
"('#dandin', 'Quelles gens êtes-vous ? Quelles sont vos affaires ? Qui sont ces gens en robe ? Êtes-vous avocats ? Çà, parlez.')","('#dandin', 'Quelles gens êtes-vous ? Quelles sont vos affaires ? Qui sont ces gens en robe ? Êtes-vous avocats ? Çà, parlez.')",1.0000001192092896
"('#petit-jean', ""Vous verrez qu'il va juger les chats."")","('#petit-jean', ""Vous verrez qu'il va juger les chats."")",1.0
"('#dandin', 'Avez-vous eu le soin de voir mon secrétaire ? Allez-lui demander si je sais votre affaire. ')","('#dandin', 'Avez-vous eu le soin de voir mon secrétaire ? Allez-lui demander si je sais votre affaire ?')",0.9742549061775208
"('#leandre', ""Il faut bien que je l'aille arracher de ces lieux. Sur votre prisonnier, huissier, ayez les yeux."")","('#leandre', ""Il faut bien que je l'aille arracher de ces lieux. Sur votre prisonnier, huissier, ayez les yeux."")",1.0000001192092896
"('#petit-jean', 'Ho ! ho ! Monsieur !')","('#petit-jean', 'Ho, ho, Monsieur.')",0.8420283198356628
"('#leandre', 'Tais-toi sur les yeux de ta tête ; Et suis-moi.')","('#leandre', 'Tais-toi sur les yeux de ta tête ; Et suis-moi.')",1.0000001192092896
"('#dandin', 'Dépêchez. Donnez votre requête.')","('#dandin', 'Dépêchez. Donnez votre requête.')",1.0
"('#chicanneau', ""Monsieur, sans votre aveu, l'on me fait prisonnier. "")","('#chicanneau', ""Monsieur, sans votre aveu, l'on me fait prisonnier. "")",1.0000001192092896
"('#la-comtesse', ""Hé mon_Dieu ! j'aperçois Monsieur dans son grenier. Que fait-il là ?"")","('#la-comtesse', ""Hé mon_Dieu, j'aperçois Monsieur dans son grenier. Que fait-il là ?"")",0.9950857162475586
"('#l-intime', 'Madame, il y donne audience, Le champ vous est ouvert.')","('#l-intime', 'Madame, il y donne audience, Le champ vous est ouvert.')",1.0000003576278687
"('#chicanneau', ""On me fait violence. Monsieur, on m'injurie, et je venais ici Me plaindre à vous."")","('#chicanneau', ""On me fait violence, Monsieur, on m'injurie, et je venais ici Me plaindre à vous."")",0.9930474162101746
"('#la-comtesse', 'Monsieur, je viens me plaindre aussi. ')","('#la-comtesse', 'Monsieur, je viens me plaindre aussi.')",1.0000001192092896
"('#chicanneau #la-comtesse', 'Vous voyez devant vous mon adverse partie.')","('#chicanneau #la-comtesse', 'Vous voyez devant vous mon adverse partie.')",1.0
"('#l-intime', 'Parbleu, je me veux mettre aussi de la partie.')","('#l-intime', 'Parbleu, je me veux mettre aussi de la partie.')",1.0
"('#chicanneau #la-comtesse #l-intime', 'Monsieur je viens ici pour un petit exploit.')","('#chicanneau #la-comtesse #l-intime', 'Monsieur je viens ici pour un petit exploit.')",1.0000001192092896
"('#chicanneau', 'Hé, Messieurs ! tour à tour, exposons notre droit. ')","('#chicanneau', 'Hé, Messieurs, tour à tour, exposons notre droit. ')",0.9867332577705383
"('#la-comtesse', ""Son droit ? Tout ce qu'il dit sont autant d'impostures. "")","('#la-comtesse', ""Son droit ? Tout ce qu'il dit sont autant d'impostures. "")",0.9999999403953552
"('#dandin', ""Qu'est-ce qu'on vous a fait ?"")","('#dandin', ""Qu'est-ce qu'on vous a fait ?"")",1.0000001192092896
"('#chicanneau #la-comtesse #l-intime', ""On m'a dit des injures."")","('#chicanneau #la-comtesse #l-intime', ""On m'a dit des injures."")",0.9999999403953552
"('#l-intime', ""Outre un soufflet, Monsieur, que j'ai reçu plus qu'eux."")","('#l-intime', ""Outre un soufflet, Monsieur, que j'ai reçu plus qu'eux."")",0.9999999403953552
"('#chicanneau', ""Monsieur, je suis cousin de l'un de vos neveux."")","('#chicanneau', ""Monsieur, je suis cousin de l'un de vos neveux."")",0.9999998807907104
"('#la-comtesse', 'Monsieur, père Cordon vous dira mon affaire. ')","('#la-comtesse', 'Monsieur, père Cordon vous dira mon affaire. ')",1.0000001192092896
"('#l-intime', 'Monsieur, je suis bâtard de votre apothicaire. ')","('#l-intime', 'Monsieur, je suis bâtard de votre apothicaire. ')",0.9999999403953552
"('#dandin', 'Vos qualités ?')","('#dandin', 'Vos qualités ?')",1.0000001192092896
"('#la-comtesse', 'Je suis comtesse.')","('#la-comtesse', 'Je suis Comtesse.')",0.849908709526062
"('#l-intime', 'Huissier.')","('#l-intime', 'Huissier.')",1.0000003576278687
"('#chicanneau', 'Bourgeois. Messieurs...')","('#chicanneau', 'Bourgeois. Messieurs...')",1.0
"('#dandin', 'Parlez toujours, je vous entends tous trois.')","('#dandin', 'Parlez toujours, je vous entends tous trois.')",0.9999997019767761
"('#chicanneau', 'Monsieur...')","('#chicanneau', 'Monsieur...')",1.0
"('#l-intime', 'Bon, le voilà qui fausse compagnie.')","('#l-intime', 'Bon, le voilà qui fausse compagnie.')",1.0
"('#la-comtesse', 'Hélas !')","('#la-comtesse', 'Hélas !')",1.0
"('#chicanneau', ""Hé quoi ! déjà l'audience est finie ?  Je n'ai pas eu le temps de lui dire deux mots. "")","('#chicanneau', ""Hé quoi ! Déjà l'audience est finie ; Je n'ai pas eu le temps de lui dire deux mots."")",0.9617094993591309
"('#leandre', 'Messieurs voulez-vous bien nous laisser en repos ?')","('#leandre', 'Messieurs voulez-vous bien nous laisser en repos ?')",0.9999999403953552
"('#chicanneau', 'Monsieur, peut-on entrer ?')","('#chicanneau', 'Monsieur, peut-on entrer ?')",1.0
"('#leandre', 'Non, Monsieur, ou je meure.')","('#leandre', 'Non, Monsieur, ou je meure.')",0.9999999403953552
"('#chicanneau', ""Hé pourquoi ? J'aurai fait en une petite heure, En deux heures, au plus."")","('#chicanneau', ""Hé pourquoi ? J'aurai fait en une petite heure, En deux heures, au plus."")",1.0000001192092896
"('#leandre', ""On n'entre point, Monsieur. "")","('#leandre', ""On n'entre point, Monsieur. "")",1.0
"('#la-comtesse', ""C'est bien fait, de fermer la porte à ce crieur.  Mais moi..."")","('#la-comtesse', ""C'est bien fait, de fermer la porte à ce crieur.  Mais moi..."")",1.0000001192092896
"('#leandre', ""L'on n'entre point, Madame, je vous jure."")","('#leandre', ""L'on n'entre point, Madame, je vous jure."")",1.0
"('#la-comtesse', ""Ho ! Monsieur, j'entrerai."")","('#la-comtesse', ""Ho, Monsieur, j'entrerai."")",0.986359179019928
"('#leandre', 'Peut-être.')","('#leandre', 'Peut-être.')",1.0
"('#la-comtesse', ""J'en suis sûre."")","('#la-comtesse', ""J'en suis sûre."")",0.9999998211860657
"('#leandre', 'Par la fenêtre donc.')","('#leandre', 'Par la fenêtre donc.')",1.0
"('#la-comtesse', 'Par la porte.')","('#la-comtesse', 'Par la porte.')",1.0
"('#leandre', 'Il faut voir.')","('#leandre', 'Il faut voir.')",1.0
"('#chicanneau', ""Quand je devrais ici demeurer jusqu'au soir. "")","('#chicanneau', ""Quand je devrais ici demeurer jusqu'au soir. "")",0.9999998807907104
"('#petit-jean', ""On ne l'entendra pas, quelque chose qu'il fasse.  Parbleu, je l'ai fourré dans notre salle basse, Tout auprès de la cave."")","('#petit-jean', ""On ne l'entendra pas, quelque chose qu'il fasse. Parbleu, je l'ai fourré dans notre salle basse, Tout auprès de la cave."")",0.9999997019767761
"('#leandre', 'En un mot, comme en cent, On ne voit point mon père.')","('#leandre', 'En un mot, comme en cent, On ne voit point mon père.')",1.0
"('#chicanneau', ""Hé bien donc. Si pourtant Sur toute cette affaire il faut que je le voie.  Mais que vois-je ? Ah, c'est lui que le ciel nous renvoie.  Dandin paraît par le soupirail."")","('#chicanneau', ""Hé bien donc. Si pourtant Sur toute cette affaire il faut que je le voie. Mais que vois-je ? Ah, c'est lui que le ciel nous renvoie. Dandin paraît par le soupirail."")",1.0
"('#leandre', 'Quoi par le soupirail ?')","('#leandre', 'Quoi par le soupirail ?')",0.9999997615814209
"('#petit-jean', 'Il a le diable au corps.')","('#petit-jean', 'Il a le diable au corps.')",1.0000001192092896
"('#chicanneau', 'Monsieur...')","('#chicanneau', 'Monsieur...')",1.0
"('#dandin', ""L'impertinent, sans lui j'étais dehors."")","('#dandin', ""L'impertinent, sans lui j'étais dehors."")",1.0
"('#chicanneau', 'Monsieur...')","('#chicanneau', 'Monsieur...')",1.0
"('#dandin', 'Retirez-vous, vous êtes une bête.')","('#dandin', 'Retirez-vous, vous êtes une bête.')",0.9999999403953552
"('#chicanneau', 'Monsieur, voulez-vous bien...')","('#chicanneau', 'Monsieur, voulez-vous bien...')",1.0
"('#dandin', 'Vous me rompez la tête.')","('#dandin', 'Vous me rompez la tête.')",0.9999998807907104
"('#chicanneau', ""Monsieur, j'ai commandé..."")","('#chicanneau', ""Monsieur, j'ai commandé..."")",0.9999998807907104
"('#dandin', 'Taisez-vous, vous dit-on. ')","('#dandin', 'Taisez-vous, vous dit-on.')",1.0
"('#chicanneau', ""Que l'on portât chez vous..."")","('#chicanneau', ""Que l'on portât chez vous..."")",0.9999998807907104
"('#dandin', ""Qu'on le mène en prison."")","('#dandin', ""Qu'on le mène en prison."")",1.0
"('#chicanneau', 'Certain quartaut de vin.')","('#chicanneau', 'Certain quartaut de vin.')",1.0000001192092896
"('#dandin', ""Hé ! je n'en ai que faire."")","('#dandin', ""Hé je n'en ai que faire."")",0.9612011909484863
"('#chicanneau', ""C'est de très bon muscat."")","('#chicanneau', ""C'est de très bon muscat."")",1.0000001192092896
"('#dandin', 'Redites votre affaire.')","('#dandin', 'Redites votre affaire.')",1.0
"('#leandre', 'Il faut les entourer ici de tous côtés.')","('#leandre', 'Il faut les entourer ici de tous côtés.')",1.0000001192092896
"('#la-comtesse', 'Monsieur, il vous va dire autant de faussetés. ')","('#la-comtesse', 'Monsieur, il vous va dire autant de faussetés. ')",1.0000001192092896
"('#chicanneau', 'Monsieur, je vous dis vrai.')","('#chicanneau', 'Monsieur, je vous dis vrai.')",1.0000001192092896
"('#dandin', 'Mon_Dieu, laissez-la dire.')","('#dandin', 'Mon_Dieu, laissez-la dire.')",0.9999999403953552
"('#la-comtesse', 'Monsieur, écoutez-moi.')","('#la-comtesse', 'Monsieur, écoutez-moi.')",1.0000001192092896
"('#dandin', 'Souffrez que je respire.')","('#dandin', 'Souffrez que je respire.')",1.0
"('#chicanneau', 'Monsieur...')","('#chicanneau', 'Monsieur...')",1.0
"('#dandin', ""Vous m'étranglez."")","('#dandin', ""Vous m'étranglez."")",0.9999998807907104
"('#la-comtesse', 'Tournez les yeux vers moi.')","('#la-comtesse', 'Tournez les yeux vers moi.')",1.0000001192092896
"('#dandin', ""Elle m'étrangle. Ay ! ay !"")","('#dandin', ""Elle m'étrangle. Ay. ay."")",0.9409815669059753
"('#chicanneau', ""Vous m'entraînez, ma foi. Prenez garde, je tombe."")","('#chicanneau', ""Vous m'entraînez, ma foi. Prenez garde, je tombe."")",1.0
"('#petit-jean', ""Ils sont sur ma parole,  L'un et l'autre encavés."")","('#petit-jean', ""Ils sont sur ma parole, L'un et l'autre encavés."")",0.9999998807907104
"('#leandre', ""Vite, que l'on y vole, Courez à leur secours. Mais au moins je prétends Que Monsieur Chicanneau, puisqu'il est là-dedans, N'en sorte d'aujourd'hui. L'Intimé, prends-y garde."")","('#leandre', ""Vite, que l'on y vole, Courez à leur secours. Mais au moins je prétends Que Monsieur Chicanneau, puisqu'il est là-dedans, N'en sorte d'aujourd'hui. L'Intimé, prends-y garde."")",0.9999999403953552
"('#l-intime', 'Gardez le soupirail.')","('#l-intime', 'Gardez le soupirail.')",0.9999998807907104
"('#leandre', 'Va vite, je le garde. ')","('#leandre', 'Va vite, je le garde.')",0.9999998211860657
"('#la-comtesse', ""Misérable ! il s'en va lui prévenir l'esprit. Monsieur, ne croyez rien de tout ce qu'il vous dit. Il n'a point de témoins. C'est un menteur. Par le soupirail."")","('#la-comtesse', ""Misérable ! Il s'en va lui prévenir l'esprit. Monsieur, ne croyez rien de tout ce qu'il vous dit. Il n'a point de témoins. C'est un menteur. Par le soupirail."")",0.998782217502594
"('#leandre', ""Madame, Que leur contez-vous là ? Peut-être ils rendent l'âme."")","('#leandre', ""Madame, Que leur contez-vous là ? Peut-être ils rendent l'âme."")",1.0
"('#la-comtesse', ""Il lui fera, Monsieur, croire ce qu'il voudra.  Souffrez que j'entre."")","('#la-comtesse', ""Il lui fera, Monsieur, croire ce qu'il voudra.  Souffrez que j'entre."")",0.9999998807907104
"('#leandre', ""Oh non, personne n'entrera."")","('#leandre', ""Oh non, personne n'entrera."")",1.0
"('#la-comtesse', ""Je le vois bien, Monsieur, le vin muscat opère Aussi bien sur le fils que sur l'esprit du père. Patience. Je vais protester comme il faut, Contre Monsieur le juge, et contre le quartaut. "")","('#la-comtesse', ""Je le vois bien, Monsieur, le vin muscat opère Aussi bien sur le fils que sur l'esprit du père. Patience. Je vais protester comme il faut, Contre Monsieur le juge, et contre le quartaut. "")",0.9999998807907104
"('#leandre', 'Allez donc, et cessez de nous rompre la tête. Que de fous ! Je ne fus jamais à telle fête.')","('#leandre', 'Allez donc, et cessez de nous rompre la tête. Que de fous ! Je ne fus jamais à telle fête.')",0.9999999403953552
"('#l-intime', ""Monsieur, où courez-vous ? C'est vous mettre en danger, Et vous boitez tout bas."")","('#l-intime', ""Monsieur, où courez-vous ? C'est vous mettre en danger, Et vous boitez tout bas."")",1.0
"('#dandin', 'Je veux aller juger.')","('#dandin', 'Je veux aller juger.')",1.0
"('#leandre', ""Comment, mon père ! allons, permettez qu'on vous panse.  Vite, un chirurgien."")","('#leandre', ""Comment, mon père, allons, permettez qu'on vous panse.  Vite, un chirurgien."")",0.9917000532150269
"('#dandin', ""Qu'il vienne à l'audience."")","('#dandin', ""Qu'il vienne à l'audience."")",1.0000001192092896
"('#leandre', 'Hé, mon père ! arrêtez...')","('#leandre', 'Hé, mon père, arrêtez...')",0.951688826084137
"('#dandin', ""Ho ! je vois ce que c'est, Tu prétends faire ici de moi ce qui te plaît. Tu ne gardes pour moi respect ni complaisance. Je ne puis prononcer une seule sentence.  Achève, prends ce sac, prends vite."")","('#dandin', ""Ho ! Je vois ce que c'est, Tu prétends faire ici de moi ce qui te plaît. Tu ne gardes pour moi respect ni complaisance. Je ne puis prononcer une seule sentence.  Achève, prends ce sac, prends vite."")",0.9987250566482544
"('#leandre', 'Hé doucement ! Mon père. Il faut trouver quelque accommodement. Si pour vous, sans juger, la vie est un supplice, Si vous êtes pressé de rendre la justice, Il ne faut point sortir pour cela de chez vous,  Exercez le talent, et jugez parmi nous.')","('#leandre', 'Hé doucement, Mon père. Il faut trouver quelque accommodement. Si pour vous, sans juger, la vie est un supplice, Si vous êtes pressé de rendre la justice, Il ne faut point sortir pour cela de chez vous,  Exercez le talent, et jugez parmi nous.')",0.9912598133087158
"('#dandin', 'Ne raillons point ici de la magistrature. Vois-tu ? Je ne veux point être un juge en peinture.')","('#dandin', 'Ne raillons point ici de la magistrature. Vois-tu. Je ne veux point être un juge en peinture.')",0.9914706945419312
"('#leandre', ""Vous serez, au contraire un juge sans appel, Et juge du civil comme du criminel.  Vous pourrez tous les jours tenir deux audiences Tout vous sera chez vous matière de sentences, Un valet manque-t-il de rendre un verre net ? Condamnez-le à l'amende, ou s'il le casse, au fouet."")","('#leandre', ""Vous serez, au contraire un juge sans appel, Et juge du civil comme du criminel.  Vous pourrez tous les jours tenir deux audiences, Tout vous sera chez vous matière de sentences. Un valet manque-t-il de rendre un verre net ? Condamnez-le à l'amende, ou s'il le casse, au fouet."")",0.9946707487106323
"('#dandin', ""C'est quelque chose. Encor passe quand on raisonne.  Et mes vacations, qui les paiera ? personne ?"")","('#dandin', ""C'est quelque chose. Encor passe quand on raisonne.  Et mes vacations, qui les paiera ? Personne."")",0.9778802394866943
"('#leandre', 'Leurs gages vous tiendront lieu de nantissement.')","('#leandre', 'Leurs gages vous tiendront lieu de nantissement.')",1.000000238418579
"('#dandin', 'Il parle, ce me semble, assez pertinemment.')","('#dandin', 'Il parle, ce me semble, assez pertinemment.')",1.0000001192092896
"('#leandre', 'Contre un de vos voisins...')","('#leandre', 'Contre un de vos voisins...')",0.9999998807907104
"('#petit-jean', 'Arrête ! arrête ! attrape !')","('#petit-jean', 'Arrête, arrête, attrape.')",0.7388951778411865
"('#leandre', ""Ah ! C'est mon prisonnier sans doute qui s'échappe. "")","('#leandre', ""Ah, C'est mon prisonnier sans doute qui s'échappe. "")",0.9843584299087524
"('#l-intime', 'Non, non, ne craignez rien.')","('#l-intime', 'Non, non, ne craignez rien.')",0.9999998807907104
"('#petit-jean', ""Tout est perdu... Citron... Votre chien... vient là-bas de manger un chapon, Rien n'est sûr devant lui. Ce qu'il trouve, il l'emporte."")","('#petit-jean', ""Tout est perdu... Citron... Votre chien... vient là-bas de manger un chapon, Rien n'est sûr devant lui. Ce qu'il trouve, il l'emporte."")",1.0000001192092896
"('#leandre', ""Bon, voilà pour mon père une cause. Main forte ! Qu'on se mette après lui. Courez tous. "")","('#leandre', ""Bon, voilà pour mon père une cause. Main forte. Qu'on se mette après lui. Courez tous. "")",0.9917524456977844
"('#dandin', 'Point de bruit,  Tout doux. Un amené sans scandale suffit.')","('#dandin', 'Point de bruit,  Tout doux. Un amené sans scandale suffit.')",0.9999999403953552
"('#leandre', 'Çà, mon père, il faut faire un exemple authentique, Jugez sévèrement ce voleur domestique.')","('#leandre', 'Çà, mon père, il faut faire un exemple authentique. Jugez sévèrement ce voleur domestique.')",0.988700270652771
"('#dandin', ""Mais je veux faire au moins la chose avec éclat ; Il faut de part et d'autre avoir un avocat,  Nous n'en avons pas un."")","('#dandin', ""Mais je veux faire au moins la chose avec éclat ; Il faut de part et d'autre avoir un avocat. Nous n'en avons pas un."")",0.9882546067237854
"('#leandre', ""Hé bien, il en faut faire, Voilà votre portier, et votre secrétaire Vous en ferez, je crois, d'excellents avocats, Ils sont fort ignorants."")","('#leandre', ""Hé bien, il en faut faire, Voilà votre portier, et votre secrétaire, Vous en ferez, je crois, d'excellents avocats, Ils sont fort ignorants."")",0.9958797693252563
"('#l-intime', ""Non pas, Monsieur, non pas. J'endormirai Monsieur, tout aussi bien qu'un autre. "")","('#l-intime', ""Non pas, Monsieur, non pas. J'endormirai Monsieur tout aussi bien qu'un autre."")",0.9949854016304016
"('#petit-jean', ""Pour moi, je ne sais rien, n'attendez rien du nôtre."")","('#petit-jean', ""Pour moi, je ne sais rien, n'attendez rien du nôtre."")",1.0000001192092896
"('#leandre', ""C'est ta première cause, et l'on te la fera."")","('#leandre', ""C'est ta première cause, et l'on te la fera."")",1.0000001192092896
"('#petit-jean', 'Mais je ne sais pas lire.')","('#petit-jean', 'Mais je ne sais pas lire.')",1.000000238418579
"('#leandre', ""Hé l'on te soufflera."")","('#leandre', ""Hé l'on te soufflera."")",0.9999998807907104
