marolles-avaricieux,plaute-aululaire,Score
"('#congrio', ""Enfin, je me suis voulu éprouver aujourd'hui, pour me tenir gaillard le jour des noces de ma fille.  Je viens du marché.  J'ai demandé du poisson, on m'en a montré de fort cher, on m'a aussi montré du mouton bien cher, du boeuf encore fort cher, du veau tout de même aussi cher, de la grosse marée chère, du porc excessivement cher, enfin toutes choses sont très chères, et me l'ont semblé d'autant plus, que je n'avais point d'argent.  Je m'en viens donc de là en colère, parce que je n'ai pas de quoi acheter, et j'en ai approché ma main comme de choses impures.  Puis, je me suis mis à penser en chemin, si tu fais largesse un jour de fête, et que tu n'épargnes rien de ta dépense, tu cours fortune de chômer un autre jour.  Après que je me suis rendu compte à moi-même, et que j'ai prescrit une loi à mon appétit, je suis revenu à ma première pensée de marier ma fille au moindre frais qu'il me serait possible.  Je me suis donc contenté d'acheter ce petit grain d'encens et ces couronnes de fleurs, pour les mettre autour de notre foyer, afin que le Dieu domestique rende fortunées les Noces de ma fille.  Mais ne vois-je pas les portes de notre logis ouvertes ?  J'ois du bruit au dedans.  Ha pauvre malheureux, ne me veut-on point opprimer ?"")","('#euclion', ""Je voulais aujourd'hui prendre mon grand courage et me régaler aux noces de ma fille.  Je vais au marché, je demande des poissons ; on me les fait cher ; l'agneau, le boeuf, le veau, le thon, le porc, tout était fort cher, et d'autant plus hors de prix que je n'avais pas d'argent.  Je pars tout en colère, puisque je ne peux rien achètera J'ai joliment attrapé toute cette racaille.  Puis, chemin faisant, je me suis mis à réfléchir : « Si tu jettes l'argent par la fenêtre un jour de fête, le lendemain tu tireras la langue d'un pied de long, pour n'avoir pas su épargner. »  Après avoir ainsi parlé à mon esprit et à mon estomac, j'en suis revenu à mon premier avis, de dépenser le moins possible pour ce mariage.  J'ai donc acheté cette pincée d'encens et ces couronnes de fleurs ; on les offrira au dieu Lare, dans notre foyer, pour qu'il bénisse l'union de ma fille.  Mais que vois-je ?  La porte ouverte !  Et quel vacarme là dedans !  Malheureux !  ne serait-ce pas qu'on me pille ?"")",0.7281686067581177
"('#congrio', ""Demande s'il se peut du voisin, une plus grande marmite : celle-ci est si petite, qu'on n'y saurait rien mettre."")","('#congrion', 'dans la maison.  Emprunte, si tu peux, une plus grande marmite à quelque voisin.  Celle-ci est bien petite.  Elle ne tient pas assez.')",0.7441399693489075
"('#congrio', ""Demande s'il se peut du voisin, une plus grande marmite : celle-ci est si petite, qu'on n'y saurait rien mettre."")","('#euclion', ""Ah !  C'est fait de moi ; on me vole mon or, on cherche la marmite.  Je suis mort, si je ne cours bien vite au logis.  Apollon, par grâce, protège-moi, secours-moi ; perce de tes flèches ces voleurs de trésors ; déjà tu m'as protégé dans une circonstance semblable.  Mais quoi !  Je perds mon temps ici au lieu de courir avant que ma ruine soit complète ! Il entre dans la maison."")",1.0
"('#euclion', ""Hélas !  Je suis perdu.  On pille mon argent, et l'on cherche la marmite où il est enfermé.  On m'ôtera la vie, si je ne me hâte d'y courir.  Apollon, viens je te prie à mon secours : perce de tes traits les voleurs qui se chargent de mon trésor, ne m'ayant point refusé ci-devant ta protection, dans une pareille rencontre.  Mais cesserai-je plutôt de courir, que je ne serai contraint de périr ?"")","('#euclion', ""Ah !  C'est fait de moi ; on me vole mon or, on cherche la marmite.  Je suis mort, si je ne cours bien vite au logis.  Apollon, par grâce, protège-moi, secours-moi ; perce de tes flèches ces voleurs de trésors ; déjà tu m'as protégé dans une circonstance semblable.  Mais quoi !  Je perds mon temps ici au lieu de courir avant que ma ruine soit complète ! Il entre dans la maison."")",0.8437631130218506
"('#antrax', ""Dromo, ôte les écailles à ces poissons, et toi, Machaerio, racle le mieux que tu pourras le dos à ce congre et à cette lamproie ; afin que tandis que je n'y serai pas on désole toutes choses. Je m'en vais emprunter une tourtière du voisin Congrio.  Pour toi, si tu le sais bien faire, tu me rendras cette volaille mieux plumée qu'un garçon de comédie à qui l'on arrache du poil.  Mais quels cris est-ce que j'entends ici près ?  Je crois sans mentir que les cuisiniers font leur office.  Je rentre dans le logis, de peur qu'un foule indiscrète ne nous en fît autant."")","('#anthrax', ""Dromon, nettoie les poissons ; toi, Machérion, fends le dos à ce congre et à cette lamproie ; et qu'on se dépêche, qu'il ne reste pas un os à mon retour.  Je vais demander une tourtière à Congrion, ici, à côté ; quant à toi, si tu as un peu d'esprit, tu me plumeras ce coq aussi ras qu'un pantomime épilé.  Mais , que signifient ces cris chez le voisin ?  Sans doute les cuisiniers se sont mis à la besogne.  Ma foi, je rentre bien vite, pour qu'il n'y ait pas aussi chez nous du vacarme."")",0.7893909811973572
"('#congrio', ""Chers Citoyens, compatriotes, habitants, voisins, étrangers, et tous tant que vous êtes, faites-moi place pour me sauver.  Je ne me suis jamais trouvé qu'aujourd'hui parmi des Bacchantes pour faire la cuisine, tant j'ai été chargé là-dedans de coups de bâton avec mes compagnons.  J'en suis tout froissé, et je ne crois pas que je m'en puisse jamais relever, ce vieillard s'étant exercé sur moi, comme si j'eusse été le champ de ses combats.  C'est fait de moi.  Je suis perdu, il recommence sa tempête, et sa porte s'ouvre.  Le voici qu'il me suit.  Je sais bien ce que je ferai par les enseignements que le maître de cette maison m'en a donnés.  En vérité, je ne vis jamais apporter du bois en plus grand abondance, ils se sont tous mis après moi pour me chasser du logis avec ceux-ci."")","('#congrion', ""Chers concitoyens, compatriotes, gens de la ville ou de la banlieue, et vous tous étrangers, faites-moi place, que je me sauve ; que toutes les rues soient libres !  Jamais de ma vie je ne suis venu cuisiner chez un furieux de cette espèce !  Quel bacchanal !  Et comme les coups pleuvaient sur mon pauvre dos et sur celui de mes gâte-sauce !  Je suis tout endolori ; je n'en réchapperai pas, tant le vieux drôle s'est escrimé sur moi !  Jamais on n'a fourni le bois plus libéralement ; nous avons eu chacun notre bonne charge, avant d'être jetés dehors.  Ah !  Ah !  Je suis perdu !  Malheureux !  Notre enragé ouvre la porte, le voilà, il nous poursuit...  Je sais ce que j'ai à faire, lui-même me l'a appris."")",0.7041864395141602
"('#euclion', 'Retourne, où fuis-tu ?  Tenez-le, tenez-le.')","('#euclion', 'Reviens.  Où cours-tu ?  Arrêtez, arrêtez !')",0.49283039569854736
"('#congrio', 'À quel propos, faites vous tant de bruit ?')","('#congrion', ""Qu'a donc à crier ce vieil imbécile ?"")",0.4546886086463928
"('#euclion', 'Je te veux dénoncer devant le Tribunal des trois juges.')","('#euclion', ""Je vais te dénoncer à l'instant aux triumvirs."")",0.4892365336418152
"('#congrio', 'Pour quel sujet ?')","('#congrion', 'Et pourquoi ?')",0.48073810338974
"('#euclion', 'Pour ce que tu as un couteau.')","('#euclion', 'Parce que tu as un couteau.')",0.9360611438751221
"('#congrio', ""Pourquoi non ?  Il ne sied par mal entre les mains d'un cuisinier."")","('#congrion', ""C'est l'arme d'un cuisinier."")",0.6041066646575928
"('#euclion', 'Tu me menaces ?')","('#euclion', ""Pourquoi m'as-tu menacé ?"")",0.7285000085830688
"('#congrio', ""J'ai fort mal fait de ne vous en avoir pas donné dans le ventre."")","('#congrion', ""J'ai eu grand tort de ne pas vous crever la panse."")",0.4968493580818176
"('#euclion', ""Il n'y a point au monde de plus méchant homme que toi : il n'y en a point de qui je voulusse plutôt me ressentir pour le châtier."")","('#euclion', ""Tu es bien le plus franc scélérat qu'il y ait sur terre, et celui que je houspillerais avec le plus de plaisir."")",0.4919230341911316
"('#congrio', ""Bien que vous ne disiez mot, la chose parle d'elle-même : et je suis tellement amolli par les coups de fouets, qu'un efféminé n'a point de mollesse comparable à la mienne.  Mais dans la nécessité où vous êtes, quel sujet avec-vous eu de me frapper ?  Qu'y a-t-il ?"")","('#congrion', ""Cela se voit ; vous n'avez pas besoin de le dire ; le fait parle assez.  Vos coups m'ont rendu le corps plus souple que celui d'un danseur.  Mais de quel droit nous touchez-vous, vieux mendiant ?  Qu'avez-vous ?"")",0.6181136965751648
"('#euclion', ""Tu me le demandes encore ?  Est-ce parce que j'en ai moins fait que je ne devais ?"")","('#euclion', 'Tu me le demandes ?  Est-ce parce que tu as reçu moins que tu ne mérites ?  Attends.')",0.5835342407226562
"('#congrio', ""Laissez-moi-là, je vous prie : et certes si j'ai encore un peu de cervelle, ce sera à votre préjudice."")","('#congrion', ""Par Hercule, si cette tête n'a pas perdu le sentiment, cela vous coûtera cher."")",0.20752595365047455
"('#euclion', ""Je ne sais ce qui en doit arriver ; mais au moins ta tête s'en est sentie.  Quelle affaire avais-tu en ma maison quand j'en étais absent ?  Je le voudrais bien savoir, si je ne t'avais point commandé d'y venir ?"")","('#euclion', ""Je ne sais pas ce qui arrivera plus tard, mais pour le moment elle est parfaitement sensible.  Et dis-moi, qu'avais-tu à faire dans ma maison, en mon absence, sans mon ordre ?  Je serais bien aise de le savoir. Il le bat."")",0.7112479209899902
"('#congrio', 'Taisez-vous donc.  Je vous dis que nous y étions venus pour faire les apprêts des noces.')","('#congrion', 'Alors taisez-vous.  Nous venions faire la cuisine pour la noce.')",0.5905801057815552
"('#euclion', ""Quel souci as-tu, que je mange crû ou cuit, ce serait un grand malheur pour moi, si ce n'est que depuis peu tu sois devenu mon tuteur ?"")","('#euclion', ""Et que t'importe, maraud, que je mange cru ou cuit ?  Es-tu mon tuteur ? "")",0.7563341856002808
"('#congrio', 'Je voudrais bien savoir si vous souffrirez, ou si vous ne souffrirez pas que nous fassions cuire ici le souper ?')","('#congrion', 'À mon tour, je serais bien aise de savoir si vous permettez, oui ou non, que nous apprêtions le repas.')",0.5602824687957764
"('#euclion', ""Je voudrais bien savoir aussi de mon côté, si ce que j'ai dans ma maison est en sûreté ?"")","('#euclion', 'Et moi je serais bien aise de savoir si tout sera en sûreté chez moi.')",0.8228793144226074
"('#congrio', ""Plût à Dieu que j'emportasse saines toutes les choses que j'ai apportées en venant ici : je me contente de ce que j'ai, et je n'ai que faire de votre bien."")","('#congrion', ""Pourvu seulement que je remporte tout ce que j'ai apporté, je me tiendrai assez content.  Qu'ai-je affaire de ce qui est à vous ?"")",0.6771842837333679
"('#euclion', ""Je n'en doute nullement : ne prends pas la peine de me l'apprendre je le sais."")","('#euclion', ""C'est bon, on sait ce qu'on sait."")",0.351828396320343
"('#congrio', ""Pourquoi nous empêchez-vous donc d'apprêter le souper ?  Qu'avons-nous fait qui vous puisse fâcher ?"")","('#congrion', ""Pourquoi nous empêchez-vous maintenant d'apprêter ce dîner ?  Qu'est-ce qu'on vous a fait ?  Qu'est-ce qu'on vous a dit pour vous déplaire ?"")",0.7624703049659729
"('#euclion', ""Tu me le demandes encore, méchant qui regardes tous les coins de ma maison, et qui les rend accessibles à tout le monde ?  Si tu te fusses toujours tenu au foyer où tu avais affaire, tu n'aurais pas la tête cassée.  Mais afin que tu connaisses mon humeur, si tu t'approches de ma porte sans que je te le commande, je te ferai le plus malheureux homme du monde ?  Sais-tu à cette heure ma volonté ?  Où vas-tu donc ?  Retourne encore une fois."")","('#euclion', ""Tu as le front de le demander, coquin, quand vous furetez dans tous les coins de la maison et ouvrez toutes les chambres ?  Si tu étais resté près de tes fourneaux, à ton ouvrage, tu n'aurais pas la tête fendue : mais c'est bien fait.  Pour que tu sois bien et dûment averti, si tu approches de cette porte sans ma permission, je te secouerai de telle façon que tu serviras d'exemple aux autres.  Tu sais à quoi t'en tenir ?  Où vas-tu ?  Reviens.  Il rentre."")",0.8033265471458435
"('#congrio', ""Que Laverna Déesse des Larrons me soit favorable ; si vous ne commandez qu'on me rende les ustensiles et les plats, je vous chargerai d'injures et de reproches devant votre propre maison.  Que ferai-je maintenant, pour n'être pas venu ici sous un mauvais présage ?  On m'a loué pour un écu ; j'ai plus besoin de médecin, que d'autre chose."")","('#congrion', ""Par Laverne, ma protectrice, si tu ne me fais rendre tous mes ustensiles, je pousserai de beaux cris à ta porte !  Que faire maintenant ?  c'est ma mauvaise étoile qui m'a conduit ici.  On me paye un écu ; il me faudra donner plus que cela au médecin."")",0.7197158336639404
"('#euclion', ""En bonne vérité, ceci sera toujours avec moi, et je le porterai en quelque lieu que j'aille, et je ne l'exposerai jamais à de si grands dangers qu'il a été.  Allez maintenant tous tant que vous êtes de cuisiniers et de flûteuses, et toi, Congrio, fais entrer là-dedans, si tu veux, une foule de valets.  Fricassez, dépêchez-vous, et faites y maintenant tout ce qu'il vous plaira."")","('#euclion', ""Oui, oui, désormais, partout où j'irai, je la porterai avec moi ; elle ne me quittera plus, et je ne l'exposerai pas à de nouveaux dangers...  Entrez tous à présent, marmitons et joueuses de flûte.  Amène avec toi, si tu veux, tout un troupeau d'esclaves.  Cuisinez, manipulez, trémoussez-vous tant qu'il vous plaira."")",0.7602555751800537
"('#congrio', 'Il est bien temps, après que vous nous avez roués de coups.')","('#congrion', 'Il est bien temps, après que vous avez meurtri toutes les têtes.')",0.6207929253578186
"('#euclion', 'Entre dans le logis où tu es loué pour faire ta besogne, et non pas pour causer.')","('#euclion', 'Entre, on vous paye pour travailler et non pas pour raisonner.')",0.41212472319602966
"('#congrio', ""Ha !  Je vous assure, que je vous demanderai ma récompense pour avoir été battu.  J'avais été loué pour faire la Cuisine, et non pas pour être assommé."")","('#congrion', ""Oh, oh !  Mon vieux bonhomme, je me ferai payer de tous les coups que j'ai reçus.  Je me suis loué pour faire la cuisine, pas pour être battu."")",0.7013188600540161
"('#euclion', ""Actionne-moi, selon les ordonnances, afin que tu ne m'importunes pas davantage.  Allons, et apprête le souper, ou va te faire pendre hors de chez moi."")","('#euclion', ""Tu peux m'appeler en justice, mais ne m'importune pas davantage.  Entre et fais ton devoir, ou détale d'ici et va te pendre."")",0.727399468421936
"('#congrio', 'Allez-vous en donc.')","('#congrion', 'Allez-y vous-même. Les cuisiniers rentrent dans la maison.')",0.2478422224521637
"('#euclion', ""Il s'en est allé d'ici.  Ô Dieux immortels !  Un pauvre est bien hardi de se donner des affaires à démêler avec un riche.  Comme Mégadore m'a voulu éprouver par toutes sortes de manières, sous prétexte de me faire de l'honneur, il a ici envoyé exprès des cuisiniers pour m'ôter ce que j'ai, et me rendre misérable en même temps.  Je dirai bien même que mon coq qui était le principal souci de la veille, a failli à me perdre s'étant mis à gratter tout autour du lieu où cette marmite était enfouie.  À quoi servent tant de paroles ?  Cela m'a saisi d'une telle frayeur, que j'ai pris un gros bâton, et j'ai tué le coq, comme un voleur attrapé sur le fait.  Je crois, sans mentir que les cuisiniers lui avaient promis récompense, s'il leur eût découvert le lieu où ceci était enfermé.  Je lui ai jeté à la tête le manche de l'outil que j'avais à la main : et pour le dire en un mot, tout ce débat s'est terminé à la ruine du coq.  Mais voici Mégadore mon allié qui revient de la place.  Je n'oserais passer outre sans m'arrêter à lui parler."")","('#euclion', ""Le voilà parti...  Dieux immortels !  Quelle témérité c'est à un pauvre d'avoir quelque affaire avec un homme riche !  Ce Mégadore m'éprouve et me fait pâtir de toutes les manières.  Il a l'air de m'envoyer par honnêteté ces cuisiniers ; mais c'est pour qu'ils me dévalisent et me réduisent à la misère.  Jusqu'au digne coq de ma vieille servante qui a failli me perdre.  Ne va-t-il pas gratter avec ses ergots tout autour de la place où j'avais enterré la marmite !  Bref, il m'a mis dans une telle colère que j'ai pris un bâton et assommé cet impudent voleur.  J'en jurerais, ces maudits marmitons lui avaient promis une récompense pour leur découvrir mon trésor ; mais je leur ai coupé l'herbe sous le pied.  Enfin, l'affaire s'est terminée par le trépas du coq... Mais voici mon gendre Mégadore qui revient de la place.  Je n'ose pas faire autrement que de m'arrêter et de lui parler."")",0.8645406365394592
"('#megadore', ""J'ai fait part de mon dessein pour le mariage à plusieurs de mes amis.  Ils estiment beaucoup la fille d'Euclio, et disent tous que c'est bien mon fait ; et qu'en cela, j'ai pris un fort bon conseil.  Certes si tous les autres en faisaient autant, les riches épouseraient les filles des pauvres, et les emmèneraient chez eux sans en prendre de dot.  Ainsi la ville se maintiendrait en bien meilleure intelligence qu'elle ne fait pas : nous attirerions sur nous beaucoup moins d'envie : nos femmes craindraient beaucoup plus de faire du mal, et nous serions sujets à beaucoup moins de dépense.  Cela encore tournerait au profit de la plus grande partie du peuple : et il n'y aurait que peu d'avares qui s'en plaindraient, à l'esprit avide et insatiable desquels, il n'y a point de loi ni de tuteur qui puisse prescrire des bornes.  Mais dira quelqu'un à qui est-ce que se marieront les filles riches, se ce droit s'établit pour les pauvres ?  Qu'elles se marient comme elles pourront, pourvu que leur dot ne les accompagne nullement.  Que si cela se faisait de la sorte, les femmes seraient bien de plus douce humeur, et seraient beaucoup plus obéissantes qu'elles ne le sont pas avec de grandes richesses : et je me ferais fort que des mulets qui valent plus que des chevaux, deviendraient plus communs que des haridelles de la Gaule."")","('#megadore', ""J'ai fait part à plusieurs amis de mon projet de mariage ; on ne me dit que du bien de la fille d'Euclion ; on trouve que je fais sagement et que j'ai pris le bon parti.  M'est avis que, si les autres faisaient comme moi, si les riches épousaient sans dot les filles des pauvres.  La société serait plus unie et on nous envierait moins qu'on ne fait.  Les femmes craindraient davantage nos rigueurs, et nous, nous aurions moins de dépense à faire.  Ce que je dis est dans l'intérêt général.  On ne trouverait d'opposition que chez une minorité d'esprits avides, de ces gens dont l'insatiable cupidité ne connaît ni loi, ni magistrat, ni mesure.  « Mais, dira-t-on, avec qui se marieront les filles riches et qui ont des dots, si on accorde ce privilège aux pauvres ? »  Eh !  Qu'elles se marient avec qui elles voudront, pourvu qu'elles n'apportent pas de dot.  S'il en allait ainsi, elles songeraient plus qu'elles ne font à acquérir des vertus qui leur tiennent lieu d^argent.  Je ferais si bien, qu'on verrait les mulets, plus chers aujourd'hui que des chevaux, tomber à plus bas prix que les hongres gaulois."")",0.8483073711395264
"('#euclion', ""Que les Dieux me soient en aide.  Je suis ravi d'ouïr parler cet homme.  Il tourne admirablement toutes ses paroles au bon ménage."")","('#euclion', "" Sur mon âme, voilà des discours que j'écoute avec plaisir.  Il parle d'or sur l'économie."")",0.4259793162345886
"('#megadore', ""Qu'il n'y en ait donc pas une seule qui dise, je vous ai apporté plus de dot que vous n'aviez de bien ; c'est pourquoi l'on ne peut trouver mauvais que je porte des robes de pourpre et des chaînes d'or : et il me semble qu'on ne me peut refuser des femmes pour me servir, des mulets, des muletiers, des suivantes, des laquais pour les envoyer où je voudrai, et des carrosses pour me traîner."")","('#megadore', ""Elles ne pourraient plus dire : « Je t'ai apporté une dot bien supérieure à ta fortune.  Il est donc juste que tu me donnes de la pourpre, des bijoux, des servantes, des mulets, des muletiers, des valets de pied, des coureurs, des voitures pour me promener. »"")",0.7776515483856201
"('#euclion', ""Cet homme-là connaît admirablement toutes les humeurs des femmes.  Il serait bien digne sans mentir d'être leur gouvernement."")","('#euclion', ""Comme il connaît bien les allures de nos grandes dames !  Je voudrais qu'on le chargeât de veiller sur leur conduite."")",0.5508705377578735
"('#megadore', ""Il faut qu'en quelque lieu que tu ailles, tu voies plus de chariots chez toi, que tu n'en trouveras en ta maison des champs.  Mais c'est aussi une belle chose, quand d'entre les ouvriers et les marchands qui viennent au lever de la dame, pour demander leur argent, on voit autour d'elle, le foulon, le drapier phrygien, l'orfèvre, l'ouvrier en laine, le vendeur d'étoffe figurées, les lingers, les faiseurs de coiffes et de ruban, les teinturiers en violet et en couleur de cire, les faiseurs de robe à manches pendantes, les parfumeurs, les merciers, les ouvriers en toiles, les faiseurs de bas, les cordonniers qui sont toujours assis, les chausseurs à la Grecque, les compagnons qui ne font que des mules et des sandales, les teinturiers en couleur de Maulues, les ravaudeurs, les tailleurs d'habits, les faiseurs de demi-ceints.  Vous penseriez que tous ceux-là ont reçu leur congé, et qu'ils ont été satisfaits ; mais on en voit trois cent tout à la fois, qui persécutent comme autant de geôliers, qui se tiennent dans toutes les avenues.  Cependant on fait entrer les brodeurs et les faiseurs de coffrets, on leur donne de l'argent, et l'on dirait, tout de même que des autres, qu'ils sont payés quand les safraniers approchent, ou qu'il y a toujours des importuns qui demandent quelque chose."")","('#megadore', ""Allez où vous voudrez, il n'y a pas de maison de ville où vous ne trouviez plus de voitures qu'à la maison des champs.  Mais ce n'est rien encore en comparaison des autres dépenses..  Vous avez le foulon, le brodeur, l'orfèvre, le lainier, puis une troupe de marchands : frangiers, chemisiers, teinturiers en orange, teinturiers en violet, teinturiers en jaune, vendeurs de manches, parfumeurs, brocanteurs, lingers, cordonniers, fabricants de pantoufles, de brodequins ; de l'argent au faiseur de sandales, au teinturier en fleur de mauve ; de l'argent au dégraisseur, au raccommodeur ; de l'argent à celui-ci pour des collerettes, à celui-là pour des ceintures.  Vous payez, vous vous croyez quitte : voici venir une bande nouvelle qui assiège votre antichambre : tisserands, passementiers, layetiers défilent devant la caisse.  Vous payez encore, et vous vous croyez quitte : arrivent les teinturiers en safran, ou quelque autre détestable engeance qui en veut à votre bourse."")",0.6529079675674438
"('#euclion', ""Je ne l'aborderais volontiers si je n'appréhendais point de l'empêcher de continuer sa description des façons de vivre des femmes.  Je m'en veux encore abstenir."")","('#euclion', ""Je lui parlerais bien ; mais je serais fâché de l'interrompre au beau milieu de son chapitre.  Laissons-le tranquille."")",0.5799279808998108
"('#megadore', ""Quand tous ces marchands de bagatelles ont été payés, enfin le soldat arrive qui demande aussi de l'argent : on va chez le payeur, on compte avec lui, le soldat patiente debout sans avoir déjeuné, et croit qu'on lui donnera de l'argent.  Quand on a contesté quelque temps avec le payeur, le pauvre soldat lui est encore bien redevable, et son espérance est prolongée.  Ces incommodités, et beaucoup d'autres, avec des dépenses insupportables, sont ordinaires aux femmes qui apportent une grande dot : pour celles qui n'ont pas de bien, elles sont en la puissance de leurs maris : les riches ne leur portent que du malheur, on les incommodent infiniment.  Mais je vois notre allié devant sa porte : que dites-vous Seigneur Euclio ?"")","('#megadore', ""Vous avez réglé le compte de tous ces marchands de colifichets, voici pour le bouquet un soldat qui réclame son argent.  Vous allez chez votre banquier, vous comptez avec lui ; Le soldat reste là, le ventre creux, attendant ce que vous allez donner.  Mais, de compte fait, il se trouve que c'est vous qui redevez au banquier.  Il faut remettre le soldat à un autre jour.  Et ce n'est là qu'une partie des désagréments et des folles dépenses qui sont la conséquence d'une grosse dot.  La femme qui n'a rien de soumise à son mari ; l'autre le désole et le ruine...  Mais j'aperçois mon beau-père devant sa porte.  Que dites-vous de bon, Euclion ?"")",0.7198361158370972
"('#euclion', ""J'ai écouté très volontiers tout votre discours."")","('#euclion', ""J'écoutais ce que vous disiez, et j'en étais ravi."")",0.6618523597717285
"('#megadore', ""L'avez-vous ouï ?"")","('#megadore', ""Ah !  vous m'avez entendu ?"")",0.5971336364746094
"('#euclion', 'Tout du long.')","('#euclion', ""D'un bout à l'autre."")",0.3532472550868988
"('#megadore', ""Mais, si je ne me trompe, vous feriez les choses de bien meilleure grâce, si vous étiez un peu plus splendide que vous n'êtes le jour des noces de votre fille."")","('#megadore', 'À propos, il me semble que vous feriez bien de faire un brin de toilette pour la noce de votre fille.')",0.48375004529953003
"('#euclion', ""On doit chercher la magnificence selon son pouvoir, et la gloire selon son abondance.  Ceux qui ont de quoi se peuvent souvenir du lieu d'où ils tirent leur origine.  Ni moi, Mégadore, ni ceux qui sont pauvres comme moi, n'avons point chez nous de plus grandes commodités qu'on ne se l'imagine."")","('#euclion', ""Que chacun se mesure à son aune et se chausse à son pied.  Les richards doivent se souvenir de leur origine ; mais moi, Mégadore, et les autres pauvres, nous ne sommes pas plus à l'aise qu'on ne croit."")",0.5135895013809204
"('#megadore', ""Au contraire il y en a chez vous, et je prie les Dieux qu'elles y soient longues années, et qu'ils augmentent de plus en plus ce que vous y avez maintenant."")","('#megadore', 'Si fait, et puissent les dieux vous conserver et augmenter ce que vous avez.')",0.6257601380348206
"('#euclion', ""Cette parole ne me plaît point, que vous y avez maintenant.  Il sait en effet ce que j'y ai aussi bien que moi-même.  Assurément la vieille lui aura tout découvert."")","('#euclion', ""Ce que j'ai !  Voilà un mot qui ne me va guère.  Il sait aussi bien que moi ce que j'ai : la vieille a bavardé."")",0.5371968150138855
"('#megadore', 'Que dites-vous tout seul ?  Ne parlez-vous point du Sénat ?')","('#megadore', 'Pourquoi donc vous parlez-vous tout seul ?')",0.6343669295310974
"('#euclion', 'Je songeais en vérité à faire contre vous une juste accusation.')","('#euclion', 'Je songeais à vous faire les reproches que vous méritez.')",0.5487277507781982
"('#megadore', ""Qu'est-ce donc ?"")","('#megadore', ""Qu'y a-t-il ?"")",0.559535801410675
"('#euclion', ""Me demandez-vous ce que c'est, après que vous aurez empli de larrons tous les coins de ma maison ?  Que vous y avez envoyé cinquante cuisiniers, avec six mains chacun, de la race de Gérion.  Que si Argus avec tous ses yeux que Junon commit à la garde d'Io, était chargé du loin de les observer, il n'en viendrait jamais à bout.  D'ailleurs vous m'avez envoyé une ménétrière, qui pourrait toute seule à force de boire épuiser la fontaine de Pyrène de Corinthe, si elle était de vin, et outre cela toutes les viandes qu'on a apprêtées."")","('#euclion', ""Ce qu'il y a ?  Vous remplissez de voleurs tous les coins de ma pauvre maison ; vous fourrez chez moi cinq cents cuisiniers, qui ont chacun six mains, toute une séquelle de petits Géryons.  Argus, qui était tout yeux, et que Junon donna pour gardien à Ino, ne viendrait pas à bout de les surveiller.  Et avec cela une joueuse de flûte capable de mettre à sec la fontaine corinthienne de Pirène, s'il en coulait du vin.  Et les provisions !"")",0.8541492223739624
"('#megadore', ""Je crois qu'il y en aurait assez pour une légion : mais il y a entre autres un agneau."")","('#megadore', ""Eh bien, il y en a de quoi traiter toute une légion.  J'ai envoyé aussi un agneau."")",0.6744121313095093
"('#euclion', ""Je le sais bien, et je ne pense pas, qu'il y eut jamais un animal plus soucieux que cet agneau."")","('#euclion', ""Ah !  Un agneau !  Je n'ai jamais vu de bête si décharnée."")",0.6399129629135132
"('#megadore', ""Je voudrais bien savoir de vous ce que c'est qu'un agneau soucieux."")","('#megadore', 'Que voulez-vous dire avec votre agneau décharné ?')",0.5660502314567566
"('#euclion', ""C'est un agneau tout os et tout peau, tant il semble que le souci l'ait amaigri, de sorte qu'au soleil, on ne pourrait voir les entrailles au travers, n'étant pas moins transparent qu'une lanterne de Carthage."")","('#euclion', ""Il n'a que la peau et les os, une vraie carcasse.  On peut voir ses boyaux au soleil, tout vivant qu'il est.  Une lanterne de Carthage n'est pas plus transparente."")",0.6444889903068542
"('#megadore', ""Je l'ai acheté pour lui couper la gorge."")","('#megadore', ""Je l'ai acheté pour le tuer."")",0.35288190841674805
"('#euclion', ""Vous pouvez donner de l'argent pour le faire enterrer, aussi bien est-il mort à l'heure que je vous parle."")","('#euclion', ""Vous feriez bien mieux de payer pour le mettre en terre, car je crois qu'il est déjà mort."")",0.5500975847244263
"('#megadore', ""Je le crois.  Mais je veux aujourd'hui boire avec vous seigneur Euclion."")","('#megadore', ""Je me promets de boire aujourd'hui un bon coup avec vous, Euclion."")",0.7380359768867493
"('#euclion', ""En bonne foi, je ne saurais boire d'aujourd'hui."")","('#euclion', 'Je ne pense guère à boire.')",0.6479879021644592
"('#megadore', ""J'ai pourtant commandé chez moi, qu'on nous apportât ici un muid de vin vieil."")","('#megadore', 'Je vous enverrai de chez moi un baril de vin vieux.')",0.5847116708755493
"('#euclion', ""Je ne le désire pas s'il vous plaît : car j'ai résolu de ne boire que de l'eau."")","('#euclion', ""Bien obligé, je ne veux que de l'eau."")",0.7450145483016968
"('#megadore', ""Si est-ce que je vous veux enivrer aujourd'hui, quoi que vous n'ayez résolu de boire que de l'eau."")","('#megadore', ""Je vous humecterai comme il faut, mais de bon vin, quoique vous ne vouliez que de l'eau."")",0.6736960411071777
