biancolelli-ecole-galante,mongin-promenades-de-paris,Score
"('#arlequin', ""Moi seul de mes projets je dois me repentir, D'un objet tout charmant j'élève la jeunesse, Je lui donne mes soins, ma main, et ma tendresse, Et l'ingrate pour prix de ma sincérité, Accorde à mon Rival ce que j'ai mérité. Que trouve-t-elle en moi qui puisse lui déplaire ? Arlequin n'a-t-il pas de quoi la satisfaire ? J'ai du bien, de l'esprit, je ne suis pas mal fait, Et je suis ce me semble un assez beau brunet ; Que sur le coeur de l'homme une femme a d'empire, Tout cède à ses appas, quoique l'on puisse dire ! Trompe-t-elle un amant, bien loin de la blâmer, Il l'excuse sans peine, et vent toujours l'aimer, On peut avec le temps se garantir du vice, On évite aisément un affreux précipice. De la fureur du jeu, l'on sait se détacher, Au pouvoir d'une femme on ne peut s'arracher, Pourtant à mon avis elle est plus dangereuse, Qu'un Bois, un Précipice, une Mer Orageuse, Il n'est point d'Antidote à son mortel poison, Et contre un tel écueil se brise la raison. Entrons dans le Logis pour voir si cette Belle, Voudra pour un moment cesser d'être cruelle, Tâchons de ramener son esprit et son coeur, Et pour y réussir employons la douceur. Il entre."")",-,0.0
"('#le-docteur', ""Que le Ciel soit loué, j'ai fini mon affaire, Mon homme m'a reçu de la belle manière.  Il vient de me païer en bon argent comptant, Et de son procedé, je suis enfin content."")",-,0.0
"('#arlequin', 'Je suis assassiné, que faut-il que je fasse ? Ah ! Monsieur, le Docteur, secourez-moi de grace, Dans les occasions, on connoit ses amis.')",-,0.0
"('#le-docteur', 'Quelle verve vous prend ?')",-,0.0
"('#arlequin', 'Hélas ! Dans le logis Je ne retrouve plus la charmante Argentine, Ah ! Si je la tenais, dans mon humeur chagrine, De son ventre morbleu je ferais un fourreau, Oui, je la percerais....')",-,0.0
"('#le-docteur', 'Tout beau, Monsieur, tout beau, Il faut vous consoler, calmez cette colère, On doit bien réfléchir avant que de rien faire : Jamais un philosophe en son adversité, Ne doit faire paraître un esprit agité.')",-,0.0
"('#arlequin', ""Quel homme flegmatique ! Ah, de bon coeur j'enrage,"")",-,0.0
"('#le-docteur', ""Modérez vos transports pour imiter le sage, Sans vous abandonner a de vaines douleurs, Soyez toujours constant dans les plus grands malheurs ? Vous pleurez, ah ! De grâce apaisez vos alarmes : Les femmes, les enfants ont bien recours aux larmes, Mais un homme d'esprit en verse rarement, Et vous vous démentez, vous dis-je, entièrement : Adieu, conservez-vous.  Il s'en va."")",-,0.0
"('#arlequin', ""Que le Diable t'emporte, Il veut que je surmonte une douleur si forte Quand j'ai tant de sujet pour me désespérer, Dans mes justes fureurs puis-je me modérer !  Que ferai-je à présent sans la belle Argentine ! Le fourbe Mezzetin emmenait la coquine, Il n'en faut plus douter, et rien n'est plus certain ; L'oiseau s'est envolé, quel sera mon destin ?"")",-,0.0
"('#le-docteur', 'Au secours.')",-,0.0
"('#arlequin', ""Qu'avez-vous ?"")",-,0.0
"('#le-docteur', ""On a volé ma fille, Peut-on ainsi traiter un père de famille ! Ah ! mon cher Arlequin ne m'abandonnez pas ; Unissons-nous tous deux, venez, suivez mes pas,"")",-,0.0
"('#arlequin', ""Ah ! Tout doux s'il vous plaît, calmez vôtre colère, Il faut bien réfléchir avant que de rien faire : Un philosophe doit modérer son chagrin, Et dans l'adversité garder un front serein."")",-,0.0
"('#le-docteur', ""Vous vous moquez de moi quand le malheur m'accable."")",-,0.0
"('#arlequin', 'Consolez-vous, Monsieur.')",-,0.0
"('#le-docteur', 'Allez-vous en au Diable, Avec vôtre Doctrine, et vôtre air radouci.')",-,0.0
"('#arlequin', 'Fi ! vous ne devez pas vous emporter ainsi, Mon flegme devrait-il alarmer vôtre Oreille, Vous avez tort, Monsieur, je vous rends la pareille,')",-,0.0
"('#le-docteur', ""Il n'est pas temps, vous dis-je, ici de plaisanter : Cette fuite m'étonne, et me doit irriter, Ma fille, juste Ciel, qu'est-elle devenue ? Quel est l'audacieux qui la cache à ma vue ? Qu'il paroisse, et bien-tôt l'accablant sous ses coups, Le Docteur...."")",-,0.0
"('#arlequin', 'Argentine en quels lieux êtes-vous ? Faut-il que je sois veuf avant le Mariage !')",-,0.0
"('#le-docteur', 'Arlequin vengeons-nous, unissons nôtre rage, Que je suis malheureux ! mes chagrins sont cuisants. Il pleure.')",-,0.0
"('#arlequin', ""Les femmes seulement, et les petits enfants S'amusent quelquefois à répandre des larmes, Monsieur ne pleurez pas."")",-,0.0
"('#le-docteur', 'Allons, courons aux armes.')",-,0.0
"('#arlequin', 'Je suis un peu poltron, ne comptez pas sur moi.')",-,0.0
"('#le-docteur', 'Vous voulez badiner.')",-,0.0
"('#arlequin', ""Non j'en jure ma foi."")",-,0.0
"('#le-docteur', ""À l'aide !"")",-,0.0
"('#arlequin', 'À la Justice !')",-,0.0
"('#le-docteur', 'Au meurtre !')",-,0.0
"('#arlequin', ""On m'assassine."")",-,0.0
"('#le-docteur', ""Spinette m'a quitté."")",-,0.0
"('#arlequin', 'Moi, je perds Argentine.')",-,0.0
"('#pierrot', ""D'où vient ce tintamarre ; et pourquoi tant crier ? Parbleu, vous alarmez la moitié du Quartier. Je vous ai toujours vu d'une humeur pacifique, Qu'avez-vous aujourd'hui, la pierre, la colique, La migraine, la toux, la goutte, et cetera. Au Docteur."")",-,0.0
"('#le-docteur', ""Non, j'ai perdu ma fille."")",-,0.0
"('#pierrot', 'On la retrouvera.')",-,0.0
"('#arlequin', ""Il faut avoir le coeur aussi dur qu'une Roche..."")",-,0.0
"('#pierrot', ""Fille ne se perd pas comme un couteau de poche, Qu'avez-vous ?"")",-,0.0
"('#arlequin', ""J'ai perdu ce que j'aime le mieux, Argentine. "")",-,0.0
"('#pierrot', 'Ma foi vous êtes fous tous deux.')",-,0.0
"('#arlequin', 'Argentine est partie avec Monsieur Léandre.')",-,0.0
"('#pierrot', ""Peut-être elle viendra, vous n'avez qu'à l'attendre, Lorsque de cette belle il se sera servi, S'il veut me la donner je serai son Mari Ces restes-là sont bons, je suis peu difficile."")",-,0.0
"('#le-docteur', 'Mon soin pour la garder était donc inutile ? Je crève dans ma peau, je me sens étouffer.')",-,0.0
"('#pierrot', 'La fille est comme un arbre il la faut bien greffer, Quelque bon jardinier aura pris cette peine.')",-,0.0
"('#arlequin', ""La fille est, je l'avoue, une méchante graine."")",-,0.0
"('#pierrot', 'Nous en voyons souvent sortir de bons pépins.')",-,0.0
"('#le-docteur', 'Ma foi les plus Argus sont de vrais Quinze-vingts, On fait de vains efforts pour bien garder les filles.')",-,0.0
"('#pierrot', 'Ce sont des limaçons qui quittent leurs coquilles.')",-,0.0
"('#le-docteur', 'Masques, vous pourriez bien ailleurs porter vos pas.')",-,0.0
"('#pierrot', 'Peut-être leurs chansons ne vous déplairont pas.')",-,0.0
"('#la-chanteuse', ""En vain pour garder une belle Un jaloux veille nuit et jour, Quoi qu'il fasse la sentinelle, Rien n'est impossible à l'amour. Pour se soustraire à l'esclavage, Une jeune beauté va souvent autre part, Et l'oiseau que l'on tient en cage S'envole tôt ou tard.  Les Masques dansent."")",-,0.0
"('#arlequin', ""Qui peut nous interrompre, au Diable la Musique ; Messieurs je n'aime point du tout le ton lyrique, De grâce laissez-nous ; passez vôtre chemin, Cela ne convient point quand on a du chagrin ; Ne voyez-vous pas bien que nous parlons d'affaire."")",-,0.0
"('#pierrot', 'Messieurs, démasquez-vous.')",-,0.0
"('#leandre', ""Il faut vous satisfaire. Me reconnaissez-vous, répondez s'il vous plaît ? À Arlequin."")",-,0.0
"('#arlequin', ""C'est Léandre."")",-,0.0
"('#scaramouche', 'Je suis Cupidon le cadet.')",-,0.0
"('#arlequin', ""Ah ! Le bon écolier ! Voyez comme il s'applique, J'ai de la théorie, et lui de la pratique."")",-,0.0
"('#leandre', 'Argentine est à moi, je puis en disposer, De vôtre bon précepte on ne peut mieux user.')",-,0.0
"('#argentine', 'Consolez-vous, Monsieur, cette peine est légère, Vous ne me convenez en aucune manière.')",-,0.0
"('#octave', ""Monsieur, je suis Octave homme de qualité, J'ai pris, je le confesse, un peu de liberté, L'amour doit excuser la faute que j'ai faite, J'aimais depuis longtemps la charmante Spinette, Je prétends par l'hymen réparer son honneur."")",-,0.0
"('#le-docteur', 'Non, je veux me venger....')",-,0.0
"('#octave', 'Ah ! Monsieur le Docteur. Ne vous emportez pas.')",-,0.0
"('#spinette', ""En vérité mon père, Je le ferais encor si j'avais à le faire."")",-,0.0
"('#le-docteur', 'Il y faut consentir : car un enlèvement, Pourrait déshonorer ma fille entièrement, Allons, je vous pardonne, et vous comme mon gendre. À Octave.')",-,0.0
-,"('#octave', ""Non, non, laisse-moi, Scaramouche, je ne veux plus avoir recours qu'au désespoir."")",0.0
-,"('#scaramouche', 'Mais recourons auparavant à mon industrie, et écoutez-moi de grâce.')",0.0
-,"('#octave', ""Quoi ?  Parce que je n'ai pas encore de quoi flatter l'ambition d'Élise, et que je ne puis lui donner ma foi et mon bien qu'après la mort de mon père, la cruelle me sacrifie à Monsieur_Calmar, elle reçoit ses soupirs, son amour, ses fêtes, et aujourd'hui même dans ce Bois_de_Boulogne il faut que je me voie la victime d'un rival odieux, d'un coffre-fort d'amour, en un mot d'un vieux Calmar ?"")",0.0
-,"('#scaramouche', ""Vous avez raison.  Vous sacrifier à Calmar, c'est préférer un hibou à un joli homme, une masette à un cheval d'Espagne, et une vieille savate à un jeune et souple escarpin. Mais il n'est plus de filles qui ne soient de mauvais goût pour devenir femmes."")",0.0
-,"('#octave', ""Des cheveux noirs avec des blancs, ah le bel assemblage !  Qu'il fera beau voir ce vieux Calmar sembler le père de sa femme, et n'être pas celui de tes enfants !"")",0.0
-,"('#scaramouche', ""Non, ce mariage-là n'est pas faisable, et je saurai bien l'empêcher, vous dis-je, si vous voulez me croire."")",0.0
-,"('#octave', 'Mais quoi donc ?  Que veux-tu que je fasse ?')",0.0
-,"('#scaramouche', 'Il faut premièrement assister à la fête de Calmar sans nous faire connaître. ')",0.0
-,"('#octave', 'Et comment ?')",0.0
-,"('#scaramouche', 'Vous allez voir.  Voici de quoi nous métamorphoser.  Il déshabille Octave, et le met en garçon de cabaret.')",0.0
-,"('#octave', ""Qu'est-ce donc que cela signifie ?"")",0.0
-,"('#scaramouche', ""Laissez-moi faire de grâce. Scaramouche s'habille ensuite."")",0.0
-,"('#octave', ""Mais as-tu perdu l'esprit ?  Dis-moi donc à quoi bon cette mascarade ?"")",0.0
-,"('#scaramouche', ""Je m'en vais vous l'apprendre.  Mais voyons auparavant si vous saurez bien jouer votre rôle.  Criez-vous bien : Duquel, Meilleurs ?  Du Champagne ?  Du Bourgogne ?  À huit ?  À dix ?  À quinze ?  À trente ?  Holà, on y va.  Savez-vous courir, mentir, et vous enivrer au buffet ?  Voilà un garçon de cabaret depuis les pieds jusqu'à la tête."")",0.0
-,"('#octave', 'Mais encore un coup, à quoi bon me déguiser en garçon de cabaret, et que dira le cabaretier de Calmar, si...')",0.0
-,"('#scaramouche', ""Ce cabaretier est de mes amis ; et pour voir Élise, et se moquer de Calmar, il n'y a point de déguisement plus favorable.  Mais chut, j'entends quelqu'un, suivez-moi, sauvons-nous vite."")",0.0
-,"('#elise', 'Grâce au Ciel, Colombine, en ce sombre bocage Nous voici tous deux sans chapeau.')",0.0
-,"('#colombine', ""Que peu de filles de votre âge Remercieront le Ciel d'un pareil avantage ! Mais puis donc qu'en effet nous sommes sous l'ormeau, Sans fâcheux, au frais ? À l'ombrage ; Tandis que notre Chicanneau, Notre Monsieur_Calmar met ordre à son cadeau, Qu'il fait chauffer les plats, rafraîchir les bouteilles, Et que de ses doux yeux vous êtes à couvert, De cedit sieur Calmar parlons à cour ouvert."")",0.0
-,"('#elise', 'Colombine, tout deux, les murs ont des oreilles.')",0.0
-,"('#colombine', ""Mais ce bois n'en a point, il est sourd et muet. Le Bois_de_Boulogne est discret ; Et l'on aurait bien de quoi rire, Si ces échos et ces oiseaux Chantaient et redisaient ce qu'ils entendent dire Mais tout se tait sous ces ormeaux ; Et ce que tous les jours un chacun leur confie, Marque assez qu'il faut qu'on s'y fie. Parlons donc net. Calmar qui vous fait les yeux doux, Vous touche-t-il un peu ? Plaît-il ? Qu'en pensez-vous ? Pour lui, tout ce qu'il fait dit assez ce qu'il pense."")",0.0
-,"('#elise', ""À son amour pourtant j'impose assez silence."")",0.0
-,"('#colombine', ""Point trop, et cet amour qui vous fait régaler, Qui pour vous divertir ne trouve aucun obstacle, Qui vous donne concert, fête, bal, et spectacle, Tout cela parle assez, et fait assez parler ; Et dés-lors qu'une fille est riche, jeune, belle ; Que comme vous enfin elle est maîtresse d'elle, Et celle d'un nombre d'amants, Elle fait bien des médisants."")",0.0
-,"('#elise', 'Et que pourrait de moi dire la médisance ?')",0.0
-,"('#colombine', ""Mon_Dieu ! Calmar et sa dépense Donnent carrière à son caquet. Tenez, vous aurez beau prôner pour votre gloire, Que Calmar avec vous file un amour parfait, On ne voudra jamais le croire, Et par tout aujourd'hui l'on sait, Et cela par expérience, Qu'en amour comme à l'audience Les Gens de Robe vont au fait. C'est un terrible amant qu'un amant libéral. Je veux que sans l'aimer vous en soyez aimée. Je veux qu'à votre cour il ne soit point fatal, Il l'est à votre renommée. Nul en vain, dira-t-on ; ne répand ce métal Si l'on vous donne, il faut que vous donniez de même, C'est pour recueillir que l'on sème, Et Calmar, cet original, Loin de croire qu'à l'or votre cour se révolte, Cet amant se croit tous les jours À la veille de sa récolte."")",0.0
-,"('#elise', ""Oh, je veux, s'il se peut, qu'il s'y croie toujours, Ou que de ce Calmar la flamme soit dupée, Jusqu'à ce que l'hiver m'ait ramené l'épée. C'est ainsi qu'autrefois Pénélope si sage Jusqu'au retour de son époux, Abusait et jouait les fous Qu'elle tenait en esclavage."")",0.0
-,"('#colombine', ""Il est vrai, Pénélope eut dit-on cette gloire : Mais la belle eut filé plus doux, Si parmi ses amants elle eût eu comme vous Gens de Finance et d'Écritoire. Mais à juger de vous par vos raisonnements, L'on vous croirait de ces femmes habiles, Qui pour mieux duper leurs amants, Leur semblent des vertus faciles ; Donnent de l'espoir au désirs ; Répondent aux douces paroles: Et quand pour vous et vos plaisirs Un Amant, par exemple, a semé des pistoles, Qu'ensuite à la récolte il souhaite venir ; Sans rien accorder ni permettre, On sait toujours lui tout promettre, Et jamais ne lui rien tenir."")",0.0
-,"('#elise', ""Oui, Colombine, en ce siècle où nous sommes C'est ainsi qu'on mène les hommes."")",0.0
-,"('#colombine', ""Non, les hommes qu'on mène ainsi Ne sont plus de ce siècle-ci. Les hommes aujourd'hui sont à l'égard des belles, Ce que sont les pêcheurs à l'égard du poisson ; Si vous ne mordez pas d'abord a l'hameçon, Si vous les amusez, ou faites les rebelles, Et les galants et les pêcheurs S'en vont jeter leur plomb ailleurs."")",0.0
-,"('#elise', ""Ces pêcheurs des poissons peuvent n'être pas dupes. Un homme vient à bout de tous les animaux. Mais l'animal portant coiffes et jupes, Le fait toujours donner dans ses panneaux."")",0.0
-,"('#colombine', ""Hé bien, tous vos amants sont dupes, je me rends. Mais de Léandre encor faut-il qu'il vous souvienne, Si pleurant votre absence à la Guerre, il apprend  Qu'on veut vous guérir de la sienne."")",0.0
-,"('#elise', 'Léandre de Calmar peut-il être jaloux ?')",0.0
-,"('#colombine', ""Non, mais d'Octave il pourrait l'être. Mais à propos d'Octave, oh ça, qu'en pensez-vous ? Il vous aime, et ses yeux, les soins, ses billets-doux Vous l'ont fait assez bien connaître."")",0.0
-,"('#elise', ""Octave a du mérité, il est doux, sage, et tendre. Et s'il pouvait disposer de sa foi, Ce serait, après Léandre, Celui que je voudrais qui soupirait pour moi. Mais Léandre me met en des frayeurs mortelles. Je n'ai de lui nulles nouvelles, Et sa santé, sa vie, à chaque heure du jour, M'alarme autant que son amour."")",0.0
-,"('#colombine', ""Vous serez rassurée au premier Ordinaire. Ne peut-on, après tout, en passer un ou deux  Sans vous écrire ou vous déplaire ? Tous ces amants guerriers ne font pas maîtres d'eux, Et de leurs fers sur nous rejaillit l'amertume. De plus, pour contenter sa gloire et ses amours, Faut-il que Léandre ait toujours Ou l'épée à la main, ou la main à la plume ? Oh, tous ces amoureux guerriers, Ces héros pour leur Roi quittent leurs héroïnes, Et leurs couronnes, leurs lauriers, Pour nous encore un coup ne sont que des épines. Léandre cependant, pour peu qu'il soit jaloux, Devrait... Mais paix, on vient à nous."")",0.0
-,"('#arlequin', ""Vivat ! Mais que font donc ces nymphes bocagères, Seules dans un lieu si touffu ? Approchons, découvrons un peu tous ces mystères. Ah, Mesdames, c'est vous ? Reconnaissant Élise et Colombine."")",0.0
-,"('#colombine', ""Qu'est-ce ? Que nous veux-tu ?"")",0.0
-,"('#arlequin', 'On vous attend avec impatience.')",0.0
-,"('#elise', 'Et qui')",0.0
-,"('#arlequin', 'Monsieur_Calmar et la collation. Pour moi, vous voyez ma pitance, Je porte ma provision, Et voilà la seule maîtresse Que je mène sur le gazon. A votre santé, ma Princesse. Tenez, voilà pour me faire raison. Goûtez de ce vin, il est bon. Montrant sa bouteille. Après avoir bu, il leur présente à boire et dit ;')",0.0
-,"('#colombine', 'Fi ! Les femmes en boivent-elles ?')",0.0
-,"('#arlequin', ""Bon ! En ivrognerie aujourd'hui les femelles Dament le pion aux chapeaux. Le sexe ne boit plus du sirop de grenouille, Il n'aime que les vins et les amants nouveaux, Et l'Empire Bachique enfin tombe en quenouille. Il boit."")",0.0
-,"('#colombine', ""Fort bien ! Notre Fiacre s'en donne. Mais de grâce voyons s'il a le vin discret. Ne connaîtrions-nous personne De celles qu'en ce bois il amène en secret ?"")",0.0
-,"('#arlequin', ""Voilà deux des bonnes fortunes Qu'ici Monsieur_Calmar ait encor jamais eu. Heureux tous ces robins des blondes et des brunes ! Ils en ont à présent à bouche que veux-tu."")",0.0
-,"('#colombine', 'Pour qui donc nous prend ce maraud ?')",0.0
-,"('#arlequin', 'Paix, ne le prenez point si haut. Ne faites point tant la féroce, Ces airs-là siéent mal avecque mon carrosse.')",0.0
-,"('#elise', 'Cet ivrogne-là croit parler À tes pratiques ordinaires.')",0.0
-,"('#colombine', 'Laissons-le dire. Oh ça, dans ce lieu solitaire Quelles Beautés te font le plus souvent rouler ? Là, fais-nous quelque confidence ? Dis-nous.')",0.0
-,"('#arlequin', ""Motus. En vain vous voulez me sonder. On me paye ici pour garder Et les manteaux et le silence. Le silence est mon gagne-pain ; Et dès aujourd'hui pour demain Louison, Catin, et Sylvie, Qu'on croit partout femmes d'honneur, Ne me donneraient plus de quoi gagner ma vie, Si j'allais révéler la leur."")",0.0
-,"('#colombine', ""Pour toutes ces vertus traitables, Je veux bien les mettre à l'écart. Mais dis-nous, quelles sont les femmes raisonnables Qu'amène ici Monsieur_Calmar ?"")",0.0
-,"('#arlequin', 'Femmes raisonnables ? Je crois. Que vous vous gobergez de moi. Je ne menai jamais ni raison ni sagesse ; Et tout compté, tout rabattu, Je ne quis cocher, ma Princesse, Que de la moyenne vertu. Ne sait-on pas bien mon négoce ? Ne sait-on pas, quand bien je voudrais le cacher, Que celles dont je suis cocher, Sont semblables à mon carrosse.')",0.0
-,"('#colombine', 'Une belle ressemble au fiacre ?')",0.0
-,"('#arlequin', 'Assurément.')",0.0
-,"('#colombine', ""En quoi donc se peut-il, bon Dieu ! Qu'elle en approche ? Va, va, tu perds le jugement, Et toute comparaison cloche."")",0.0
-,"('#arlequin', ""Oh ! Celle-ci ne cloche point, Ou bien ne cloche qu'en ce point. C'est qu'une belle en Fiacre étant bien promenée, On ne lui paie au plus que l'heure du Berger ; Et que l'on paye au Fiacre, où l'on va voyager, Toutes celles de la journée."")",0.0
-,"('#colombine', ""Tous ces impertinents discours Ne doivent s'adresser qu'à de franches coquettes. Mais des femmes comme nous faites, Par exemple..."")",0.0
-,"('#arlequin', ""Bon ! tous les jours J'en mène qui vous sont égales."")",0.0
-,"('#colombine', 'Oh ! Tu ne mènes donc jamais que des Vestales.')",0.0
-,"('#arlequin', ""Oui, Vestales, fort bien ! Oh, puisqu'il faut parler, Puisque l'on me contraint à ne plus rien celer, De grâce, dites-moi ? Ces humaines donzelles, Qui crainte de passer pour telles, Me cachent à Paris leurs demeures, leurs noms. Et dans ce Bois leurs actions; Oui, ces femmes en général, Qui pour aller faire naufrage, Ne veulent s'embarquer dedans mon équipage Qu'aux Quinze-vingts, à l'Arsenal ? Toutes ces Belles, par exemple, Sont-elles entre nous, d'une venu fort ample ?"")",0.0
-,"('#colombine', ""J'avoue..."")",0.0
-,"('#arlequin', ""Item, celles encor qui vinrent en ces lieux, Au retour des Hirondelles, Faire aux guerriers leurs adieux ; À ce départ ces femelles , Qui semblaient être en des douleurs mortelles, Et qui si peu de jours après, Dans ce Bois_de_Boulogne mêmes Avecque des gens de Palais Oublièrent leurs chers plumets, Et s'oublièrent elles-mêmes ?"")",0.0
-,"('#colombine', ""À l'oubli près, qu'en dites-vous ? Ce maraud-là parle pour nous."")",0.0
-,"('#arlequin', ""Et celles qu'on régale à Chaillot, à Passy ; Et qui pour dire grand-merci, Et payer leur écot d'un bon vin de Bourgogne, D'une bonne collation, S'en vont dans le Bois_de_Boulogne, En faire la digestion ?"")",0.0
-,"('#colombine', 'Si.')",0.0
-,"('#arlequin', ""Ces belles encor, ces écueils de la bourse, Qui voulant toujours être en course ; À force de courir l'hiver les jeux, le bal, L'été les bois et la prairie , Conduisent mes chevaux enfin à la voirie, Et leurs amants à l'hôpital ; Se bâtissant ainsi, ces prodigues coquettes, Sur la ruine des chevaux, Et celle des godelureaux, Un refuge aux madelonnettes."")",0.0
-,"('#elise', ""Laissons-là cet ivrogne, allons, sortons d'ici. Colombine, c'est trop lui donner audience. Monsieur_Calmar m'attend avec impatience, Je suis de voir sa fête impatiente aussi."")",0.0
-,"('#colombine', ""Allons. De la raison toi, prends donc plus de soin, Et gardes-en, je t'en conjure Autant qu'il en faut, tout au moins Pour conduire à Paris ta vilaine voiture. Au Fiacre. Elles s'en vont."")",0.0
-,"('#arlequin', ""Oh, tout doux, mon Fiacre vilain ? Hé de grâce, épargnez un peu votre prochain. Quelque vilain qu'on soit, Comtesses et Marquises Du fiacre cependant sont tellement éprises, Qu'elles quittent des chars tirés à six chevaux, Pour s'en venir en fiacre ici sous ces ormeaux. Mais où court ce manant si vite. Il faut nous divertir de ce bonhomme-ci. Holà, Manant, holà l'ami ? Où veux-tu donc aller au gîte ?"")",0.0
-,"('#pierrot', 'À Paris.')",0.0
-,"('#arlequin', 'À Paris ?')",0.0
-,"('#pierrot', 'Oui je quitte les champs, Et je ne veux pas davantage Être du nombre des manants.')",0.0
-,"('#arlequin', ""Ah ah ! Le plaisant personnage ! Et quelle est la raison, mon pauvre villageois Qui t'incite et te pousse à devenir bourgeois ?"")",0.0
-,"('#pierrot', ""Et c'est que maintenant les femmes de village N'aiment plus leurs maris dedans le mariage. La mienne me fait enrager. J'espère qu'à Paris elle pourra changer. Quand je serai bourgeois, qu'elle sera bourgeoise, Nous n'aurons plus, je crois, ni querelle ni noise."")",0.0
-,"('#arlequin', ""Oui, les bourgeoises de Paris Aiment fort en effet leurs paisibles maris Quitter ton hameau pour la ville ! Hé double sot, pauvre animal, C'est tomber de fièvre en chaud-mal. Tu veux être bourgeois ? Je t'en ferai voir mille Qui voudraient devenir manants."")",0.0
-,"('#pierrot', ""Et moi, j'en connais un pas bien loin de céans, Adoré, chéri de sa femme. Elle lui dit : Mamour, mon fils, tout ci, tout ça Oh ! Pierrot donnerait son âme Pour avoir tous ces biaux noms-là."")",0.0
-,"('#arlequin', 'Ah ! Si cela te rassasie, Plus de chagrin, plus de tourment. Pour toi Paris aura mille agréments. Là, pour ôter soupçon et jalousie, Des femelles à tous moments Donnent à leurs époux le nom de leurs amants. Mais veux-tu guérir ta folie : Reste quelque temps en ce bois, Et tu verras en tapinois Que le divorce a droit de bourgeoise Chez les plus paisibles bourgeois.')",0.0
-,"('#pierrot', ""Serviteur aux Bourgeois, je ne veux donc plus l'être."")",0.0
-,"('#arlequin', ""Oui, tiens-t'en à ta vie et rustique et champêtre."")",0.0
-,"('#pierrot', ""On, ne me parle point des champs. Je n'y veux point rester. Mais il est sur la terre Bien plus d'une sorte de gens."")",0.0
-,"('#arlequin', 'Il est des gens de robe, il est des gens de guerre. Lequel de ces états aimerais-tu le mieux! Veux-tu devenir...')",0.0
-,"('#pierrot', 'Oui, je veux, Je veux devenir gens de robe.')",0.0
-,"('#arlequin', ""Mais pour bien percer le rabat, Il faut plus d'un talent, comme plus d'un ducat."")",0.0
-,"('#pierrot', ""Pour des ducats, on en dérobe. J'ai et bonne main et bon cour, Enfin déjà je suis à moitié Procureur. J'ai beaucoup de babil, bon port, belle prestance À moins on peut être avocat. J'ai de la gravité, je ronfle à l'audience ; Et de bien plus d'un magistrat C'est-là toute la science."")",0.0
-,"('#arlequin', ""Oui, mais ces gens de robe époux, Manants, sont moins heureux que vous. Chez vous, femme, mari, chacun fait sa besogne. L'homme fait des fagots, la femme des balais. Mais ces pauvres robins s'échauffent au Palais, Tandis que leurs moitiés dans ce bois de Boulogne Gobent tranquillement le frais."")",0.0
-,"('#pierrot', 'Perrette aura moins de licence Je la tiendrons de près.')",0.0
-,"('#arlequin', ""Mais l'heure d'Audience, Chez les femmes de robe est l'heure du berger."")",0.0
-,"('#pierrot', ""Au diantre donc la robe, il n'y faut plus songer."")",0.0
-,"('#arlequin', ""Non, il vaut encor mieux s'en aller à l'armée, Allons, il faut servir le Roi, Et quand tu porteras le plumet et l'épée, Ah, ta femme ma foi sera bien attrapée Il faudra bien que la rusée T'aime, ou qu'elle dise pourquoi."")",0.0
-,"('#pierrot', ""En effet, la mine guerrière Aux femmes aujourd'hui donne dans la visière. Mais un plumet, une épée à Pierrot ! Moi porter cela ? Quelque sot ! Que porteront les Gentilshommes ?"")",0.0
-,"('#arlequin', ""Bon, bon ! Dans le siècle où nous sommes, On habille de même et manants et marquis. Tel portait des sabots jadis, Qui porte aujourd'hui l'écarlate. Un homme n'est plus un pied-plat, Dés qu'il n'a plus sa bourse plate. L'argent est gentilhomme, en un mot, entends-tu ?"")",0.0
-,"('#pierrot', 'Quoi ? Noblesse à présent ne vient pas de vertu ?')",0.0
-,"('#arlequin', ""Hé non, ce n'est plus là sa source. Noblesse en ce pays se tire de la bourse. Oui, la Noblesse vient de là. Cela te semble-t-il étrange ? Pierrot aura pourtant, tout comme le voilà, Des Lettres de noblesse avec Lettres de change. Ainsi tu peux porter arme, et quoi que manant, Tu pourras à ton gré suivre l'arrière-ban. Il fait comme s'il comptait de l'argent."")",0.0
-,"('#pierrot', ""Allons donc; aussi bien ces Arriere-Banistes Des morts et des blessés n'emplissent point les listes. Mais comment m'appellera-t-on ? Car Pierrot, ce nom-là n'est point fait pour la Guerre."")",0.0
-,"('#arlequin', ""Hé tous les jours on change et d'habit et de nom. Pierrot s'appellera le Marquis de la Pierre, Et Perrette ta femme aussi sera Marquise."")",0.0
-,"('#pierrot', 'Son amour après ça me sera tout acquis ?')",0.0
-,"('#arlequin', 'Non pas. Hé quelle est ta sottise ! Ta femme Marquis ? Tant pis ! Nous voyons tous les jours Marquises et Comtesses, Être aussi mal avecque leurs maris, Que leurs maris sont mal avecque les richesses.')",0.0
-,"('#pierrot', ""Comment ? Quand j'irai à l'armée, Que j'aurai vu quelques combats Quand j'aurai bonne renommée, Perrette ne m'aimera pas ?"")",0.0
-,"('#arlequin', 'Et quand bien tu ferais mille et mille conquêtes, Quand tu serais le plus grand des guerriers,  Les coiffes rarement épargnèrent les têtes Que Mars a couvert de lauriers.')",0.0
-,"('#pierrot', 'Oh bien, me voilà donc revenu de la gloire.')",0.0
-,"('#arlequin', ""Veux-tu, Pierrot, veux-tu m'en croire ?"")",0.0
-,"('#pierrot', 'Hé bien ?')",0.0
