corneillep-cid,corneillep-cid-37,Score
"('#chimene', ""Ah ! Rodrigue, il est vrai, quoique ton ennemie, Je ne puis te blâmer d'avoir fui l'infâmie ; Et de quelque façon qu'éclatent mes douleurs, Je ne t'accuse point, je pleure mes malheurs. Je sais ce que l'honneur, après un tel outrage, Demandait à l'ardeur d'un généreux courage : Tu n'as fait le devoir que d'un homme de bien ; Mais aussi, le faisant, tu m'as appris le mien. Ta funeste valeur m'instruit par ta victoire ; Elle a vengé ton père et soutenu ta gloire : Même soin me regarde, et j'ai, pour m'affliger, Ma gloire à soutenir, et mon père à venger. Hélas ! Ton intérêt ici me désespère : Si quelque autre malheur m'avait ravi mon père, Mon âme aurait trouvé dans le bien de te voir L'unique allégement qu'elle eût pu recevoir ; Et contre ma douleur j'aurais senti des charmes, Quand une main si chère eût essuyé mes larmes. Mais il me faut te perdre après l'avoir perdu ; Cet effort sur ma flamme à mon honneur est dû ; Et cet affreux devoir, dont l'ordre m'assassine, Me force à travailler moi-même à ta ruine. Car enfin n'attends pas de mon affection De lâches sentiments pour ta punition. De quoi qu'en ta faveur notre amour m'entretienne, Ma générosité doit répondre à la tienne : Tu t'es, en m'offensant, montré digne de moi ; Je me dois, par ta mort, montrer digne de toi."")","('#chimene', ""Ah Rodrigue ! Il est vrai, quoique ton ennemie Je ne te puis blâmer d'avoir fui l'infamie, Et de quelque façon qu'éclatent mes douleurs, Je ne t'accuse point, je pleure me[s] malheurs. Je sais ce que l'honneur après un tel outrage Demandait à l'ardeur d'un généreux courage, Tu n'as fait le devoir que d'un homme de bien, Mais aussi le faisant tu m'as appris le mien. Ta funeste valeur m'instruit par ta victoire ; Elle a vengé ton père et soutenu ta gloire, Même soin me regarde, et j'ai, pour m'affliger, Ma gloire à soutenir, et mon père à venger. Hélas ! Ton intérêt ici me désespère. Si quelque autre malheur m'avait ravi mon père, Mon âme aurait trouvé dans le bien de te voir L'unique allégement qu'elle eût pu recevoir, Et contre ma douleur j'aurais senti des charmes Quand une main si chère eût essuyé mes larmes. Mais il me faut te perdre après l'avoir perdu ; Et pour mieux tourmenter mon esprit éperdu, Avec tant de rigueur mon astre me domine, Qu'il me faut travailler moi-même à ta ruine ; Car enfin n'attends pas de mon affection De lâches sentiments pour ta punition : De quoi qu'en ta faveur notre amour m'entretienne Ma générosité doit répondre à la tienne, Tu t'es, en m'offensant, montré digne de moi, Je me dois par ta mort montrer digne de toi."")",0.9721521735191345
"('#don-rodrigue', ""Ne diffère donc plus ce que l'honneur t'ordonne : Il demande ma tête, et je te l'abandonne ; Fais-en un sacrifice à ce noble intérêt : Le coup m'en sera doux, aussi bien que l'arrêt. Attendre après mon crime une lente justice, C'est reculer ta gloire autant que mon supplice. Je mourrai trop heureux, mourant d'un coup si beau."")","('#don-rodrigue', ""Ne diffère donc plus ce que l'honneur t'ordonne, Il demande ma tête et je te l'abandonne, Fais-en un sacrifice à ce noble intérêt, Le coup m'en sera doux aussi bien que l'arrêt. Attendre après mon crime une lente justice C'est reculer ta gloire autant que mon supplice, Je mourrai trop heureux mourant d'un coup si beau."")",0.9909409880638123
"('#chimene', ""Va, je suis ta partie, et non pas ton bourreau. Si tu m'offres ta tête, est-ce à moi de la prendre ? Je la dois attaquer, mais tu dois la défendre ; C'est d'un autre que toi qu'il me faut l'obtenir, Et je dois te poursuivre, et non pas te punir."")","('#chimene', ""Va, je suis ta partie, et non pas ton bourreau. Si tu m'offres ta tête, est-ce à moi de la prendre ? Je la dois attaquer, mais tu dois la défendre, C'est d'un autre que toi qu'il me faut l'obtenir Et je dois te poursuivre et non pas te punir."")",0.9890249371528625
"('#don-rodrigue', ""De quoi qu'en ma faveur notre amour t'entretienne, Ta générosité doit répondre à la mienne ; Et pour venger un père emprunter d'autres bras, Ma Chimène, crois-moi, c'est n'y répondre pas : Ma main seule du mien a su venger l'offense, Ta main seule du tien doit prendre la vengeance."")","('#don-rodrigue', ""De quoi qu'en ma faveur notre amour t'entretienne, Ta générosité doit répondre à la mienne. Et pour venger un père emprunter d'autres bras, Ma Chimène, crois-moi, c'est n'y répondre pas : Ma main seule du mien a su venger l'offense, Ta main seule du tien doit prendre la vengeance."")",0.9960651397705078
"('#chimene', ""Cruel ! À quel propos sur ce point t'obstiner ? Tu t'es vengé sans aide, et tu m'en veux donner ! Je suivrai ton exemple, et j'ai trop de courage Pour souffrir qu'avec toi ma gloire se partage. Mon père et mon honneur ne veulent rien devoir Aux traits de ton amour ni de ton désespoir."")","('#chimene', ""Cruel, à quel propos sur ce point t'obstiner ? Tu t'es vengé sans aide et tu m'en veux donner ! Je suivrai ton exemple, et j'ai trop de courage Pour souffrir qu'avec toi ma gloire se partage, Mon père et mon honneur ne veulent rien devoir Aux traits de ton amour, ni de ton désespoir."")",0.9883739352226257
"('#don-rodrigue', ""Rigoureux point d'honneur ! Hélas ! Quoi que je fasse, Ne pourrai-je à la fin obtenir cette grâce ? Au nom d'un père mort, ou de notre amitié, Punis-moi par vengeance, ou du moins par pitié. Ton malheureux amant aura bien moins de peine À mourir par ta main qu'à vivre avec ta haine."")","('#don-rodrigue', ""Rigoureux point d'honneur ! Hélas ! Quoi que je fasse Ne pourrai-je à la fin obtenir cette grâce ? Au nom d'un père mort, ou de notre amitié, Punis-moi par vengeance, ou du moins par pitié, Ton malheureux amant aura bien moins de peine À mourir par ta main, qu'à vivre avec ta haine."")",0.9937868118286133
"('#chimene', 'Va, je ne te hais point.')","('#chimene', 'Va, je ne te hais point.')",0.9999999403953552
"('#don-rodrigue', 'Tu le dois.')","('#don-rodrigue', 'Tu le dois.')",1.000000238418579
"('#chimene', 'Je ne puis.')","('#chimene', 'Je ne puis.')",0.9999998807907104
"('#don-rodrigue', ""Crains-tu si peu le blâme, et si peu les faux bruits ? Quand on saura mon crime, et que ta flamme dure, Que ne publieront point l'envie et l'imposture ! Force-les au silence, et sans plus discourir, Sauve ta renommée en me faisant mourir."")","('#don-rodrigue', ""Crains-tu si peu le blâme, et si peu les faux bruits ? Quand on saura mon crime, et que ta flamme dure Que ne publieront point l'envie et l'imposture ? Force-les au silence, et sans plus discourir, Sauve ta renommée en me faisant mourir."")",0.9937222003936768
"('#chimene', ""Elle éclate bien mieux en te laissant la vie ; Et je veux que la voix de la plus noire envie Élève au ciel ma gloire et plaigne mes ennuis, Sachant que je t'adore et que je te poursuis. Va-t'en, ne montre plus à ma douleur extrême Ce qu'il faut que je perde, encore que je l'aime. Dans l'ombre de la nuit cache bien ton départ : Si l'on te voit sortir, mon honneur court hasard. La seule occasion qu'aura la médisance, C'est de savoir qu'ici j'ai souffert ta présence : Ne lui donne point lieu d'attaquer ma vertu."")","('#chimene', ""Elle éclate bien mieux en te laissant la vie, Et je veux que la voix de la plus noire envie Élève au ciel ma gloire, et plaigne mes ennuis, Sachant que je t'adore et que je te poursuis. Va-t'en, ne montre plus à ma douleur extrême Ce qu'il faut que je perde, encore que je l'aime, Dans l'ombre de la nuit cache bien ton départ, Si l'on te voit sortir, mon honneur court hasard, La seule occasion qu'aura la médisance C'est de savoir qu'ici j'ai souffert ta présence, Ne lui donne point lieu d'attaquer ma vertu."")",0.9936440587043762
"('#don-rodrigue', 'Que je meure !')","('#don-rodrigue', 'Que je meure.')",0.9531336426734924
"('#chimene', ""Va-t'en."")","('#chimene', ""Va-t'en."")",1.0000001192092896
"('#don-rodrigue', 'À quoi te résous-tu ?')","('#don-rodrigue', 'À quoi te résous-tu ?')",0.9999998211860657
"('#chimene', ""Malgré des feux si beaux, qui troublent ma colère, Je ferai mon possible à bien venger mon père ; Mais malgré la rigueur d'un si cruel devoir, Mon unique souhait est de ne rien pouvoir."")","('#chimene', ""Malgré des feux si beaux, qui troublent ma colère, Je ferai mon possible à bien venger mon père, Mais malgré la rigueur d'un si cruel devoir, Mon unique souhait est de ne rien pouvoir."")",0.9942190647125244
"('#don-rodrigue', ""Ô miracle d'amour !"")","('#don-rodrigue', ""Ô miracle d'amour !"")",1.0
"('#chimene', 'Ô comble de misères !')","('#chimene', 'Mais comble de misères !')",0.8534396886825562
"('#don-rodrigue', 'Que de maux et de pleurs nous coûteront nos pères !')","('#don-rodrigue', 'Que de maux et de pleurs nous coûteront nos pères ?')",0.9086516499519348
"('#chimene', ""Rodrigue, qui l'eût cru ?"")","('#chimene', ""Rodrigue, qui l'eût cru !"")",0.937624454498291
"('#don-rodrigue', ""Chimène, qui l'eût dit ?"")","('#don-rodrigue', ""Chimène, qui l'eût dit ?"")",1.0000001192092896
"('#chimene', 'Que notre heur fût si proche et sitôt se perdît ?')","('#chimene', 'Que notre heur fût si proche et sitôt se perdît ?')",0.9999999403953552
"('#don-rodrigue', 'Et que si près du port, contre toute apparence, Un orage si prompt brisât notre espérance ?')","('#don-rodrigue', 'Et que si près du port, contre toute apparence, Un orage si prompt brisât notre espérance ?')",0.9999999403953552
"('#chimene', 'Ah ! Mortelles douleurs !')","('#chimene', 'Ah, Mortelles douleurs !')",0.9527888298034668
"('#don-rodrigue', 'Ah ! Regrets superflus !')","('#don-rodrigue', 'Ah, regrets superflus !')",0.7392435073852539
"('#chimene', ""Va-t'en, encore un coup, je ne t'écoute plus."")","('#chimene', ""Va-t'en, encore un coup, je ne t'écoute plus."")",1.0
"('#don-rodrigue', 'Adieu : je vais traîner une mourante vie, Tant que par ta poursuite elle me soit ravie.')","('#don-rodrigue', 'Adieu, je vais traîner une mourante vie, Tant que par ta poursuite elle me soit ravie.')",0.9794552326202393
"('#chimene', ""Si j'en obtiens l'effet, je t'engage ma foi De ne respirer pas un moment après toi. Adieu : sors, et surtout garde bien qu'on te voie."")","('#chimene', ""Si j'en obtiens l'effet, je te donne ma foi, De ne respirer pas un moment après toi. Adieu, sors, et surtout garde bien qu'on te voie."")",0.953020453453064
"('#elvire', 'Madame, quelques maux que le ciel nous envoie...')","('#elvire', 'Madame, quelques maux que le ciel nous envoie[...]')",0.9401953220367432
"('#chimene', ""Ne m'importune plus, laisse-moi soupirer, Je cherche le silence et la nuit pour pleurer."")","('#chimene', ""Ne m'importune plus, laisse-moi soupirer, Je cherche le silence, et la nuit pour pleurer."")",0.9945555925369263
"('#don-diegue', ""Jamais nous ne goûtons de parfaite allégresse : Nos plus heureux succès sont mêlés de tristesse ; Toujours quelques soucis en ces événements Troublent la pureté de nos contentements. Au milieu du bonheur mon âme en sent l'atteinte : Je nage dans la joie, et je tremble de crainte. J'ai vu mort l'ennemi qui m'avait outragé ; Et je ne saurais voir la main qui m'a vengé. En vain je m'y travaille, et d'un soin inutile, Tout cassé que je suis, je cours toute la ville : Ce peu que mes vieux ans m'ont laissé de vigueur Se consume sans fruit à chercher ce vainqueur. À toute heure, en tous lieux, dans une nuit si sombre, Je pense l'embrasser, et n'embrasse qu'une ombre ; Et mon amour, déçu par cet objet trompeur, Se forme des soupçons qui redoublent ma peur. Je ne découvre point de marques de sa fuite ; Je crains du comte mort les amis et la suite ; Leur nombre m'épouvante, et confond ma raison. Rodrigue ne vit plus, ou respire en prison. Justes cieux ! Me trompé-je encore à l'apparence, Ou si je vois enfin mon unique espérance ? C'est lui, n'en doutons plus ; mes voeux sont exaucés, Ma crainte est dissipée, et mes ennuis cessés."")","('#don-diegue', ""Jamais nous ne goûtons de parfaite allégresse, Nos plus heureux succès sont mêlés de tristesse, Toujours quelques soucis en ces événements Troublent la pureté de nos contentements : Au milieu du bonheur mon âme en sent l'atteinte, Je nage dans la joie, et je tremble de crainte, J'ai vu mort l'ennemi qui m'avait outragé, Et je ne saurais voir la main qui m'a vengé, En vain je m'y travaille et d'un soin inutile Tout cassé que je suis je cours toute la ville, Si peu que mes vieux ans m'ont laissé de vigueur, Se consume sans fruit à chercher ce vainqueur. À toute heure, en tous lieux, dans une nuit si sombre, Je pense l'embrasser, et n'embrasse qu'une ombre, Et mon amour déçu par cet objet trompeur, Se forme des soupçons qui redoublent ma peur, Je ne découvre point de marques de sa fuite, Je crains du Comte mort les amis et la suite ; Leur nombre m'épouvante et confond ma raison, Rodrigue ne vit plus, ou respire en prison. Justes cieux ! Me trompai-je encore à l'apparence, Ou si je vois enfin mon unique espérance ? C'est lui, n'en doutons plus, mes voeux sont exaucés ; Ma crainte est dissipée, et mes ennuis cessés."")",0.9841541051864624
"('#don-diegue', 'Rodrigue, enfin le ciel permet que je te voie !')","('#don-diegue', 'Rodrigue, enfin le ciel permet que je te voie !')",1.0
"('#don-rodrigue', 'Hélas !')","('#don-rodrigue', 'Hélas !')",1.0000001192092896
"('#don-diegue', ""Ne mêle point de soupirs à ma joie ; Laisse-moi prendre haleine afin de te louer. Ma valeur n'a point lieu de te désavouer : Tu l'as bien imitée, et ton illustre audace Fait bien revivre en toi les héros de ma race : C'est d'eux que tu descends, c'est de moi que tu viens : Ton premier coup d'épée égale tous les miens ; Et d'une belle ardeur ta jeunesse animée Par cette grande épreuve atteint ma renommée. Appui de ma vieillesse, et comble de mon heur, Touche ces cheveux blancs à qui tu rends l'honneur, Viens baiser cette joue, et reconnais la place Où fut empreint l'affront que ton courage efface."")","('#don-diegue', ""Ne mêle point de soupirs à ma joie ; Laisse-moi prendre haleine afin de te louer, Ma valeur n'a point lieu de te désavouer, Tu l'as bien imitée, et ton illustre audace Fait bien revivre en toi les héros de ma race ; C'est d'eux que tu descends, c'est de moi que tu viens, Ton premier coup d'épée égale tous les miens, Et d'une belle ardeur ta jeunesse animée Par cette grande épreuve atteint ma renommée. Appui de ma vieillesse, et comble de mon heur, Touche ces cheveux blancs à qui tu rends l'honneur, Viens baiser cette joue et reconnais la place Où fut jadis l'affront que ton courage efface."")",0.9963668584823608
"('#don-rodrigue', ""L'honneur vous en est dû : je ne pouvais pas moins, Étant sorti de vous et nourri par vos soins. Je m'en tiens trop heureux, et mon âme est ravie Que mon coup d'essai plaise à qui je dois la vie ; Mais parmi vos plaisirs ne soyez point jaloux Si je m'ose à mon tour satisfaire après vous. Souffrez qu'en liberté mon désespoir éclate ; Assez et trop longtemps votre discours le flatte. Je ne me repens point de vous avoir servi ; Mais rendez-moi le bien que ce coup m'a ravi. Mon bras, pour vous venger, armé contre ma flamme, Par ce coup glorieux m'a privé de mon âme ; Ne me dites plus rien ; pour vous j'ai tout perdu : Ce que je vous devais, je vous l'ai bien rendu."")","('#don-rodrigue', ""L'honneur vous en est dû, les Cieux sont témoins Qu'étant sorti de vous je ne pouvais pas moins, Je me tiens trop heureux, et mon âme est ravie Que mon coup d'essai plaise à qui je dois la vie : Mais parmi vos plaisirs ne soyez point jaloux Si je m'ose satisfaire à moi-même après vous ; Souffrez qu'en liberté mon désespoir éclate, Assez et trop longtemps votre discours le flatte, Je ne me repens point de vous avoir servi, Mais rendez-moi le bien que ce coup m'a ravi, Mon bras pour vous venger armé contre ma flamme Par ce coup glorieux m'a privé de mon âme, Ne me dites plus rien, pour vous j'ai tout perdu, Ce que je vous devais, je vous l'ai bien rendu."")",0.9707662463188171
"('#don-diegue', ""Porte, porte plus haut le fruit de ta victoire : Je t'ai donné la vie, et tu me rends ma gloire ; Et d'autant que l'honneur m'est plus cher que le jour, D'autant plus maintenant je te dois de retour. Mais d'un coeur magnanime éloigne ces faiblesses ; Nous n'avons qu'un honneur, il est tant de maîtresses ! L'amour n'est qu'un plaisir, l'honneur est un devoir."")","('#don-diegue', ""Porte encore plus haut le fruit de ta victoire. Je t'ai donné la vie, et tu me rends ma gloire, Et d'autant que l'honneur m'est plus cher que le jour, D'autant plus maintenant je te dois de retour. Mais d'un si brave coeur éloigne ces faiblesses, Nous n'avons qu'un honneur, il est tant de maîtresses, L'amour n'est qu'un plaisir, et l'honneur un devoir."")",0.9824506044387817
"('#don-rodrigue', 'Ah ! Que me dites-vous ?')","('#don-rodrigue', 'Ah ! Que me dites-vous ?')",1.0
"('#don-diegue', 'Ce que tu dois savoir.')","('#don-diegue', 'Ce que tu dois savoir.')",1.0000001192092896
"('#don-rodrigue', ""Mon honneur offensé sur moi-même se venge ; Et vous m'osez pousser à la honte du change ! L'infamie est pareille, et suit également Le guerrier sans courage et le perfide amant. À ma fidélité ne faites point d'injure ; Souffrez-moi généreux sans me rendre parjure : Mes liens sont trop forts pour être ainsi rompus ; Ma foi m'engage encor si je n'espère plus ; Et ne pouvant quitter ni posséder Chimène, Le trépas que je cherche est ma plus douce peine."")","('#don-rodrigue', ""Mon honneur offensé sur moi-même se venge, Et vous m'osez pousser à la honte du change ! L'infamie est pareille et suit également Le guerrier sans courage et le perfide amant. À ma fidélité ne faites point d'injure, Souffrez-moi généreux sans me rendre parjure, Mes liens sont trop forts pour être ainsi rompus, Ma foi m'engage encor si je n'espère plus, Et ne pouvant quitter ni posséder Chimène, Le trépas que je cherche est ma plus douce peine."")",0.995033323764801
"('#don-diegue', ""Il n'est pas temps encor de chercher le trépas : Ton prince et ton pays ont besoin de ton bras. La flotte qu'on craignait, dans ce grand fleuve entrée, Croit surprendre la ville et piller la contrée. Les Mores vont descendre, et le flux et la nuit Dans une heure à nos murs les amène sans bruit. La Cour est en désordre, et le peuple en alarmes : On n'entend que des cris, on ne voit que des larmes. Dans ce malheur public mon bonheur a permis Que j'ai trouvé chez moi cinq cents de mes amis, Qui sachant mon affront, poussés d'un même zèle, Se venaient tous offrir à venger ma querelle. Tu les as prévenus ; mais leurs vaillantes mains Se tremperont bien mieux au sang des Africains. Va marcher à leur tête où l'honneur te demande : C'est toi que veut pour chef leur généreuse bande. De ces vieux ennemis va soutenir l'abord : Là, si tu veux mourir, trouve une belle mort ; Prends-en l'occasion, puisqu'elle t'est offerte ; Fais devoir à ton roi son salut à ta perte ; Mais reviens-en plutôt les palmes sur le front. Ne borne pas ta gloire à venger un affront ; Porte-la plus avant : force par ta vaillance Ce monarque au pardon, et Chimène au silence ; Si tu l'aimes, apprends que revenir vainqueur, C'est l'unique moyen de regagner son coeur. Mais le temps est trop cher pour le perdre en paroles ; Je t'arrête en discours, et je veux que tu voles. Viens, suis-moi, va combattre, et montrer à ton roi Que ce qu'il perd au comte il le recouvre en toi."")","('#don-diegue', ""Il n'est pas temps encor de chercher le trépas, Ton prince et ton pays ont besoin de ton bras. La flotte qu'on craignait dans ce grand fleuve entrée Croit surprendre la ville et piller la contrée, Les Mores vont descendre et le flux et la nuit Dans une heure à nos murs les amène sans bruit, La Cour est en désordre et le peuple en alarmes, On n'entend que des cris, on ne voit que des larmes : Dans ce malheur public mon bonheur a permis Que j'ai trouvé chez moi cinq cents de mes amis, Qui sachant mon affront poussés d'un même zèle, Venaient m'offrir leur vie à venger ma querelle. Tu les as prévenus, mais leurs vaillantes mains Se tremperont bien mieux au sang des Africains. Va marcher à leur tête où l'honneur te demande, C'est toi que veut pour chef leur généreuse bande : De ces vieux ennemis va soutenir l'abord, Là, si tu veux mourir, trouve une belle mort, Prends-en l'occasion, puisqu'elle t'est offerte, Fais devoir à ton Roi son salut à ta perte. Mais reviens-en plutôt les palmes sur le front, Ne borne pas ta gloire à venger un affront, Pousse-la plus avant, force par ta vaillance Le Justice au pardon et Chimène au silence ; Si tu l'aimes, apprends que retourner vainqueur C'est l'unique moyen de regagner son coeur. Mais le temps est trop cher pour le perdre en paroles, Je t'arrête en discours, et je veux que tu voles, Viens, suis-moi, va combattre, et montrer à ton Roi Que ce qu'il perd au Comte il le recouvre en toi."")",0.9801332950592041
"('#chimene', ""N'est-ce point un faux bruit ? Le sais-tu bien, Elvire ?"")","('#chimene', ""N'est-ce point un faux bruit ? Le sais-tu bien, Elvire ?"")",1.0
"('#elvire', ""Vous ne croiriez jamais comme chacun l'admire, Et porte jusqu'au ciel, d'une commune voix, De ce jeune héros les glorieux exploits. Les Mores devant lui n'ont paru qu'à leur honte ; Leur abord fut bien prompt, leur fuite encor plus prompte. Trois heures de combat laissent à nos guerriers Une victoire entière et deux rois prisonniers. La valeur de leur chef ne trouvait point d'obstacles."")","('#elvire', ""Vous ne croiriez jamais comme chacun l'admire, Et porte jusqu'au Ciel d'une commune voix De ce jeune héros les glorieux exploits. Les Mores devant lui n'ont paru qu'à leur honte, Leur abord fut bien prompt, leur fuite encor plus prompte, Trois heures de combat laissent à nos guerriers Une victoire entière et deux rois prisonniers, La valeur de leur chef ne trouvait point d'obstacles."")",0.9892871379852295
"('#chimene', 'Et la main de Rodrigue a fait tous ces miracles ?')","('#chimene', 'Et la main de Rodrigue a fait tous ces miracles ?')",0.9999997615814209
"('#elvire', 'De ses nobles efforts ces deux rois sont le prix : Sa main les a vaincus, et sa main les a pris.')","('#elvire', 'De ses nobles efforts ces deux rois sont le prix, Sa main les a vaincus, et sa main les a pris.')",0.9884676933288574
"('#chimene', 'De qui peux-tu savoir ces nouvelles étranges ?')","('#chimene', 'De qui peux-tu savoir ces nouvelles étranges ?')",1.000000238418579
"('#elvire', ""Du peuple, qui partout fait sonner ses louanges, Le nomme de sa joie et l'objet et l'auteur, Son ange tutélaire, et son libérateur."")","('#elvire', ""Du peuple qui partout fait sonner ses louanges, Le nomme de sa joie, et l'objet, et l'auteur, Son ange tutélaire, et son libérateur."")",0.9906212687492371
"('#chimene', 'Et le roi, de quel oeil voit-il tant de vaillance ?')","('#chimene', 'Et le Roi, de quel oeil voit-il tant de vaillance ?')",0.9857004880905151
"('#elvire', ""Rodrigue n'ose encor paraître en sa présence ; Mais Don_Diègue ravi lui présente enchaînés, Au nom de ce vainqueur, ces captifs couronnés, Et demande pour grâce à ce généreux prince Qu'il daigne voir la main qui sauve la province."")","('#elvire', ""Rodrigue n'ose encor paraître en sa présence, Mais Don Diègue ravi lui présente enchaînés, Au nom de ce vainqueur ces captifs couronnés, Et demande pour grâce à ce généreux Prince Qu'il daigne voir la main qui sauve la province."")",0.9769840240478516
"('#chimene', ""Mais n'est-il point blessé ?"")","('#chimene', ""Mais n'est-il point blessé ?"")",0.9999998807907104
"('#elvire', ""Je n'en ai rien appris. Vous changez de couleur ! Reprenez vos esprits."")","('#elvire', ""Je n'en ai rien appris. Vous changez de couleur, reprenez vos esprits."")",0.9618110060691833
"('#chimene', ""Reprenons donc aussi ma colère affaiblie : Pour avoir soin de lui faut-il que je m'oublie ? On le vante, on le loue, et mon coeur y consent ! Mon honneur est muet, mon devoir impuissant ! Silence, mon amour, laisse agir ma colère : S'il a vaincu deux rois, il a tué mon père ; Ces tristes vêtements, où je lis mon malheur, Sont les premiers effets qu'ait produits sa valeur ; Et quoi qu'on die ailleurs d'un coeur si magnanime, Ici tous les objets me parlent de son crime. Vous qui rendez la force à mes ressentiments, Voiles, crêpes, habits, lugubres ornements, Pompe que me prescrit sa première victoire, Contre ma passion soutenez bien ma gloire ; Et lorsque mon amour prendra trop de pouvoir, Parlez à mon esprit de mon triste devoir, Attaquez sans rien craindre une main triomphante."")","('#chimene', ""Reprenons donc aussi ma colère affaiblie. Pour avoir soin de lui faut-il que je m'oublie ? On le vante, on le loue, et mon coeur y consent ! Mon honneur est muet, mon devoir impuissant ! Silence mon amour, laisse agir ma colère, S'il a vaincu deux Rois, il a tué mon père, Ces tristes vêtements où je lis mon malheur, Sont les premiers effets qu'ait produits sa valeur, Et combien que pour lui tout un peuple s'anime Ici tous les objets me parlent de son crime. Vous qui rendez la force à mes ressentiments, Voiles, crêpes, habits, lugubres ornements, Pompe, où m'ensevelit sa première victoire, Contre ma passion soutenez bien ma gloire Et lorsque mon amour prendra trop de pouvoir Parlez à mon esprit de mon triste devoir, Attaquez sans rien craindre une main triomphante."")",0.9745718240737915
"('#elvire', ""Modérez ces transports, voici venir l'Infante."")","('#elvire', ""Modérez ces transports, voici venir l'Infante."")",1.0
"('#l-infante', 'Je ne viens pas ici consoler tes douleurs ; Je viens plutôt mêler mes soupirs à tes pleurs.')","('#l-infante', 'Je ne viens pas ici consoler tes douleurs, Je viens plutôt mêler mes soupirs à tes pleurs.')",0.9945862293243408
"('#chimene', ""Prenez bien plutôt part à la commune joie, Et goûtez le bonheur que le ciel vous envoie, Madame : autre que moi n'a droit de soupirer. Le péril dont Rodrigue a su nous retirer, Et le salut public que vous rendent ses armes, À moi seule aujourd'hui souffrent encor les larmes : Il a sauvé la ville, il a servi son roi ; Et son bras valeureux n'est funeste qu'à moi."")","('#chimene', ""Prenez bien plutôt part à la commune joie, Et goûtez le bonheur que le Ciel vous envoie, Madame, autre que moi n'a droit de soupirer, Le péril dont Rodrigue a su vous retirer, Et le salut public que vous rendent ses armes À moi seule aujourd'hui permet encor les larmes ; Il a sauvé la ville, il a servi son Roi, Et son bras valeureux n'est funeste qu'à moi."")",0.9780045747756958
"('#l-infante', ""Ma Chimène, il est vrai qu'il a fait des merveilles."")","('#l-infante', ""Ma Chimène, il est vrai qu'il a fait des merveilles."")",1.0000001192092896
"('#chimene', ""Déjà ce bruit fâcheux a frappé mes oreilles ; Et je l'entends partout publier hautement Aussi brave guerrier que malheureux amant."")","('#chimene', ""Déjà ce bruit fâcheux a frappé mes oreilles, Et je l'entends partout publier hautement Aussi brave guerrier que malheureux amant."")",0.9949998259544373
"('#l-infante', ""Qu'a de fâcheux pour toi ce discours populaire ? Ce jeune Mars qu'il loue a su jadis te plaire : Il possédait ton âme, il vivait sous tes lois ; Et vanter sa valeur, c'est honorer ton choix."")","('#l-infante', ""Qu'a de fâcheux pour toi ce discours populaire ? Ce jeune Mars qu'il loue a su jadis te plaire, Il possédait ton âme, il vivait sous tes lois, Et vanter sa valeur c'est honorer ton choix."")",0.9908561706542969
"('#chimene', ""Chacun peut la vanter avec quelque justice ; Mais pour moi sa louange est un nouveau supplice. On aigrit ma douleur en l'élevant si haut : Je vois ce que je perds quand je vois ce qu'il vaut. Ah ! Cruels déplaisirs à l'esprit d'une amante ! Plus j'apprends son mérite, et plus mon feu s'augmente : Cependant mon devoir est toujours le plus fort, Et malgré mon amour, va poursuivre sa mort."")","('#chimene', ""J'accorde que chacun la vante avec justice, Mais pour moi sa louange est un nouveau supplice, On aigrit ma douleur en l'élevant si haut, Je vois ce que je perds, quand je vois ce qu'il vaut. Ah ! Cruels déplaisirs à l'esprit d'une amante ! Plus j'apprends son mérite, et plus mon feu s'augmente, Cependant mon devoir est toujours le plus fort Et malgré mon amour va poursuivre sa mort."")",0.984182596206665
"('#l-infante', ""Hier ce devoir te mit en une haute estime ; L'effort que tu te fis parut si magnanime, Si digne d'un grand coeur, que chacun à la Cour Admirait ton courage et plaignait ton amour. Mais croirais-tu l'avis d'une amitié fidèle ?"")","('#l-infante', ""Hier ce devoir te mit en une haute estime, L'effort que tu te fis parut si magnanime, Si digne d'un grand coeur, que chacun à la Cour Admirait ton courage et plaignait ton amour. Mais croirais-tu l'avis d'une amitié fidèle ?"")",0.9978142976760864
"('#chimene', 'Ne vous obéir pas me rendrait criminelle.')","('#chimene', 'Ne vous obéir pas me rendrait criminelle.')",1.0
