moliere-dom-juan,moliere-festin-de-pierre,Score
"('#don-juan', 'Je te suis bien obligé, mon ami, et je te rends grâce de tout mon coeur de ton bon avis. ')","('#le-pauvre', ""Je suis un pauvre homme, Monsieur, retiré tout seul dans ce bois depuis plus de dix ans, et je ne manquerai pas de prier le Ciel qu'il vous donne toute sorte de biens."")",1.0
"('#don-juan', 'Je te suis bien obligé, mon ami, et je te rends grâce de tout mon coeur de ton bon avis. ')","('#don-juan', ""Eh, prie le Ciel qu'il te donne un habit, sans te mettre en peine des affaires des autres."")",1.0
"('#don-juan', 'Je te suis bien obligé, mon ami, et je te rends grâce de tout mon coeur de ton bon avis. ')","('#sganarelle', ""Vous ne connaissez pas Monsieur, bonhomme, il ne croit qu'en deux et deux font quatre, et en quatre et quatre font huit."")",1.0
"('#don-juan', 'Je te suis bien obligé, mon ami, et je te rends grâce de tout mon coeur de ton bon avis. ')","('#don-juan', 'Quelle est ton occupation parmi ces arbres.')",1.0
"('#don-juan', 'Je te suis bien obligé, mon ami, et je te rends grâce de tout mon coeur de ton bon avis. ')","('#le-pauvre', 'De prier le Ciel tout le jour pour la prospérité des gens de bien qui me donnent quelque chose.')",1.0
"('#don-juan', 'Je te suis bien obligé, mon ami, et je te rends grâce de tout mon coeur de ton bon avis. ')","('#don-juan', 'Il ne se peut donc pas que tu ne sois bien à ton aise ?')",1.0
"('#sganarelle', 'Ha, Monsieur, quel bruit, quel cliquetis !')","('#le-pauvre', 'Hélas, Monsieur, je suis dans la plus grande nécessité du monde.')",0.28101617097854614
"('#sganarelle', 'Ha, Monsieur, quel bruit, quel cliquetis !')","('#don-juan', ""Tu te moques ; un homme qui prie le Ciel tout le jour, ne peut pas manquer d'être bien dans ses affaires."")",1.0
"('#sganarelle', 'Ha, Monsieur, quel bruit, quel cliquetis !')","('#le-pauvre', ""Je vous assure, Monsieur, que le plus souvent je n'ai pas un morceau de pain à mettre sous les dents."")",1.0
"('#don-juan', 'Que vois-je là, un homme attaqué par trois autres ?  La Partie est trop inégale, et je ne dois pas souffrir cette lâcheté. Il court au lieu du combat.')","('#don-juan', ""Je te veux donner un louis d'or, et je te donne pour l'amour de l'humanité.  Mais que vois-je là ?  Un home attaqué par trois autres ?  La partie est trop inégale, et je ne dois pas souffrir cette lâcheté."")",0.7565828561782837
"('#sganarelle', ""Mon maître est un vrai enragé d'aller se présenter à un péril qui ne le cherche pas ; mais, ma foi ! Le secours a servi, et les deux ont fait fuir les trois. "")","('#sganarelle', ""Mon Maître est un vrai enragé d'aller se présenter à un péril qui ne le cherche pas, ma foi, le secours a servi, et les deux ont fait fuir les trois."")",0.9587679505348206
"('#don-carlos', ""On voit, par la fuite de ces voleurs, de quel secours est votre bras, souffrez, Monsieur, que je vous rende grâce d'une action si généreuse, et que... "")","('#don-carlos', ""On voit par la fuite de ces voleurs de quel secours est votre bras, souffrez, Monsieur, que je vous rends grâce d'une action si généreuse et que...."")",0.9680184125900269
"('#don-juan', ""Je n'ai rien fait, Monsieur, que vous n'eussiez fait en ma place.  Notre propre honneur est intéressé dans de pareilles aventures, et l'action de ces coquins était si lâche, que c'eût été y prendre part que de ne s'y pas opposer, mais par quelle rencontre vous êtes-vous trouvé entre leurs mains ? "")","('#don-juan', ""Je n'ai rien fait, Monsieur, que vous n'eussiez fait à ma place.  Notre propre honneur est intéressé dans de pareilles aventures, et l'action de ces coquins était si lâche, que c'eût été y prendre part que de ne s'y pas opposer, mais par quelle rencontre vous êtes-vous trouvé entre leurs mains ?"")",0.9988966584205627
"('#don-carlos', ""Je m'étais par hasard égaré d'un frère, et de tous ceux de notre suite, et comme je cherchais à les rejoindre, j'ai fait rencontre de ces voleurs, qui d'abord ont tué mon cheval, et qui sans votre valeur en auraient fait autant de moi. "")","('#don-carlos', ""Je m'étais par hasard écarté d'un frère et de tous ceux de notre suite, et comme je cherchais à les rejoindre j'ai fait rencontre de ces voleurs qui d'abord ont tué mon cheval, et qui sans votre valeur en auraient fait autant de moi."")",0.9393264055252075
"('#don-juan', ""Votre dessein est-il d'aller du côté de la ville ? "")","('#don-juan', ""Votre dessein est-il d'aller du côté de la ville ?"")",0.9999998807907104
"('#don-carlos', ""Oui, mais sans y vouloir entrer, et nous nous voyons obligés, mon frère et moi, à tenir la campagne pour une de ces fâcheuses affaires qui réduisent les gentilshommes à se sacrifier, eux et leur famille, à la sévérité de leur honneur, puisqu'enfin le plus doux succès en est toujours funeste, et que si l'on ne quitte pas la vie, on est contraint de quitter le Royaume ; et c'est en quoi je trouve la condition d'un gentilhomme malheureuse, de ne pouvoir point s'assurer sur toute la prudence et toute l'honnêteté de sa conduite, d'être asservi par les lois de l'honneur au dérèglement de la conduite d'autrui, et de voir sa vie, son repos et ses biens dépendre de la fantaisie du premier téméraire, qui s'avisera de lui faire une de ces injures pour qui un honnête homme doit périr. "")","('#don-carlos', ""Oui, mais sans y vouloir entrer, et nous nous voyons obligés, mon frère et moi, à tenir la campagne pour une de ces fâcheuses affaires qui réduisent les Gentilshommes à se sacrifier eux et leur famille à la sévérité de leur honneur, puisque enfin le plus doux succès en est toujours funeste, et que si l'on ne quitte pas la vie on est contraint de quitter le Royaume, et c'est en quoi je trouve la condition d'un Gentilhomme malheureuse, de ne pouvoir point s'assurer sur toute la prudence et toute l'honnêteté de sa conduite, d'être asservi par les lois de l'honneur au dérèglement de la conduite d'autrui, et de voir sa vie, son repos, et ses biens dépendre de la fantaisie du premier téméraire, qui s'avisera de lui faire une de ces injures pour qui un honnête homme doit périr."")",0.9839995503425598
"('#don-juan', ""On a cet avantage, qu'on fait courir le même risque, et passer mal aussi le temps à ceux qui prennent fantaisie de nous venir faire une offense de gaieté de coeur.  Mais ne serait-ce point une indiscrétion que de vous demander quelle peut être votre affaire ? "")","('#don-juan', ""On a cet avantage qu'on fait courir le même risque, et passer mal aussi le temps à ceux qui prennent fantaisie de nous venir faire une offense de gaieté de coeur.  Mais ne serait-ce point une indiscrétion que de vous demander quelle peut être votre affaire ?"")",0.9962897300720215
"('#don-carlos', ""La chose en est aux termes de n'en plus faire de secret, et lorsque l'injure a une fois éclaté, notre honneur ne va point à vouloir cacher notre honte, mais à faire éclater notre vengeance, et à publier même le dessein que nous en avons.  Ainsi, Monsieur, je ne feindrai point de vous dire que l'offense que nous cherchons à venger est une soeur séduite et enlevée d'un convent, et que l'auteur de cette offense est un Don Juan Tenorio, fils de Don Louis Tenorio.  Nous le cherchons depuis quelques jours, et nous l'avons suivi ce matin sur le rapport d'un valet, qui nous a dit qu'il sortait à cheval accompagné de quatre ou cinq, et qu'il avait pris le long de cette côte ; mais tous nos soins ont été inutiles, et nous n'avons pu découvrir ce qu'il est devenu. "")","('#don-carlos', ""La chose en est aux termes de n'en plus faire de secret, et lorsque l'injure a une fois éclaté notre honneur ne va point à vouloir cacher notre honte, mais à faire éclater notre vengeance et à publier même le dessein que nous en avons.  Ainsi, Monsieur, je ne feindrai point de vous dire que l'offense que nous cherchons à venger, est une soeur séduite et enlevée d'un couvent, et que l'auteur de cette offense est un Don Juan Tenorio, fils de Don Louis Tenorio.  Nous le cherchons depuis quelques jours et nous l'avons suivi ce matin sur le rapport d'un valet qui nous a dit qu'il sortait à cheval accompagné de quatre ou cinq, et qu'il avait pris le long de ce côté, mais tous nos soins ont été inutiles et nous n'avons pu découvrir ce qu'il est devenu."")",0.9757558107376099
"('#don-juan', 'Le connaissez-vous, Monsieur, ce Don Juan dont vous parlez ? ')","('#don-juan', 'Le connaissez-vous, Monsieur, ce Don Juan, dont vous parlez ?')",0.9962207674980164
"('#don-carlos', ""Non, quant à moi.  Je ne l'ai jamais vu, et je l'ai seulement ouï dépeindre à mon frère ; mais la Renommée n'en dit pas force bien, et c'est un homme dont la vie... "")","('#don-carlos', ""Non, quant à moi.  Je ne l'ai jamais vu, et je l'ai seulement ouï dépeindre à mon frère ; mais la Renommée n'en dit pas force bien, et c'est un homme dont la vie ...."")",0.9913831353187561
"('#don-juan', ""Arrêtez, Monsieur, s'il vous plaît, il est un peu de mes amis, et ce serait à moi une espèce de lâcheté que d'en ouïr dire du mal. "")","('#don-juan', ""Arrêtez, Monsieur, s'il vous plaît, il est un peu un de mes amis, et ce serait à moi une espèce de lâcheté que d'en ouïr dire du mal."")",0.9771735668182373
"('#don-carlos', ""Pour l'amour de vous, Monsieur, je n'en dirai rien du tout, et c'est bien la moindre chose que je vous doive, après m'avoir sauvé la vie, que de me taire devant vous d'une personne que vous connaissez, lorsque je ne puis en parler sans en dire du mal : mais, quelque ami que vous lui soyez, j'ose espérer que vous n'approuverez pas son action, et ne trouverez pas étrange que nous cherchions d'en prendre la vengeance. "")","('#don-carlos', ""Pour l'amour de vous, Monsieur, je n'en dirai rien du tout, et c'est bien la moindre chose que je vous doive, après m'avoir sauvé la vie, que de me taire devant vous d'une personne que vous connaissez, lorsque je ne puis en parler sans en dire du mal : mais quelque ami que vous lui soyez, j'ose espérer que vous n'approuverez pas son action, et ne trouverez pas étrange que nous cherchions d'en prendre la vengeance."")",0.9993115663528442
"('#don-juan', ""Au contraire, je vous y veux servir, et vous épargner des soins inutiles.  Je suis ami de Don Juan, je ne puis pas m'en empêcher, mais il n'est pas raisonnable qu'il offense impunément des gentilshommes, et je m'engage à vous faire faire raison par lui. "")","('#don-juan', ""Au contraire, je vous y veux servir, et vous épargner des soins inutiles ; je suis ami de Don Juan, je ne puis pas m'en empêcher, mais il n'est pas raisonnable qu'il offense impunément des Gentilshommes, je m'engage à vous faire faire raison par lui."")",0.9875255823135376
"('#don-carlos', ""Et quelle raison peut-on faire à ces sortes d'injures ? "")","('#don-carlos', ""Et quelle raison peut-on faire à ces sortes d'injures."")",0.9466096758842468
"('#don-juan', ""Toute celle que votre honneur et souhaiter ; et, sans vous donner la peine de chercher Don Juan davantage, je m'oblige à le faire trouver au lieu que vous voudrez, et quand il vous plaira. "")","('#don-juan', ""Toute celle que votre honneur peut souhaiter, et sans vous donner la peine de chercher Don Juan davantage, je m'oblige à le faire trouver au lieu que vous voudrez et quand il vous plaira."")",0.9734821319580078
"('#don-carlos', 'Cet espoir est bien doux, Monsieur, à des coeurs offensés ; mais après ce que je vous dois, ce me serait une trop sensible douleur, que vous fussiez de la partie. ')","('#don-carlos', 'Cet espoir est bien doux, Monsieur, à des coeurs offensés ; mais après ce que je vous dois ce me serait une trop sensible douleur que vous fussiez de la partie.')",0.9893834590911865
"('#don-juan', ""Je suis si attaché à Don Juan qu'il ne saurait se battre que je ne me batte aussi ; mais enfin j'en réponds comme de moi-même, et vous n'avez qu'à dire quand vous voulez qu'il paraisse et vous donne satisfaction. "")","('#don-juan', ""Je suis si attaché à Don Juan qu'il ne saurait se battre que je ne me batte aussi : mais enfin j'en réponds comme de moi-même, et vous n'avez qu'à dire quand vous voulez qu'il paraisse et vous donne satisfaction."")",0.9981269240379333
"('#don-carlos', 'Que ma destinée est cruelle !  Faut-il que je vous doive la vie, et que Don Juan soit de vos amis ? ')","('#don-carlos', 'Que ma destinée est cruelle !  Faut il que je vous doive la vie, et que Don Juan soit de vos amis !')",0.9367738962173462
"('#don-alonse', ""Faites boire là mes chevaux, et qu'on les amène après nous ; je veux un peu marcher à pied.  Ô Ciel !  Que vois-je ici !  Quoi ?  Mon frère, vous voilà avec notre ennemi mortel ? "")","('#don-alonse', ""Faites boire là nos chevaux, et qu'on les amène après nous, je veux un peu marcher à pied.  Ô Ciel que vois-je ici !  Quoi, mon frère, vous voilà avec notre ennemi mortel ?"")",0.9698804616928101
"('#don-carlos', 'Notre ennemi mortel ? ')","('#don-carlos', 'Notre ennemi mortel ?')",1.0
"('#don-juan', ""Oui, je suis Don Juan moi-même, et l'avantage du nombre ne m'obligera pas à vouloir déguiser mon nom. "")","('#don-juan', ""Oui, je suis Don Juan moi-même, et l'avantage du nombre ne m'obligera pas à vouloir déguiser mon nom."")",1.0000001192092896
"('#don-alonse', 'Ah !  Traître, il faut que tu périsses, et... ')","('#don-alonse', 'Ah traître, il faut que tu périsses, et...')",0.788541316986084
"('#don-carlos', ""Ah, mon frère, arrêtez, je lui suis redevable de la vie, et sans le secours de son bras, j'aurais été tué par des voleurs que j'ai trouvés ! "")","('#don-carlos', ""Ah, mon frère, arrêtez, je lui suis redevable de la vie, et sans le secours de son bras, j'aurais été tué par des voleurs que j'ai trouvé."")",0.9798920154571533
"('#don-alonse', ""Et voulez-vous que cette considération empêche notre vengeance ?  Tous les services que nous rend une main ennemie ne sont d'aucun mérite pour engager notre âme ; et s'il faut mesurer l'obligation à l'injure, votre reconnaissance, mon frère, est ici ridicule, et comme l'honneur est infiniment plus précieux que la vie, c'est ne devoir rien proprement, que d'être redevable de la vie à qui nous a ôté l'honneur. "")","('#don-alonse', ""Et voulez-vous que cette considération empêche notre vengeance ?  Tous les services que nous rend une main ennemie, ne sont d'aucun mérite pour engager notre âme, et s'il faut mesurer l'obligation à l'injure, votre reconnaissance, mon frère, est ici ridicule ; et comme l'honneur est infiniment plus précieux que la vie, c'est ne devoir rien proprement, que d'être redevable de la vie à qui nous a été l'honneur."")",0.9877822995185852
"('#don-carlos', ""Je sais la différence, mon frère, qu'un gentilhomme doit toujours mettre entre l'un et l'autre, et la reconnaissance de l'obligation n'efface point en moi le ressentiment de l'injure : mais souffrez que je lui rende ici ce qu'il m'a prêté, que je m'acquitte sur-le-champ de la vie que je lui dois, par un délai de notre vengeance, et lui laisse la liberté de jouir, durant quelques jours, du fruit de son bienfait. "")","('#don-carlos', ""Je sais la différence, mon Frère, qu'un Gentilhomme doit toujours mettre entre l'un et l'autre, et la reconnaissance de l'obligation n'efface point en moi le ressentiment de l'injure : mais souffrez que je lui rende ici ce qu'il m'a prêté, que je m'acquitte sur le champ de la vie, que je lui dois par un délai de notre vengeance, et lui laisse la liberté de jouir durant quelques jours du fruit de son bienfait."")",0.9831936359405518
"('#don-alonse', ""Non, non, c'est hasarder notre vengeance que de la reculer et l'occasion de la prendre peut ne plus revenir ; le Ciel nous l'offre ici, c'est à nous d'en profiter.  Lorsque l'honneur est blessé mortellement, on ne doit point songer à garder aucunes mesures, et si vous répugnez à prêter votre bras à cette action, vous n'avez qu'a vous retirer, et laisser à ma main la gloire d'un tel sacrifice. "")","('#don-alonse', ""Non, non c'est hasarder notre vengeance que de la reculer, et l'occasion de la prendre peut ne plus revenir ; le Ciel nous l'offre ici, c'est ànous d'en profiter.  Lorsque l'honneur est blessé mortellement, on ne doit point songer à garder aucunes mesures, et si vous répugnez à prêter votre bras à cette action, vous n'avez qu'à vous retirer, et laisser à ma main la gloire d'un sacrifice."")",0.9894421696662903
"('#don-carlos', 'De grâce, mon frère... ')","('#don-carlos', 'De grâce, mon frère...')",0.9999999403953552
"('#don-alonse', ""Tous ces discours sont superflus ; il faut qu'il meure. "")","('#don-alonse', ""Tous les discours sont superflus, il faut qu'il meure."")",0.967119574546814
"('#don-carlos', ""Arrêtez-vous, dis-je, mon frère, je ne souffrirai point du tout qu'on attaque ses jours, et je jure le Ciel que je le défendrai ici contre qui que ce soit, et je saurai lui faire un rempart de cette même vie qu'il a sauvée, et pour adresser vos coups, il faudra que vous me perciez. "")","('#don-carlos', ""Arrêtez vous, dis-je, mon frère, je ne souffrirai point du tout qu'on attaque ses jours, et je jure le Ciel que je le défendrai ici contre qui que ce soit, et je saurai lui faire un rempart de cette même vie qu'il a sauvée, et pour adresser vos coups, il faudra que vous me perciez."")",0.9972338676452637
"('#don-alonse', ""Quoi vous prenez le parti de notre ennemi contre moi, et loin d'être saisi à son aspect des mêmes transports que je sens, vous faites voir pour lui des sentiments pleins de douceur ? "")","('#don-alonse', ""Quoi, vous prenez le parti de notre ennemi contre moi, et loin d'être saisi à son aspect des mêmes transports que je sens, vous faites voir pour lui des sentiments pleins de douceur ?"")",0.9960576295852661
"('#don-carlos', ""Mon frère, montrons de la modération dans une action légitime, et ne vengeons point notre honneur avec cet emportement que vous témoignez.  Ayons du coeur dont nous soyons les maîtres, une valeur qui n'ait rien de farouche, et qui se porte aux choses par une pure délibération de notre raison, et non point par le mouvement d'une aveugle colère.  Je ne veux point, mon frère, demeurer redevable à mon ennemi, et je lui ai une obligation dont il faut que je m'acquitte avant toute chose.  Notre vengeance, pour être différée, n'en sera pas moins éclatante ; au contraire, elle en tirera de l'avantage, et cette occasion de l'avoir pu prendre la fera paraître plus juste aux yeux de tout le monde. "")","('#don-carlos', ""Mon frère, montrons de la modération dans une action légitime, et ne vengeons point notre honneur avec cet emportement que vous témoignez.  Ayons du coeur dont nous soyons les maîtres, une valeur qui n'ait rien de farouche, et qui se porte aux choses par une pure délibération de notre raison, et non point par le mouvement d'une aveugle colère ; je ne veux point mon frère, demeurer redevable à mon ennemi, et je lui ai une obligation dont il faut que je m'acquitte avant toute chose.  Notre vengeance, pour être différée n'en sera pas moins éclatante ; au contraire elle en tirera de l'avantage, et cette occasion de l'avoir pu prendre, la fera paraître plus juste aux yeux de tout le monde."")",0.993928849697113
"('#don-alonse', ""Ô l'étrange faiblesse, et l'aveuglement effroyable d'hasarder ainsi les intérêts de son honneur pour la ridicule pensée d'une obligation chimérique ! "")","('#don-alonse', ""Ô l'étrange faiblesse, et l'aveuglement effroyable, d'hasarder ainsi les intérêts de son honneur pour la ridicule pensée d'une obligation chimérique !"")",0.9938528537750244
"('#don-carlos', ""Non, mon frère, ne vous mettez pas en peine ; si je fais une faute, je saurai bien la réparer, et je me charge de tout le soin de notre honneur ; je sais à quoi il nous oblige, et cette suspension d'un jour, que ma reconnaissance lui demande, ne fera qu'augmenter l'ardeur que j'ai de le satisfaire.  Don Juan, vous voyez que j'ai soin de vous rendre le bien que j'ai reçu de vous, et vous devez par là juger du reste, croire que je m'acquitte avec même chaleur de ce que je dois, et que je ne serai pas moins exact à vous payer l'injure que le bienfait.  Je ne veux point vous obliger ici à expliquer vos sentiments, et je vous donne la liberté de penser à loisir aux résolutions que vous avez à prendre.  Vous connaissez assez la grandeur de l'offense que vous nous avez faite, et je vous fais juge vous-même des réparations qu'elle demande.  Il est des moyens doux pour nous satisfaire ; il en est de violents et de sanglants ; mais enfin, quelque choix que vous fassiez, vous m'avez donné parole de me faire faire raison par Don Juan : songez à me la faire, je vous prie, et vous ressouvenez que hors d'ici je ne dois plus qu'à mon honneur. "")","('#don-carlos', ""Non mon frère, ne vous mettez pas en peine ; si je fais une faute, je saurai la réparer, je me charge de tout le soin de notre honneur, je sais à quoi il nous oblige, et cette suspension d'un jour que ma reconnaissance lui demande, ne fera qu'augmenter l'ardeur que j'ai de le satisfaire.  Don Juan, vous voyez que j'ai soin de vous rendre le bien que j'ai reçu de vous, et vous devez par là juger du reste, croire que je m'acquitte avec même chaleur de tout ce que je dois, et que je ne serai pas moins exact à vous payer l'injure que le bienfait.  Je ne veux point vous obliger ici à expliquer vos sentiments, et je vous donne la liberté de penser à loisir aux résolutions que vous avez à prendre.  Vous connaissez assez la grandeur de l'offense que vous nous avez faite, et je vous fais juge vous-même des réparations qu'elle demande.  Il est des moyens doux pour nous satisfaire ; il en est de violents et sanglants ; mais enfin, quelque choix que vous fassiez, vous m'avez donné parole de me faire faire raison par Don Juan, songez à me la faire, je vous prie, et vous ressouvenez que hors d'ici je ne dois plus qu'à mon honneur."")",0.989891529083252
"('#don-juan', ""Je n'ai rien exigé de vous, et vous tiendrai ce que j'ai promis. "")","('#don-juan', ""Je n'ai rien exigé de vous, et je vous tiendrai ce que j'ai promis."")",0.9936552047729492
"('#don-carlos', 'Allons, mon frère, un moment de douceur ne fait aucune injure à la sévérité de notre devoir. ')","('#don-carlos', 'Allons, mon frère, un moment de douceur ne fait aucune injure à la sévérité de notre devoir.')",0.9999999403953552
"('#don-juan', 'Holà, hé, Sganarelle ! ')","('#don-juan', 'Holà, ho, Sganarelle.')",0.8616501092910767
"('#sganarelle', 'Plaît-il ? ')","('#sganarelle', 'Plaît-il ?')",1.0
"('#don-juan', ""Comment, coquin, tu fuis quand on m'attaque ? "")","('#don-juan', ""Comment coquin, tu fuis quand on m'attaque ?"")",0.9859037399291992
"('#sganarelle', ""Pardonnez-moi, Monsieur ; je viens seulement d'ici près, je crois que cet habit est purgatif, et que c'est prendre médecine que de le porter. "")","('#sganarelle', ""Pardonnez-moi, Monsieur, je viens seulement d'ici près, je crois que cet habit est purgatif, et que c'est prendre médecine que de le porter."")",0.9943182468414307
"('#don-juan', ""Peste soit l'insolent !  Couvre au moins ta poltronnerie d'un voile plus honnête, sais-tu bien qui est celui à qui j'ai sauvé la vie."")","('#don-juan', ""Peste soit l'insolent, couvre au moins ta poltronnerie d'un voile plus honnête, sais-tu bien que celui à qui j'ai sauvé la vie."")",0.9482248425483704
"('#sganarelle', 'Moi ?  Non. ')","('#sganarelle', 'Moi ? non.')",0.9381868839263916
"('#don-juan', ""C'est un frère d'Elvire. "")","('#don-juan', ""C'est un frère d'Elvire."")",0.9999997615814209
"('#sganarelle', 'Un... ')","('#sganarelle', 'Un...')",0.9999998807907104
"('#don-juan', ""Il est assez honnête homme, il en a bien usé, et j'ai regret d'avoir démêlé avec lui. "")","('#don-juan', ""Il est assez honnête homme, il en a bien usé, et j'ai regret d'avoir démêlé avec lui."")",1.000000238418579
"('#sganarelle', 'Il vous serait aisé de pacifier toutes choses. ')","('#sganarelle', 'Il vous serait aisé de pacifier toute chose.')",0.981674075126648
"('#don-juan', ""Oui ; mais ma passion est usée pour Done Elvire, et l'engagement ne compatit point avec mon humeur.  J'aime la liberté en amour, tu le sais, et je ne saurais me résoudre à renfermer mon coeur entre quatre murailles.  Je te l'ai dit vingt fois, j'ai une pente naturelle à me laisser aller à tout ce qui m'attire.  Mon coeur est à toutes les belles, et c'est à elles à le prendre tour à tour et à le garder tant qu'elles le pourront.  Mais quel est le superbe édifice que je vois entre ces arbres ? "")","('#don-juan', ""Oui, mais ma passion est usée pour Don Juan Elvire, et l'engagement ne compatit point avec mon humeur.  J'aime la liberté en amour, tu le sais, et je ne saurais me résoudre à renfermer mon coeur entre quatre murailles.  Je te l'ai dit vingt fois, j'ai une pente naturelle à me laisser aller à tout ce qui m'attire.  Mon coeur est à toutes les belles, et c'est à elles à le prendre tour à tour et à le garder tant qu'elles pourront.  Mais quel est le superbe édifice que je vois entre ces arbres."")",0.9864775538444519
"('#sganarelle', 'Vous ne le savez pas ? ')","('#sganarelle', 'Vous ne le savez pas ?')",1.0000001192092896
"('#don-juan', 'Non, vraiment. ')","('#don-juan', 'Non vraiment.')",0.9397786855697632
"('#sganarelle', ""Bon !  C'est le tombeau que le Commandeur faisait faire lorsque vous le tuâtes. "")","('#sganarelle', ""Bon, c'est le tombeau que le Commandeur faisait faire lorsque vous le tuâtes."")",0.9918354153633118
"('#don-juan', ""Ah, tu as raison, je ne savais pas que c'était de ce côté-ci qu'il était.  Tout le monde m'a dit des merveilles de cet ouvrage, aussi bien que de la statue du Commandeur, et j'ai envie de l'aller voir. "")","('#don-juan', ""Ah, tu as raison, je ne songeais pas que c'était de ce côté qu'il était.  Tout le monde m'a dit des merveilles de cet ouvrage, aussi bien que de la statue du Commandeur, et j'ai envie de l'aller voir."")",0.9516842365264893
"('#sganarelle', ""Monsieur, n'allez point là. "")","('#sganarelle', ""Monsieur, n'allez point là."")",0.9999998807907104
"('#don-juan', 'Pourquoi ? ')","('#don-juan', 'Pourquoi ?')",1.0
"('#sganarelle', ""Cela n'est pas civil, d'aller voir un homme que vous avez tué. "")","('#sganarelle', ""Cela n'est pas civil d'aller voir un homme que vous avez tué."")",0.9237044453620911
"('#don-juan', ""Au contraire, c'est une visite dont je lui veux faire civilité, et qu'il doit recevoir de bonne grâce, s'il est galant homme.  Allons, entrons dedans.  Le tombeau s'ouvre, où l'on voit un superbe mausolée et la statue du Commandeur."")","('#don-juan', ""Au contraire, c'est une visite dont je lui veux faire civilité, et qu'il doit recevoir de bonne grâce, s'il est galant homme, allons, entrons dedans.  Le tombeau s'ouvre, où l'on voit un superbe Mausolée, et la statue du Commandeur."")",0.9851430654525757
"('#sganarelle', ""Ah !  Que cela est beau !  Les belles statues !  Le beau marbre !  Les beaux piliers !  Ah !  Que cela est beau !  Qu'en dites-vous, Monsieur ? "")","('#sganarelle', ""Ah, que cela est beau, les belles statues !  Le beau marbre !  Les beaux Piliers !  Ah, que cela est beau, qu'en dites-vous, Monsieur ?"")",0.9156526327133179
"('#don-juan', ""Qu'on ne peut voir aller plus loin l'ambition d'un homme mort, et ce que je trouve admirable, c'est qu'un homme qui s'est passé, durant sa vie, d'une assez simple demeure, en veuille avoir une si magnifique pour quand il n'en a plus que faire. "")","('#don-juan', ""Qu'on ne peut voir aller plus loin l'ambition d'un homme mort, et ce que je trouve d'admirable, c'est qu'un homme qui s'est passé durant sa vie d'une assez simple demeure, en veuille avoir une si magnifique quand il n'en a plus que faire."")",0.9689628481864929
"('#sganarelle', 'Voici la statue du Commandeur. ')","('#sganarelle', 'Voilà la statue du Commandeur.')",0.9907982349395752
"('#don-juan', ""Parbleu, le voilà bon, avec son habit d'empereur romain ! "")","('#don-juan', ""Parbleu, le voilà bon avec son habit d'Empereur Romain."")",0.9374145865440369
"('#sganarelle', ""Ma foi, Monsieur, voilà qui est bien fait.  Il semble qu'il est en vie, et qu'il s'en va parler.  Il jette des regards sur nous qui me feraient peur, si j'étais tout seul, et je pense qu'il ne prend pas plaisir de nous voir. "")","('#sganarelle', ""Ma foi Monsieur voilà qui est bien fait.  Il semble qu'il est en vie, et qu'il s'en va parler.  Il jette des regards sur nous qui me feraient peur si j'étais tout seul, et je pense qu'il ne prend pas plaisir à nous voir."")",0.9713791608810425
"('#don-juan', ""Il aurait tort, et ce serait mal recevoir l'honneur que je lui fais.  Demande-lui s'il veut venir souper avec moi. "")","('#don-juan', ""Il aurait tort, et ce serait mal recevoir l'honneur que je lui fais.  Demande-lui s'il veut venir souper avec nous ."")",0.9809906482696533
"('#sganarelle', ""C'est une chose dont il n'a pas besoin, je crois. "")","('#sganarelle', ""C'est une chose dont il n'a pas besoin, je crois."")",0.9999998807907104
"('#don-juan', 'Demande-lui, te dis-je. ')","('#don-juan', 'Demande-lui te dis-je.')",0.9530642032623291
"('#sganarelle', ""Vous moquez-vous ?  Ce serait être fou que d'aller parler à une statue. "")","('#sganarelle', ""Vous moquez-vous ?  Ce serait être fou que d'aller parler à une statue."")",0.9999998807907104
"('#don-juan', 'Fais ce que je te dis. ')","('#don-juan', 'Fais ce que je te dis.')",0.9999998807907104
"('#sganarelle', ""Quelle bizarrerie !  Seigneur Commandeur...  Je ris de ma sottise, mais c'est mon maître qui me la fait faire.  Seigneur Commandeur, mon maître Don Juan vous demande si vous voulez lui faire l'honneur de venir souper avec lui.  Ha !  La Statue baisse la tête."")","('#sganarelle', ""Quelle bizarrerie !  Seigneur Commandeur..  Je ris de ma sottise, mais c'est mon Maître qui me la fait faire.  Seigneur Commandeur, mon Maître Don Juan vous demande si vous voulez lui faire l'honneur de venir souper avec lui...  Ah ! La Statue baisse la tête."")",0.9901896119117737
"('#don-juan', ""Qu'est-ce ?  Qu'as-tu ?  Dis donc, veux-tu parler ? "")","('#don-juan', ""Qu'est-ce ?  Qu'as-tu, dis donc, veux tu parler ?"")",0.9727665781974792
"('#sganarelle', 'La Statue... ')","('#sganarelle', 'La statue...')",0.789648711681366
"('#don-juan', 'Eh bien !  Que veux-tu dire, traître ? ')","('#don-juan', 'Et bien, que veux-tu dire, traître ?')",0.9706552028656006
"('#sganarelle', 'Je vous dis que la Statue... ')","('#sganarelle', 'Je vous dis que la statue...')",0.8115357756614685
"('#don-juan', ""Eh bien, la Statue ?  Je t'assomme, si tu ne parles. "")","('#don-juan', ""Et bien, la statue ?  Je t'assomme si tu ne parles."")",0.885913610458374
