boyer-amours-jupiter-semele,la-fontaine-daphne,Score
"('#jupiter', ""Que vous connaissez mal le coeur de votre amant !  Son ardeur pour s'éteindre est trop grande et trop belle ;  Dans un coeur immortel l'amour est immortelle,  Et ce feu dont vos yeux sont la source et l'appui,  Doit s'il enflamme un Dieu durer autant que lui. Souffrez pour un moment qu'en ces lieux je vous laisse ;  Mon destin me l'ordonne et mon devoir me presse ;  Mais songez quand je rends mes soins à l'univers,  Qu'un Empire si beau me plaît moins que vos fers. "")",-,0.0
"('#semele', 'Faites votre devoir, grand Dieu vous devez croire  Que je vous aime trop pour trahir votre gloire.  Mais du plus haut des cieux dans ce divin emploi  Laissez tomber au moins quelque regard sur moi. ')",-,0.0
"('#jupiter', ""Je dois à l'univers les soins de ma sagesse,  Et ceux de mon amour sont tous à ma Princesse.  Mais avant que quitter ce jardin enchanté  Je vais voir si Momus pour votre sûreté  Veille sur la déesse, et le prier encore  D'éloigner ses regards de celle que j'adore.  Ah ! Que je veux de mal Princesse à ma grandeur !  Hélas si j'en croyais et mes yeux et mon coeur,  Je laisserais le Ciel sans maître et sans conduite :  Ma gloire ne se peut sauver que par la fuite.  Vous cependant, Vénus, plaisirs jeunesse amour  Venez prendre ma place attendant mon retour. "")",-,0.0
"('#venus', 'Princesse on ne voit rien de charmant et de doux,  Qui ne se rendent auprès de vous :  Rien ne peut égaler votre bonheur extrême ;  Un Dieu prend soin de vos plaisirs,  Que ne fera-t-il point pour remplir vos désirs ?  Il peut tout et vous aime. ')",-,0.0
"('#semele', ""Que de beautés ensemble et de rares merveilles  Enchantent à la fois mes yeux et mes oreilles !  C'est la mère d'amour qui descend en ce lieu,  Et me vient consoler de l'absence d'un Dieu. "")",-,0.0
"('#venus', ""Digne sang de ma fille, et digne de la pomme,  Que je reçus jadis de la faveur d'un homme,  Je viens à tant d'appas joindre un nouveau secours :  Jupiter est volage et je crains pour ta gloire,  Pour t'assurer cette grande victoire,  Je viens à ta beauté prêter ces deux amours.  Ils ont ordre tous deux de t'obéir sans cesse :  L'un comme étant un Dieu de flamme et de tendresse,  Doit d'un amour constant embraser ton vainqueur ;  L'autre te doit armer d'un charme inévitable ;  L'un fait aimer, et l'autre rend aimable,  L'un ira dans tes yeux, et l'autre dans son coeur.  Les deux amours descendent auprès de Sémélé. "")",-,0.0
"('#semele', ""Ah ! Que de votre part tant d'heur et de puissance,  Prouve bien clairement l'honneur de ma naissance. "")",-,0.0
"('#venus', ""Mais ce n'est pas assez du glorieux secours  Que te promettent ces amours ;  Tu vas voir dans ces lieux la charmante déesse,  La mère des amours l'immortelle jeunesse,  Te suivre incessamment dans cet heureux séjour.  Elle vient, c'est assez d'elle je me retire ;  Je la laisse auprès de toi, ma fille et c'est tout dire,  Je laisse auprès de toi la jeunesse et l'amour. "")",-,0.0
"('#la-jeunesse', ""Par ce même pouvoir, que vient de faire naître  Tout ce que dans ces lieux Jupiter fait paraître,  Je viens ici Princesse exécuter ses lois.  C'est par son ordre exprès et par son propre choix,  Que ma main de ces fleurs a fait une Couronne,  C'est par son ordre aussi que ma main vous la donne.  Tout ce que sur ce teint le Ciel a mis de fleurs,  Et tout ce que j'y mets de brillantes couleurs,  Conservera toujours ces grâces naturelles  À l'ombre et sous l'abri de ces fleurs immortelles.  Le temps ce vieux tyran de toutes les beautés  N'eut jamais droit d'entrer dans ces lieux respectés,  Et s'il règne partout sur tout ce qui respire,  Il perdra près de vous ses droits et son Empire ;  Sans cesse malgré lui je veux suivre vos pas.  Vous venez rendre hommage à ses divins appas,  Plaisirs, venez ici mes compagnons fidèles,  Et faites votre Cour à la Reine des belles.  Les plaisirs descendent des quatre coins du Théâtre. Les Plaisirs avec la Jeunesse dansent une entrée de ballet devant Sémélé, et les deux amours se mêlent à leur danse. "")",-,0.0
"('#la-jeunesse', 'Voilà le faible essai de vos contentements ;  Vous aurez dans tous les moments  Ou de nouveaux plaisirs ou des beautés pareilles.  Commandez ; vous avez un plein pouvoir sur nous :  Mais attendez encor de plus grandes merveilles  De ces puissants amours, que je laisse avec vous.  La Jeunesse remonte au Ciel, suivie des Plaisirs. ')",-,0.0
"('#semele', ""Vous donc divins enfants, dont la seule puissance  Peut d'un bonheur sans borne affermir l'espérance,  Pour élever ma gloire au comble de mes voeux,  Rendez un Dieu constant, comme il est amoureux,  Mais quel nouvel éclat vient augmenter ma joie ?  C'est Mercure, c'est lui que Jupiter m'envoie. "")",-,0.0
"('#junon', ""Oui je viens de sa part vous tirer d'une erreur,  Qui vous livre aux désirs d'un infâme imposteur.  Un amant qui se cache et qui n'ose paraître  Se nomme Jupiter et se vante de l'être ;  L'Enfer prête à sa flamme un merveilleux pouvoir,  Et tout ce qu'en ces lieux ces charmes vous font voir  N'est qu'une illusion d'images empruntées,  Et le pompeux amas de beautés enchantées "")",-,0.0
"('#semele', ""Est-ce vous que j'entends, Mercure ? Quoi Vénus  L'Aurore, et d'autres Dieux si grands et si connus,  Ont-ils autorisé cette lâche imposture ?  Contre leur témoignage en croirai-je Mercure ? "")",-,0.0
"('#junon', ""Non non n'en croyez pas le fils de Jupiter,  De cette douce erreur vous devez vous flatter ;  Mettez dans votre esprit cette belle chimère ;  Dites, pour vous tromper que je trompe mon père :  Puisque Europe autrefois eut de quoi le charmer,  Vous êtes de son sang, il peut bien vous aimer ;  Ce n'est pas d'aujourd'hui qu'il aime des mortelles,  Et l'on peut vous compter au nombre des plus belles ;  Tout le Ciel a-t-il rien, qu'on vous peut comparer ?  Jupiter à Junon vous a dû préférer :  Elle est Reine du monde, elle est belle et déesse ;  Mais enfin elle est femme et vous êtes maîtresse :  Ce beau nom vous suffit et c'est assez pour vous  De vaincre une déesse aux yeux de son époux.  J'ai pitié d'un orgueil si faible et si crédule,  Et pour détruire enfin une erreur ridicule,  Qui du grand Jupiter mérite le courroux,  Fantômes décevants évanouissez-vous.  Hé bien m'en croirez-vous ?  Le jardin enchanté disparaît et le parc revient. "")",-,0.0
"('#semele', ""Ah surprise mortelle,  J'ai pris pour Jupiter un fourbe un infidèle."")",-,0.0
"('#junon', 'Voilà de votre orgueil la vaine illusion. ')",-,0.0
"('#semele', ""Vous me couvrez de honte et de confusion.  Quoi cet amour d'un Dieu, cette illustre aventure,  Quoi tout ce que j'ai vu n'était qu'une illusion ?  Voici ces mêmes lieux où ce perfide amant  Sema tous les appas d'un long enchantement,  Ou de grand amas de plaisirs et de gloire,  À peine en reste-t-il une ombre en ma mémoire ;  Abandonnez ces lieux infidèles amours,  Contre un faux Jupiter ridicule secours,  Allez qu'à d'autres soins votre pouvoir s'applique ;  Enfin d'une Vénus trompeuse et chimérique. "")",-,0.0
"('#un-des-amours', ""Nous t'allons obéir, mais s'il faut te quitter  Princesse écoute au moins ce fidèle langage.  Cet envoyé de Jupiter  T'abuse par un faux message :  Ce feint ou vrai Mercure est lui-même un trompeur ;  Sache que ce n'est point un imposteur qui t'aime,  C'est Jupiter lui-même. Nul ne sait mieux que moi le secret de son coeur.  Les deux Amours s'envolent. "")",-,0.0
"('#semele', ""Quelle est cette étonnante et bizarre aventure ?  Et qui croirai-je enfin d'amour ou de Mercure ? "")",-,0.0
"('#junon', 'Princesse en doutez-vous ! ')",-,0.0
"('#semele', ""Puis-je n'en pas douter ? "")",-,0.0
"('#junon', ""L'en croyez-vous sitôt qu'il se vante de l'être ?  Ces yeux à qui l'amour doit le nom de vainqueur  N'ont garde de douter d'un si charmant honneur ;  Vous pourriez toutefois, sachant ce que vous êtes  Prendre d'autres garants pour de telles conquêtes.  Mais n'en croyez ici Mercure ni l'amour,  Et dans ces lieux suspects craignez quelque faux jour.  Que ce Dieu supposé si grand en apparence  Vous fasse un digne essai de sa toute puissance ;  Qu'il descende du Ciel avec la foudre en main,  Avec tout l'appareil du pouvoir souverain,  Et tel qu'il est enfin quand pour plaire à sa femme,  Il s'offre tout brillant de lumière et de flamme.  C'est comme cet amant se doit montrer à vous."")",-,0.0
"('#semele', ""Oui sans doute il me doit un spectacle si doux :  C'est ainsi qu'à mes yeux cet amant doit paraître ;  S'il n'est pas Jupiter, il est digne de l'être.  Grâce à votre avis, j'ai trouvé le moyen  D'éclaircir pleinement son dessein et le mien ;  Mais c'est trop s'amuser, cette longue retraite  Peut trouver dans la Cour un mauvais interprète.  Cependant allez dire à votre Jupiter,  Que si de son amour mon coeur s'ose flatter  Je ne puis consentir à perdre tant de gloire ;  Votre nom vos discours m'obligent de vous croire ;  Mais il faut que l'essai, dont vous êtes l'auteur  Me montre clairement que j'aime un imposteur. "")",-,0.0
"('#junon', ""Va ce fatal essai te coûtera la vie ;  Tu mourras ma rivale et ma rage assouvie...  Mais j'aperçois Momus. "")",-,0.0
"('#momus', ""Ah ? Mercure est-ce toi ?  Viens-tu pour mon honneur reprendre ton emploi ?  Tu sais quelles raisons m'ont fait prendre ta place ;  Mais j'aime mon métier, et le tien m'embarrasse.  Il faut pour ce commerce un confident discret,  Et je suis fort mal propre à garder un secret.  De l'emploi de censeur, je ne puis me défaire :  Mon métier vaut celui de Jupiter ton père :  Qu'il dispose de tout, qu'il règne dans les Cieux,  Qu'il gouverne à son gré les hommes et les Dieux,  Il a droit de tout faire, et j'ai droit de tout dire ;  Il est armé de foudre, et moi de la satire :  L'empire d'un censeur va plus loin que le sien ;  Il épargne les Dieux, et je n'épargne rien :  Quand je puis censurer selon ma fantaisie,  C'est un plaisir qui vaut toute notre ambroisie.  Toi qui fais vanité de plaire et de flatter ;  Toi qui trahis Junon pour servir Jupiter...  Mais tu rêves, d'où vient un si morne silence  À l'orateur des Dieux ; au Dieu de l'éloquence ? "")",-,0.0
"('#junon', 'Ah ? Momus connais mieux sous ces traits supposés,  Celle qui se déguise à tes yeux abusés ;  Tu vois ici Junon sous ce nouveau visage. ')",-,0.0
"('#momus', ""Je viens de vous laisser dans un autre équipage,  La maîtresse des Dieux se déguiser ainsi ?  Je blâmais Jupiter et je vous blâme aussi.  C'est sans doute un effet de votre jalousie. "")",-,0.0
"('#junon', ""Toi qui sais les transports de cette frénésie,  Pourquoi m'as-tu fait voir en ami peu discret,  (Par zèle ou par chagrin) cet asile secret,  Que Jupiter exprès a fait pour sa maîtresse ? "")",-,0.0
"('#momus', ""Je ne puis rien cacher, c'est mon faible Déesse.  D'ailleurs si de ce Dieu j'évente le secret,  C'est un juste dépit qui me rend indiscret ;  Quand pour servir sa flamme on m'érige en Mercure,  Je trahis son amour pour venger mon injure. "")",-,0.0
"('#junon', ""Et j'ai su profiter d'un secret éventé,  Faisant évanouir le jardin enchanté,  Et trompant Sémélé dessous cette apparence,  Elle croit mes avis, les suit sans défiance,  Et de ces faux conseils ignorant le danger... "")",-,0.0
"('#momus', ""Quoi toujours dans l'esprit le soin de vous venger ? "")",-,0.0
"('#junon', 'Verrai-je sans courroux ces amours infidèles,  Et tout mon bien en proie à des beautés mortelles ? ')",-,0.0
"('#momus', ""Et ne savez-vous pas Déesse qu'un grand Dieu  Ne saurait s'empêcher d'aimer en plus d'un lieu ?  Qu'ayant un riche fonds de tendresse et de flamme,  Il en peut dérober quelque part à sa femme.  Voulez-vous tout pour vous, tout son temps, tous ses soins ?  Pour être un peu galant vous en aime-t-il moins ?  Croyez-moi, laissez-lui ces ardeurs passagères,  Cette courte inconstance, et ces flammes légères :  Les beautés de la terre avec tous leurs appas  Amusent Jupiter, et ne l'arrêtent pas. "")",-,0.0
"('#junon', 'Quoi le censeur des Dieux excuse un infidèle ? ')",-,0.0
"('#momus', ""Je me lasse d'ouïr cette vieille querelle,  Ce courroux importun qui trouble tous les Cieux,  Et dont vous fatiguez les hommes et les Dieux. "")",-,0.0
"('#junon', ""En effet je rougis de l'ardeur qui m'emporte ;  Va dire à Jupiter que ma fureur est morte :  Mais cache-lui l'état où tu trouves Junon ;  Adieu je vais reprendre et mon char et mon nom. "")",-,0.0
"('#momus', ""Je vous serai fidèle, et je saurai me taire,  Elle a beau déguiser sa haine et sa colère ;  Elle m'en a trop dit pour cacher son courroux.  Allons de sa vengeance avertir son époux :  Si j'offense Junon, que ne se souvient-elle  Que j'ai pour le secret une haine mortelle ? "")",-,0.0
"('#semele', ""Cesse de m'abuser espérance orgueilleuse ;  Je ne vois plus le Dieu qui règne dans mon coeur,  Il se cache cet imposteur,  Qui flattait de mes feux l'erreur ambitieuse.  Hélas ! Faut-il cesser d'aimer en si beau lieu ?  Quelque choix, quelque amant que mon destin m'apprête,  La plus précieuse conquête,  L'est moins que l'erreur de posséder un Dieu.  Cher Prince, dont l'amour fut si pure et si tendre,  Toi que j'abandonnai par l'espoir seulement,  D'avoir un Dieu pour mon amant,  Ne m'offre plus un coeur que je ne puis reprendre,  Après avoir flatté l'orgueil de mes désirs.  De la flamme d'un Dieu que je crus véritable,  Après cet espoir adorable,  Peut-on s'accoutumer à de moindres soupirs ?  Je te plains, Alcméon, et ce reste de flamme,  Te fait voir le remords d'un changement fatal :  Mais enfin tu sais quel rival,  Ou plutôt quel orgueil t'a chassé de mon âme.  Tu devais de ma flamme attendre un prompt retour,  Après avoir guéri l'erreur de ma tendresse ;  Mais la gloire est une maîtresse,  Qui veut être obéie aussi bien que l'Amour.  Je l'entends cette gloire incessamment me dire,  Qu'un coeur qui s'est flatté jusques à se vanter,  D'enchaîner le grand Jupiter,  Ne doit plus d'un mortel reconnaître l'empire.  Il est vrai que l'Amour à demi révolté,  Honteux de son erreur d'un ton plus favorable,  Parle pour un Prince adorable,  Et ce tendre discours étonne ma fierté.  Soutiens ce mouvement que l'amour autorise,  Prince pour toi je laisse échapper des soupirs,  Et parmi de faibles désirs,  Je te prête un secours dont la gloire est surprise.  Ménage le moment de ce tendre retour,  Et pour ne laisser plus balancer la victoire,  Ne laisse plus parler la gloire,  Et l'ai presque oubliée en faveur de l'amour.  STANCES. "")",-,0.0
"('#semele', ""Viens, Dircé, viens calmer le trouble de mon âme ;  Je consultais ici mon orgueil et ma flamme,  Et mon coeur partagé combattait tour à tour,  Tout ce que me disait ma gloire et mon amour.  Tu sais ce que je dois au rapport de Mercure,  Et d'un faux Jupiter la fatale aventure.  Le fidèle Alcméon en secret dans mon coeur,  Me demande un amour qu'usurpe un imposteur :  Ce coeur tout indigné me presse de le rendre ;  Mais ma gloire aussitôt semble me le défendre,  Et je sens de l'orgueil l'impérieuse loi,  Prendre, malgré l'amour, trop de pouvoir sur moi. "")",-,0.0
"('#dirce', ""Quel est donc cet orgueil, Madame, qu'il s'explique,  Lui, qui parle si fort pour un Dieu chimérique.  La gloire défend-elle à ce coeur abusé,  De préférer un Prince à ce Dieu supposé ? "")",-,0.0
"('#semele', ""La gloire permet-elle à ma flamme trompée,  Qui de l'espoir d'un Dieu s'était préoccupée,  D'accepter un mortel, et par ce changement,  Faire éclater ma honte et mon aveuglement ? "")",-,0.0
"('#dirce', ""Mais d'un scrupule vain votre gloire est gênée :  On vient d'ouvrir pour vous le temple d'Hyménée. "")",-,0.0
"('#semele', ""Ah ! Dircé, c'est ici qu'un scrupule si fort,  Pour révolter mon coeur redouble son effort.  Quoi j'aurais dit partout que c'est un Dieu que j'aime,  Et je pourrais tomber dans cette honte extrême,  D'avouer que j'ai feint d'aimer en si haut lieu,  Ou dans la lâcheté d'abandonner un Dieu ?  Non je dirai toujours que Jupiter m'adore.  Je l'ai dit, je l'ai cru, je le veux croire encore.  Peut-être que Mercure avec un faux rapport...  Mais le Prince paraît, je tremble à son abord.  Glorieux sentiments, dont je suis idolâtre,  Ramassez votre force, on vient pour vous combattre ;  Ne vous démentez point, épargnez à mon front,  La honte qui suivrait un changement si prompt. "")",-,0.0
"('#alcmeon', ""Madame vous savez l'ordre de votre père :  Pardonnez si l'ardeur d'un amour téméraire,  Se laissant emporter au dernier désespoir,  Abuse contre vous du souverain pouvoir.  Je me suis dit cent fois en secret, à moi-même,  Qu'il faut cesser d'aimer quand Jupiter vous aime,  Et que d'un faible amant le sort trop inégal,  Doit trembler près d'un Dieu qui s'est fait mon rival.  Toutefois je ne puis lui céder ma Princesse,  Et quand trop de puissance étonne ma faiblesse,  À ma flamme en secret je prête cet appui,  Il peut tout, il est Dieu, mais j'aime plus que lui,  Et s'il faut à son rang céder tout l'avantage,  Quiconque a plus d'amour mérite davantage. "")",-,0.0
"('#semele', ""Qui vous fait présumer qu'il aime moins que vous ?  Mais je veux que son coeur ne soit pas tout à nous,  Je veux que d'autres soins occupent sa mémoire ;  Un regard que pour nous il dérobe à sa gloire,  Un penser détourné des soins de sa grandeur,  Un seul soupir vaut plus que toute votre ardeur."")",-,0.0
"('#alcmeon', ""Ah ! Princesse, l'amour parle un autre langage ;  La seule ambition touche votre courage. "")",-,0.0
"('#semele', ""Quoi le grand Jupiter, un si parfait amant,  Ne peut-il d'un coeur tendre être aimé tendrement ? "")",-,0.0
"('#alcmeon', ""Peut-on l'aimer ainsi si son coeur est volage ? "")",-,0.0
"('#semele', ""Il suffit un moment d'avoir cet avantage :  Ce moment glorieux répand sur l'avenir  L'éternelle douceur d'un si beau souvenir.  Je vous perds à regret, et mon coeur en soupire ;  Je sais que votre hymen me promet un Empire ;  Mais l'hommage d'un Dieu, fût-il d'un seul moment,  Vaut cent trônes offerts des mains d'un autre amant. "")",-,0.0
"('#alcmeon', ""Poussez jusques au bout cette belle maxime :  Ce digne emportement rend le mien légitime ;  Méprisez le pouvoir et d'un père et d'un Roi ;  Faites tout pour ce Dieu, je ferai tout pour moi."")",-,0.0
"('#semele', 'Quoi ne voyez-vous pas le Dieu qui vous menace ? ')",-,0.0
"('#alcmeon', 'Je crains peu son courroux, si vous me faites grâce. ')",-,0.0
"('#semele', ""C'est vous perdre, Seigneur, que de vous secourir. "")",-,0.0
"('#alcmeon', ""N'importe, je ne veux que vous seule et mourir.  Que Jupiter éclate et me réduise en poudre,  Que je tombe à vos pieds, et par un coup de foudre,  Puis-je me réserver pour un plus digne autel ?  Dois-je échapper aux coups de ce bras immortel ?  Pour le moins, puisqu'enfin il faut que je périsse,  Je puis faire à vos yeux un si grand sacrifice,  Que le plus grand des Dieux en doit être jaloux. "")",-,0.0
"('#semele', 'Que pouvez-vous pour moi ? ')",-,0.0
"('#alcmeon', ""Je puis mourir pour vous,  Et rien ne vaut aux yeux de mon amour fidèle,  La gloire d'une mort dont la cause est si belle :  Ce Dieu pour qui je vois qu'on veut m'abandonner,  A-t-il du sang à perdre, une vie à donner ?  Et si vous demander et son sang et sa vie,  Votre Dieu pourrait-il contenter votre envie ? "")",-,0.0
"('#semele', ""Vivez, Prince, vivez, et peut-être qu'un jour... "")",-,0.0
"('#alcmeon', ""Et peut-être est-ce là l'espoir de mon amour ?  Après que Jupiter à vos voeux infidèle,  Aura mis dans son coeur un flamme nouvelle,  Peut-être alors que vos voeux ne seront que pour moi.  Non, non cruelle, il faut suivre l'ordre du Roi ;  Je veux absolument achever l'hyménée. "")",-,0.0
"('#la-reine', ""En vain auprès du Roi ma tendresse obstinée,  A tâché de combattre un hymen résolu ;  Il faut aller au temple, et l'ordre est absolu.  Esclave de la foi, dont il fait son idole,  Il croit devoir aux Dieux bien moins que sa parole,  Et sans considérer un Dieu fier et jaloux,  Pour tenir sa promesse, il brave son courroux.  Mais que prétendez-vous, Alcméon ? "")",-,0.0
"('#alcmeon', ""Ah ! Madame,  Je connais tout entier le malheur de ma flamme :  Mais dans mon désespoir contre la trahison,  Je ne connais ni Dieu, ni conseil, ni raison.  Résister contre un Dieu c'est une audace extrême ;  Mais enfin qu'ai-je à craindre en perdant ce que j'aime ?  Si je lui cédait tout, par la peur de périr,  Il me laisserait vivre, et je cherche à mourir. "")",-,0.0
"('#la-reine', 'Perdez, Prince, perdez cette funeste envie ;  Conservez pour le trône une si belle vie ;  Souffrez que Jupiter... ')",-,0.0
"('#alcmeon', ""Que me demandez-vous ?  En gardant Sémélé sera-t-il son époux ? Je sais bien que ce Dieu consacre ce qu'il aime,  Qu'au sang de votre fille il s'attache lui-même ;  Mais préférez-vous de légères amours,  Aux ardeurs d'un mortel qui dureront toujours ? "")",-,0.0
"('#semele', ""Mais enfin que ce Dieu soit constant ou volage,  Je l'aime, je l'adore, en faut-il davantage ?  Je le répète encor, n'aimait-il qu'un moment,  Le plus fidèle époux vaut moins que cet amant.  Au moins, s'il me trahit, si je perds ma victoire,  Je sais plus d'un moyen pour conserver ma gloire,  Et c'est trop pour venger mes voeux humiliés,  De voir un seul moment Jupiter à mes pieds. "")",-,0.0
"('#la-reine', ""Prince vous la voyez pleine de cette idée,  De l'orgueil de son choix tellement possédée,  Qu'il n'est point de mortel, qu'elle veuille écouter,  Ni peut-être de Dieu s'il n'est pas Jupiter.  Laissez à sa fierté ces biens imaginaires,  Ces nobles visions, ces brillantes chimères.  Vous, portez autre part vos amoureux désirs,  L'ingrate ne veut pas l'honneur de vos soupirs ;  Retirez votre coeur des mains d'une infidèle."")",-,0.0
"('#alcmeon', ""Je vois dans vos conseils plus d'orgueil que de zèle.  Votre fille n'agit que par vos mouvements,  Elle a tout votre coeur, et tous vos sentiments.  Vous croyez que le sang d'une race divine,  A droit de remonter jusqu'à son origine,  Et que sans voir l'abîme, où l'orgueil la conduit,  Il est beau de tomber, quand on tombe avec bruit.  Le Roi... mais il s'avance. "")",-,0.0
-,"('#jupiter', ""Vous, qui voulez qu'à la fureur de l'onde Jupiter mette un frein, et repeuple ces lieux, Vous vous lassez trop tôt d'être seul dans le monde ; Mille voeux vont troubler cette paix si profonde Dont la terre à présent laisse jouir les cieux."")",0.0
-,"('#venus', 'Charmante oisiveté, repos délicieux !')",0.0
-,"('#minerve', 'Ou plutôt, repos ennuyeux !')",0.0
-,"('#venus', ""Quoi ! le sommeil pourrait aux déesses déplaire ! Ne point souffrir, Ne point mourir, Et ne rien faire, Que peut-on souhaiter de mieux ? Ce qui fait le bonheur des dieux, C'est de n'avoir aucune affaire, Ne point souffrir, Ne point mourir, Et ne rien faire."")",0.0
-,"('#minerve', ""Est-ce ainsi qu'on a des autels ?"")",0.0
-,"('#jupiter', ""Eh bien, faisons d'autres mortels : Vos talents et nos soins deviendront nécessaires."")",0.0
-,"('#momus', ""Ne vous faites point tant d'affaires."")",0.0
-,"('#jupiter', ""Les premiers des humains sont péris sous les eaux : Fille de ma raison, forgeons-en de nouveaux. Prométhée en fait des modèles ; Vents, allez le chercher, qu'il vienne sur vos ailes. À ce commandement de Jupiter, les Vents partent de tous les côtés du théâtre, et apportent Prométhée."")",0.0
-,"('#promethee', 'Que me veut Jupiter ?')",0.0
-,"('#jupiter', 'Ouvre tes magasins.')",0.0
-,"('#promethee', ""Paraissez, nouveaux humains. À ce commandement de Prométhée, les toiles qui représentent la terre s'ouvrent de côté et d'autre, et au fond aussi, et laissent voir de toutes parts une boutique de sculpteur avec force outils et morceaux de toutes matières, et des statues d'hommes et de femmes debout sur des cubes."")",0.0
-,"('#momus', ""Sont-ce là des humains ? Quelle race immobile ! J'aimais mieux la première, encor que moins tranquille."")",0.0
-,"('#promethee', 'Vous ne les connaissez pas.')",0.0
-,"('#momus', 'Fais-leur faire quelques pas.')",0.0
-,"('#promethee', ""Descendez. Les statues descendent, et viennent à pas lents et graves faire une entrée, dansant presque sans mouvement, et d'une façon composée, comme feraient des sages et des philosophes."")",0.0
-,"('#momus', ""Quelles gens ! Ce n'est qu'une machine."")",0.0
-,"('#promethee', ""C'est l'idole d'un sage."")",0.0
-,"('#les-dieux', 'Hé quoi ! la passion Jamais chez eux ne domine !')",0.0
-,"('#promethee', ""Leur coeur en est tout plein ; ce n'est qu'ambition, Colère, désespoir, crainte, ou joie excessive. Machine, on veut voir vos ressorts ; Quittez tous ces trompeurs dehors. Les nouveaux hommes, qui paraissaient de véritables statues, quittent une partie de l'habit qui les enveloppe, et se font voir tels qu'ils sont dans l'intérieur, l'un représentant l'ambition, l'autre, la colère, la crainte, le désespoir, la joie excessive, etc. En cet état ils dansent en confusion et d'une manière aussi impétueuse et aussi vive que l'autre était grave et peu animée."")",0.0
-,"('#momus', 'Je la trouvais trop lente, et la voilà trop vive.')",0.0
-,"('#minerve', 'Laissez-moi régler ces transports.')",0.0
-,"('#venus', ""Mon fils, par de secrètes causes, Peut encor mieux que vous les calmer à son tour : Rien n'a d'empire sur l'Amour, L'Amour en a sur toutes choses. Le plus magnifique don Qu'aux mortels on puisse faire, C'est l'amour."")",0.0
-,"('#minerve', ""C'est la raison. Le don le plus nécessaire Aux hôtes de ce séjour, C'est la raison."")",0.0
-,"('#venus', ""C'est l'amour."")",0.0
-,"('#amour', ""L'effet en jugera : servez-vous de vos armes, Et moi j'emploierai mes charmes."")",0.0
-,"('#minerve', ""Que vous vous tourmentez, mortels ambitieux, Désespérés et furieux, Ennemis du repos, ennemis de vous-mêmes ! A modérer vos voeux mettez tous vos plaisirs : Régnez sur vos propres désirs ; C'est le plus beau des diadèmes. Les hommes qui s'étaient arrêtés quelques moments pour ouïr Minerve, attendent à peine qu'elle a achevé, et ne laissent pas, malgré ses conseils, témoigner toujours la même fureur et le même emportement. L'Amour leur faisant signe qu'il veut parler, ils s'arrêtent."")",0.0
-,"('#amour', ""De vos sages discours voyez quel est le fruit Je ne dirai qu'un mot. Aimez. On obéit : Vous le voyez. Aux hommes. À ce mot, ceux qui dansaient en confusion et en tumulte dansent deux à deux comme personnes qui s'aiment."")",0.0
-,"('#venus', ""Amour, qu'il est doux de te suivre !"")",0.0
-,"('#jupiter', 'Vivez, nouveaux humains.')",0.0
-,"('#choeur-des-dieux', 'Vivez, nouveaux humains.')",0.0
-,"('#venus', ""Laissez-vous enflammer. Que vaut la peine de vivre, Sans le doux plaisir d'aimer ?"")",0.0
-,"('#choeur', ""Que vaut la peine de vivre, Sans le doux plaisir d'aimer ?"")",0.0
-,"('#momus', ""D'où vient que si mal assortie Cette belle a fait choix d'un vieillard pour amant ?"")",0.0
-,"('#amour', ""C'est l'effet merveilleux d'un secret sentiment Que j'appelle sympathie."")",0.0
-,"('#venus', ""Le démon opposé n'a pas moins de pouvoir. Souvent nous haïssons ce qui devrait nous plaire."")",0.0
-,"('#jupiter', ""Tel dieu sait l'avenir, qui n'a pas su prévoir Quels maux ce démon lui va faire. Mais un jour un prince viendra Qui plaira plus qu'il ne voudra. Le Destin parmi nous lui garde un rang insigne, Et je lui veux accorder, Afin qu'il en soit plus digne, L'art de savoir commander. Mars lui promet en apanage La grandeur d'âme et de courage."")",0.0
-,"('#minerve', 'Moi, la vertu.')",0.0
-,"('#venus', ""Moi, l'agrément."")",0.0
-,"('#amour', ""Et moi le don d'aimer et d'être heureux amant."")",0.0
-,"('#venus #l-amour #minerve', ""Amour et la Raison s'accorderont pour faire Qu'aux coeurs comme aux esprits ce prince plaise un jour"")",0.0
-,"('#choeur', 'Heureux qui par raison doit plaire ! Plus heureux qui plaît par amour !')",0.0
-,"('#chloris #aminte #nymphes', ""Allons dans cette prairie : C'est un tranquille séjour ; Jamais les larmes d'amour N'y baignent l'herbe fleurie ; Les moutons y sont en paix, Et les loups n'y font jamais D'outrage à la bergerie."")",0.0
-,"('#chloris', 'Viens, ma soeur.')",0.0
-,"('#aminte', 'Je te suis.')",0.0
-,"('#chloris', ""Viens goûter une vie Dont le calme est digne d'envie. Notre Nymphe a banni de ces lieux si charmants Ce peuple d'importuns que l'on appelle amants. La voici."")",0.0
-,"('#aminte', ""Que d'appas, de beautés, et de grâces ! Dirait-on pas que l'air s'embellit à ses traces ?"")",0.0
-,"('#daphne', ""Amour, n'approche point de nos ombrages doux, De nos prés, de nos fontaines ; Laisse en repos ces lieux ; assez d'autres que nous Se feront un plaisir de connaître tes peines."")",0.0
-,"('#daphne', ""Chloris, n'est-ce pas la ta soeur que tu m'amènes ?"")",0.0
-,"('#chloris', 'Je vous la viens offrir. Nous cherchions en ces lieux Ce que Flore a pour vous de dons plus précieux.')",0.0
