biancollelli-arlequin-gentilhomme,regnard-coquette,Score
"('#geronte', ""Hélas ! Pauvre Docteur, ton sort est déplorable,  Le ciel m'a regardé d'un oeil plus favorable,  En donnant à ma fille un esprit mûr, rassis,  Elle n'écoute point les amoureux transis,  Qui bornent tous leurs voeux à tromper une belle,  Léonore n'est point de l'humeur d'Isabelle,  Elle sait s'écarter d'un chemin trop battu,  Et pratiquer les lois de l'austère vertu. "")",-,0.0
"('#le-docteur', 'Je vous retrouve enfin fille trop criminelle,  Qui désertez ainsi la maison paternelle  Vous avez par la suite animé mon courroux,  Et mon ressentiment doit éclater sur vous. ')",-,0.0
"('#isabelle', 'Ah ! De grâce calmez cette affreuse colère,  Et ressouvenez-vous que vous êtes mon père. ')",-,0.0
"('#le-docteur', 'Contre ton procédé qui ne se récrierait,  Pendarde, quoi déjà tu cours le cabaret. ')",-,0.0
"('#geronte', ""Docteur votre colère est juste et légitime,  Mais enfin croyez-moi pardonnez lui fort son crime  Que servent les éclats, il vaut mieux filer doux  Il faut la présenter vous-même à son époux,  Le plutôt est le mieux et dans cette journée  Effacez cet affront par un prompt hyménée,  On ne peut pas savoir tout ce qui s'est passé  Et vous ferez fort bien de paraître empressé. "")",-,0.0
"('#le-docteur', 'Mais Léandre... ')",-,0.0
"('#geronte', ""Comment vous y pensez encore,  Il a donné déjà la main à Léonore,  Ainsi n'attendez pas qu'il change de dessein,  Si vous vous en flatter votre espoir sera vain,  Je vais si vous voulez, appeler votre gendre. "")",-,0.0
"('#le-docteur', 'Hé bien soit.  Géronte entre.')",-,0.0
"('#isabelle', ""Juste ciel ! Qu'est devenu Léandre ? Il a pour m'obtenir bien peu d'empressement,  Et je dois mon malheur à son retardement. "")",-,0.0
"('#geronte', 'Voici votre beau-père avec la prétendue. ')",-,0.0
"('#octave', ""Quel objet en ce lieu se présente à ma vue ?  Le Docteur veut me faire un joli présent,  Il me prend pour un autre et le tour est plaisant,  Colombine tantôt m'a parlé de la belle,  Feignons... Quoi c'est donc là la charmante Isabelle ? "")",-,0.0
"('#geronte', 'Oui, Monsieur, et voilà mon ami le Docteur. ')",-,0.0
"('#le-docteur', 'Ma fille avec raison peut vanter son bonheur,  Puisque je lui destine un homme de mérite. ')",-,0.0
"('#geronte', 'Madame permettez que je vous félicite. ')",-,0.0
"('#octave', ""Madame permettez, qu'en qualité d'amant,  Je vous témoigne ici mon tendre empressement,  Ce n'est point comme époux que je prétends paraître,  Mon ardeur sous ce nom le ferait mal connaître,  Et je dois autrement me présenter à vous. "")",-,0.0
"('#le-docteur', ""C'est-à-dire, qu'il veut être amant quoique époux. "")",-,0.0
"('#isabelle', ""Imiter votre exemple est ce que je désire,  Et je ne craindrai point à mon tour de vous dire  Que le titre d'épouse a pour moi peu d'appas,  Qu'en cette occasion il ne me touche pas,  Que tout autre pour moi serait bien plus aimable. "")",-,0.0
"('#geronte', ""C'est assez mes enfants allons-nous mettre à table,  Entrons dans le logis. "")",-,0.0
"('#isabelle', 'Ciel qui connaît mes feux,  Daigne, en parant ce coup, satisfaire à mes voeux. ')",-,0.0
"('#octave', 'Amour mon tendre coeur implore ta puissance,  Par un hymen plus doux couronne sa constance. ')",-,0.0
"('#leandre', ""Songeons à profiter d'un moment précieux,  Et sans plus différer abandonnons ces lieux,  Tout est prêt pour partir, fais venir Isabelle. "")",-,0.0
"('#scaramouche', ""En vérité, Monsieur, l'action n'est pas belle,  Vous hasardez beaucoup en cette occasion,  Et l'on me pendre moi par conversation. "")",-,0.0
"('#leandre', ""Finis donc si tu veux, frappe à l'hôtellerie. "")",-,0.0
"('#scaramouche', 'Ne vous emportez pas, mon mignon, je vous prie.  Holà ?  Il frappe.')",-,0.0
"('#pierrot', 'Que voulez-vous ? ')",-,0.0
"('#scaramouche', 'Appelez promptement  La Dame en question. ')",-,0.0
"('#pierrot', ""Vous vous moquez vraiment,  Elle n'est plus chez nous. "")",-,0.0
"('#scaramouche', 'Comment que veux-tu dire ? ')",-,0.0
"('#pierrot', 'Elle est déjà bien loin. ')",-,0.0
"('#leandre', 'Prends-tu plaisir à rire ? ')",-,0.0
"('#pierrot', ""Non son père, vous dis-je, en propre original  Est venu la chercher, morgué qu'il est brutal.  Il l'a d'un bon soufflet d'abord apostrophée Et peu s'en est fallu qu'il ne l'ait décoiffée.  Comment c'est donc ainsi, disait ce loup garou,  Sans ma permission que tu cours le guildou ?  Le docteur pour cacher son chagrin et sa honte  A fait entrer sa fille aussitôt chez Géronte,  Un étranger, dit-on, doit être son époux,  Je le connais fort bien il a logé chez nous.  La pauvre fille avait une grande tristesse,  Aussi l'on ne doit pas débaucher la jeunesse  Et cela n'est pas bien pour moi je sors d'ici,  Que sait-on, vous pourriez me débaucher aussi.  Il rentre. "")",-,0.0
"('#scaramouche', ""Hé bien, qu'en dites-vous ? "")",-,0.0
"('#leandre', ""Ah ! Que viens-je d'entendre ?  À cet affreux malheur aurais-je dû m'attendre ?  Mais malgré les efforts et les soins du Docteur  D'Isabelle je veux être [le] possesseur.  Tu sais bien qu'Arlequin sous le nom de Léandre,  Chez Géronte introduit sera bientôt son gendre,  Il faut pour pallier un important secret,  Respecter Arlequin te dire son valet,  Tu verras aisément la charmante Isabelle,  Et tu lui parleras de mon ardeur fidèle,  Une seconde fois tâche de l'enlever,  J'ai formé ce dessein et tu dois l'achever,  Entends-tu ? "")",-,0.0
"('#scaramouche', ""Vous voulez que j'enlève Isabelle,  Mais si je suis pendu. "")",-,0.0
"('#leandre', ""C'est une bagatelle. "")",-,0.0
"('#scaramouche', ""Oui pour vous, mais pour moi cela change de ton,  J'aimerais mieux avoir trente coups de bâton. "")",-,0.0
"('#leandre', 'Fais ce que je te dis et sans te mettre en peine... ')",-,0.0
"('#scaramouche', 'Scaramouche ! Pour toi la potence est certaine. ')",-,0.0
"('#le-docteur', ""De mon juste courroux tu dois craindre l'effet,  Si tu veux t'obstiner à garder le secret,  Ne me déguise rien, de toi je veux apprendre  Le nom du ravisseur, réponds-moi. "")",-,0.0
"('#isabelle', ""C'est Léandre,  Qui cédant à l'ardeur dont il brûle pour moi,  Par ma fuite a voulu s'assurer de ma foi,  Lui-même m'a conduit dans cette hôtellerie. "")",-,0.0
"('#geronte', ""C'est un peu trop avant pousser l'effronterie,  Le moyen de la croire il était en prison  Dans le temps qu'Isabelle a quitté la maison. "")",-,0.0
"('#le-docteur', ""Tu veux m'en imposer méchante créature,  Je suis persuadé... "")",-,0.0
"('#isabelle', ""C'est la vérité pure  Oui mon père, c'est lui qui possède mon coeur,  Et je ne puis goûter un solide bonheur,  Si pour combler mes voeux le noeud de l'hyménée,  Au sort de cet amant n'unit ma destinée. "")",-,0.0
"('#geronte', ""Je vous plains, mais pourquoi vous flatter de l'avoir,  N'y comptez plus la belle et perdez cet espoir,  Car Léandre sera l'époux de Léonore. "")",-,0.0
"('#isabelle', ""Cruel vous m'arrachez à l'objet que j'adore,  Si rien ne peut changer les rigueurs de mon sort  Barbare je saurai recourir à la mort. "")",-,0.0
"('#le-docteur', ""Ma fille il n'est plus temps de songer à Léandre,  Puisque Octave est ici je ne puis me défendre  De te donner à lui. "")",-,0.0
"('#isabelle', 'Quoi vous ne voulez pas  Autorisant mon choix détourner mon trépas. ')",-,0.0
"('#scaramouche', ""Messieurs vous n'avez pas l'honneur de me connaître,  Excusez, dans ce lieu je viens chercher mon maître. "")",-,0.0
"('#isabelle', ""C'est Scaramouche, hélas que vient-il faire ? "")",-,0.0
"('#scaramouche', ""Je vais feindre avec eux, dissimulez aussi.  On m'a dit qu'il était chez Monsieur son beau-père,  Je voudrais lui parler d'une petite affaire,  Est-il dans le logis.  Haut."")",-,0.0
"('#geronte', 'Comment le nomme-t-on ?  Je ne le connais pas. ')",-,0.0
"('#scaramouche', ""C'est le fils de Damon,  Léandre. "")",-,0.0
"('#le-docteur', 'Parlez-moi sans fard, je vous en prie,  A-t-il conduit ma fille en une hôtellerie ? ')",-,0.0
"('#scaramouche', ""Oui sans doute et voilà la Dame en question,  Mais il n'a jamais eu mauvaise intention  Et c'était seulement pour lui payer feuillette. "")",-,0.0
"('#geronte', ""Cette civilité me paraît indiscrète  Il était en prison vous l'accuser en vain "")",-,0.0
"('#scaramouche', ""Je vous jure Monsieur que rien n'est plus certain,  Il m'en a donné l'ordre et pour le satisfaire,  J'ai moi-même prêté la main, à cette affaire. "")",-,0.0
"('#geronte', 'Le voici justement qui vient de ce côté. ')",-,0.0
"('#scaramouche', ""De vos commissions je me suis acquitté,  J'ai porté votre lettre à Monsieur le Vicomte,  Et venais vous chercher cher le Seigneur Géronte,  Je vous ai bien servi. "")",-,0.0
"('#arlequin', 'Que dit donc ce benêt ? ')",-,0.0
"('#geronte', ""Quoi vous méconnaissez jusqu'à votre valet ? "")",-,0.0
"('#arlequin', ""Mon valet dites-vous ? Je n'en eus de ma vie. "")",-,0.0
"('#scaramouche', ""Vous pouvez m'employer au gré de votre envie  Je vous obéirai, je sais trop mon devoir,  Pour manquer au respect qu'un valet doit avoir. "")",-,0.0
"('#arlequin', ""Je ne sais ce que c'est, et c'est me faire outrage  Que vouloir d'un valet grossir mon équipage,  Cet affront est trop grand, et comment le souffrir ?  Quoi donc lorsque je puis à peine me nourrir,  Il faut que j'entretienne encore un domestique ? "")",-,0.0
"('#scaramouche', 'Que dites-vous, Monsieur, quelle mouche vous pique ?  Vous me désavouez, et ne connaissez pas...  . . . . . . . . . . . . .')",-,0.0
"('#arlequin', ""Encore un coup, mon cher, ta tête n'est pas saine  Et c'est mal à propos me causer de la peine. "")",-,0.0
"('#geronte', ""Mon gendre j'ai bien lieu de me plaindre de vous,  Vous manquez un peu trop au devoir d'un époux. "")",-,0.0
"('#arlequin', 'Croyez-vous que toujours on y puisse suffire,  Vous parlez à votre aise et je vous laisse dire. ')",-,0.0
"('#geronte', 'Vous avez enlevé la fille du Docteur. ')",-,0.0
"('#le-docteur', ""C'est trop sensiblement offenser mon honneur,  Quel dessein aviez-vous, dites-moi, je vous prie ?  Pourquoi mener ma fille en une hôtellerie ? "")",-,0.0
"('#arlequin', ""Nouvelle vision, vous êtes fols tous deux,  Vous me feriez rougir si j'étais plus honteux,  Il n'en est rien. "")",-,0.0
"('#le-docteur', 'En vain vous voulez vous défendre,  Qui fut ton ravisseur Isabelle ? ')",-,0.0
"('#isabelle', 'Léandre. ')",-,0.0
"('#arlequin', 'Je vous ai, dites-vous, conduite au cabaret ? ')",-,0.0
"('#scaramouche', ""Oui vous-même, Monsieur, et j'étais du secret  Comme un valet zélé. "")",-,0.0
"('#arlequin', 'Puisque je suis son maître,  Il faut de mille coups que je charge ce traître.  Il frappe Scaramouche de toute sa force.')",-,0.0
"('#scaramouche', ""Hélas ! Je n'en puis plus je suis tout fracassé,  Et j'ai, je le sens bien, le croupion cassé. "")",-,0.0
"('#geronte', ""Monsieur qu'avez-vous fait ? "")",-,0.0
"('#arlequin', ""Quand un valet m'obstine,  Je ne puis m'empêcher de frotter son échine. "")",-,0.0
"('#geronte', 'Allons retirons-nous, et rentons au logis,  Je vous laisse mon gendre. ')",-,0.0
"('#arlequin', ""Attendez je vous suis.  Ils rentrent, Arlequin veut les suivre, Scaramouche l'en empêche."")",-,0.0
"('#scaramouche', ""Mon maître demeurez j'ai deux mots à vous dire  Vous m'avez donc battu ? "")",-,0.0
"('#arlequin', ""Bon ce n'est que pour rire, "")",-,0.0
"('#scaramouche', ""Sais-tu, magot fieffé, vilain singe habillé,  Que je ne fus jamais de la sorte étrillé,  Ton bras audacieux m'a rossé d'importance,  Et je veux sur ton dos réparer cette offense.  Il donne des coups de bâton à Arlequin qui crie et s'enfuit, tous deux entrent chez Géronte."")",-,0.0
"('#scaramouche', ""Oui, mon maître, Madame, épris de vos appas,  Sera dans ses amours constant jusqu'au trépas,  Sa lettre en dit assez vous n'avez qu'à la lire  Vous enlever encore est tout ce qu'il désire,  À votre destinée il veut unir son sort,  Enfin il est si tendre et vous aime si fort  Qu'il ne fait tout le jour que soupirer et braire. "")",-,0.0
"('#isabelle', ""Je n'ai d'autre dessein que celui de lui plaire, Tu peux de ma tendresse assurer mon amant,  Dis-lui que je l'attends avec empressement,  Que pour me garantir du coup qui me menace,  Il n'est rien aujourd'hui que je ne fasse. "")",-,0.0
"('#scaramouche', ""Je vais lui faire part de ce bon sentiment  Et nous allons songer ç votre enlèvement,  J'en viendrai bien à bout, ne soyez point en peine. "")",-,0.0
"('#isabelle', ""J'attends tout de tes soins. "")",-,0.0
"('#scaramouche', 'Adieu la belle Hélène, ')",-,0.0
"('#isabelle', ""Quand pourrai-je vous voir cher objet de mes feux,  Sans vous les plus beaux jours me paraissent affreux,  Léandre répondez à mon impatience,  Je ne puis plus longtemps supporter votre absence,  Ne différez donc plus offrez-vous à mes yeux,  Et venez m'affranchir d'un pouvoir odieux. "")",-,0.0
"('#le-docteur', ""Que veut dire ceci ? Ma fille prend la fuite,  J'ai lieu de soupçonner sa mauvaise conduite,  Mais lisons promptement, je veux être éclairci  Du sujet qui l'oblige à m'éviter ainsi.  Quoi le sort à mes voeux sera toujours contraire,  Isabelle m'outrage et cherche à me déplaire,  Léandre de nouveau veut me déshonorer,  À de cuisants chagrins le dois me préparer.  L'amour qui ne trouve rien d'impossible, m'offrira un nouveau moyen pour m'assurer de vous, malgré tous les obstacles que l'on oppose à ma tendresse.  Si vous êtes dans la résolution de me suivre, ne manquez pas de me faire savoir vos sentiments, et je prendrai de justes mesures pour vous enlever, et vous dérober au pouvoir tyrannique d'un père qui veut contraindre votre inclination. Adieu ma charmante, j'attends votre réponse, et suis votre fidèle amant,  LÉANDRE.  Il lit."")",-,0.0
"('#le-docteur', ""Malgré tous vos efforts, je vois bien que Léandre,  Ne peut, mon cher ami, devenir votre gendre,  Il aime trop ma fille et je le connais bien  Puisque de l'enlever il cherche le moyen,  Cette lettre m'en donne une preuve évidente. "")",-,0.0
"('#geronte', ""Contre ce scélérat ma colère s'augmente,  Voyons un peu la lettre.  Le Docteur lui donne la lettre, Géronte lit."")",-,0.0
"('#le-docteur', ""Hé bien qu'en dites-vous. "")",-,0.0
"('#geronte', ""Je dis que de ma fille il doit être l'époux,  Et que je veux avant la fin de la journée,  Conclure quoiqu'il fasse un si juste hyménée.  Mais le voici qui vient. "")",-,0.0
"('#le-docteur', 'Ne le ménagez pas,  Parlez-lui comme il faut. ')",-,0.0
"('#geronte', ""À la fin je suis las  De me voit méprisé par vous de cette sorte,  Corbleu si contre vous la fureur me transporte,  Vous vous repentirez de m'avoir insulté,  Est-ce ainsi qu'on soutient son rang, sa qualité ? "")",-,0.0
"('#arlequin', 'Le rang de crocheteur est glorieux, sublime. ')",-,0.0
"('#geronte', ""Comment prétendez-vous mériter mon estime ?  Vous ne rougissez point du nom de suborneur,  Et voulez enlever la fille du Docteur.  Ne vous défendez point, cette chose est trop sûre,  Et d'ailleurs je connais votre écriture,  La crédule Isabelle approuve vos desseins,  Et son père a surpris la lettre entre ses mains. "")",-,0.0
"('#arlequin', ""Je ne sais mon ami ce que vous voulez dire,  Vous m'accusez à tort je ne sais pas écrire,  Que faut-il que j'épouse ? "")",-,0.0
"('#geronte', 'En pouvez-vous douter ?  Ma fille. ')",-,0.0
"('#arlequin', ""Et pourquoi donc tant vous inquiéter ?  Je l'épouserai moi s'il le faut. . . . ."")",-,0.0
"('#geronte', 'Mais vous avez écrit. ')",-,0.0
"('#arlequin', ""Non vous dis-je, ou je meurs,  Je ne sais ce que c'est. "")",-,0.0
"('#le-docteur', 'À quoi bon le nier,  Votre nom est pourtant signé sur du papier  Et si vous en doutez, lisez. ')",-,0.0
"('#arlequin', ""Autre délire,  Ne vous ai-je pas dit que je ne savais lire,  Sans cela, par ma foi, j'eusse été Bachelier. "")",-,0.0
"('#le-docteur', ""Vous raillez et cela commence à m'ennuyer. "")",-,0.0
"('#arlequin', ""Ma noblesse m'ennuie encore davantage.  Il tire de sa poche un morceau de fromage, et se met à manger."")",-,0.0
"('#geronte', ""Qu'est-ce que vous mangez ? "")",-,0.0
"('#arlequin', ""Un morceau de fromage  Que j'ai trouvé là-bas, mais il est trop petit,  Pour assouvir l'excès de mon grand appétit,  Il est temps de souper, allons nous mettre à table  Beau-père. "")",-,0.0
"('#le-docteur', 'Vous avez un estomac de diable. ')",-,0.0
"('#arlequin', ""Je n'ai fait aujourd'hui que quatorze repas  Avant qu'entrer chez vous je n'étais pas si gras. "")",-,0.0
"('#le-docteur', 'Promettez-moi, Monsieur, de ne rien entreprendre. ')",-,0.0
"('#arlequin', ""Moi si je n'entreprends rien puissiez-vous me voir pendre,  Voilà ce qui s'appelle un terrible serment. "")",-,0.0
"('#le-docteur', ""C'est assez. "")",-,0.0
"('#arlequin', 'Vous voyez je jure noblement. ')",-,0.0
"('#scaramouche', ""Vous pouvez enlever votre belle Sabine,  J'ai fait, pour s'y résoudre, essai de ma doctrine,  Je n'ai point vainement employé mon savoir,  Et je me suis senti tout_à_coup émouvoir,  Lorsqu'elle m'a parlé de sa vive tendresse,  À ce que je puis voir elle n'est pas tigresse. "")",-,0.0
"('#leandre', 'Les chevaux sont tous prêts, entrons il en est temps,  Puisse le tendre amour rendre mes voeux contents.  Suis-moi. ')",-,0.0
"('#scaramouche', 'Déjà la nuit étend ses sombres voiles,  Et bientôt dans le ciel va clouer des étoiles.  Ils entrent chez Géronte.')",-,0.0
"('#colombine', 'Tu dis que chez Géronte Arlequin est logé. ')",-,0.0
"('#pierrot', ""Oui vraiment je l'ai vu mais il est bien changé  Il fait présentement l'homme de conséquence,  Et doit être en état de payer sa dépense.  Le drôle qui tantôt avait l'air d'un faquin,  A contre un bel habit changé son casaquin,  Mais la métamorphose est-elle surprenante ?  Dans ce siècle inconstant la fortune est changeante,  Tel portait des sabots qui devient Financier,  Je pourrais bien troquer d'habit et de métier,  Je sais signer mon nom, ce n'est pas peu de chose,  Je connais un Monsieur qu'on appelait la Rose,  Qui se donne des airs et passe pour Marquis,  Si tu savais combien de Jasmin dans Paris,  Occupent des Hôtels et font belle figure. "")",-,0.0
"('#colombine', ""Je sais bien que plusieurs sont chargés de dorure,  Qui d'un gros habit brun, revêtus simplement,  Prenaient à la gargote un modique aliment,  Ce n'est pas aujourd'hui le mérite qui brille,  La volage fortune enrichit la mandille,  Souvent les plus abjects sont comblés de ses dons.  Et la triste vertu languit sous les haillons.  À votre débiteur allons rendre visite,  Surtout ne manquons point de vanter son mérite  Puisqu'il a du bonheur et n'est plus indigent,  Il faut que nous portions respect à son argent,  C'est la règle un faquin mérite qu'on le fronde  Mais un riche est toujours estimé dans le monde.  Ils entrent chez Géronte."")",-,0.0
"('#arlequin', ""Je viens de voir là-bas ce Monsieur si plaisant,  Qui m'a de son habit fait tantôt un présent.  Il n'en faut point douter il vient pour le reprendre,  S'il me dépouille hélas ! Je ne suis plus Léandre  Quelques coups de bâtons ne me manqueront pas,  Et je ne ferai plus de si friands repas.  Il me faudra quitter cette aimable cuisine,  Cette réflexion m'agite et me chagrine,  Je ne mangerai plus ces ragoûts excellents,  Surtout ces macarons exquis et succulents.  Je reprendrai pour lors mon état misérable...  Pour éviter ce coup cachons-nous sous la table.  Il marche à tâtons et se va cacher sous la table."")",-,0.0
"('#octave', ""Ne répondrez-vous point à mon empressement,  Craignez-vous de me faire un aveu trop charmant,  Tout se dispose ici pour votre mariage,  Pour vous faire expliquer, que faut-il davantage ?  Ah ne permettez pas qu'un trop indigne époux  Jouisse d'un bonheur si parfait et si doux. "")",-,0.0
"('#leonore', ""Octave je ne puis plus longtemps me contraindre,  Et je vous aime trop pour avoir rien à craindre  Plutôt que d'obéit à cet ordre inhumain,  Un poignard de la mort m'ouvrira le chemin,  Dans mes yeux languissants vous avez dû connaître,  Les feux que dans mon coeur vous-même avez fait naître,  Ils vous ont dit assez mes peines, mes tourments  Et rien n'exprime mieux de tendres sentiments, "")",-,0.0
"('#mezzetin', ""Elle a raison les yeux parlent mieux que Voiture,  C'est un style coulant, une éloquence pure. "")",-,0.0
"('#octave', ""Puisque vous m'assurez de l'excès de vos feux  Je n'ai rien à prétendre et je suis trop heureux  Évitez le malheur qu'un père vous prépare  Et que de ce séjour la fuite vous sépare  La nuit secondera notre juste projet. "")",-,0.0
"('#mezzetin', ""Madame nous ferons un fort petit trajet  Nous n'irons seulement que jusqu'à l'Amérique  Et là nous peuplerons d'un esprit pacifique. "")",-,0.0
"('#leonore', 'Je ne puis résister à mon charmant vainqueur,  Octave vous avez tout pouvoir sur mon coeur,  Je vous suivrai partout. ')",-,0.0
"('#mezzetin', ""Quel heureux caractère !  Les filles de Lyon ont l'humeur débonnaire,  Dans ce qu'on leur propose elles sont sans façon  Et chantent quelquefois sur le ton de flon-flon.  Octave lui donnant la main."")",-,0.0
"('#isabelle', '. . . . . . Partons, mon cher Léandre,  . . . . . . . . . . . . . Et quittons pour jamais cet odieux séjour. ')",-,0.0
"('#leandre', ""Profitons d'un moment accordé par l'amour  Et ne redoutez rien, adorable Isabelle.  Suivez-moi...  Mais quelqu'un fait ici sentinelle.  En marchant il heurte Octave."")",-,0.0
"('#octave', ""Léandre est en ces lieux, le traître assurément,  Vient ici s'opposer à cet enlèvement,  Mais je saurai punir un rival téméraire. "")",-,0.0
"('#leandre', 'Qui va là ? ')",-,0.0
"('#octave', 'Maintenant songe à me satisfaire,  Je suis Octave ? ')",-,0.0
"('#leonore', 'Hélas arrêtez cher amant... ')",-,0.0
"('#leandre', 'Je suis prêt à répondre à ton empressement. ')",-,0.0
"('#isabelle', ""Ah ! Vous n'y pensez pas qu'allez-vous entreprendre. "")",-,0.0
"('#leandre', ""Octave de ce fer prends soin de te défendre.  Isabelle s'enfuit Léonore fait de même."")",-,0.0
"('#isabelle', ""Juste ciel !  Octave et Léandre se battent, Scaramouche et Mezzetin par leurs postures et leurs grimaces témoignent la peur qu'ils ont."")",-,0.0
"('#scaramouche', ""Patatrouf, tirez un peu plus bas,  Messieurs je vous conjure, et ne me blessez pas.  Léandre blesse Octave au bras et voyant venir de la lumière Léandre se retire de l'autre côté."")",-,0.0
"('#mezzetin', ""Le coquin a bien fait de décamper sur l'heure  Car j'allais le percer au gésier ou je meurs.  Octave lie son mouchoir à son bras. "")",-,0.0
"('#geronte', ""Qu'est-il donc arrivé ? Tirez-moi d'embarras. "")",-,0.0
"('#mezzetin', ""Ciel ! Mon maître est blessé, qu'il n'y revienne pas,  Car il verra beau jeu. "")",-,0.0
"('#le-docteur', ""Quel est donc ce mystère ?  Mais j'aperçois du sang. "")",-,0.0
"('#octave', 'La blessure est légère. ')",-,0.0
"('#scaramouche', ""Si je n'avais pas paré le coup s'en était fait,  Vous seriez à présent trépassé tout à fait."")",-,0.0
"('#octave', ""Léandre m'a blessé, sa valeur est extrême,  Et je ne craindrai point de l'avouer moi-même  Mais il ne devait point après ce qu'il a fait,  S'éloigner et laisser le combat imparfait. "")",-,0.0
"('#isabelle', ""Mon père devant vous vous voyez Isabelle  D'un amour violent victime trop fidèle,  En vain vous prétendez gêner ma rendre ardeur  Je ne puis obéir ni contraindre mon coeur,  J'avouerai que Léandre est l'objet de ma flamme  Que cet amant a su triompher de mon âme,  Et que malgré les lois d'un austère devoir,  Je ne reconnais plus votre absolu pouvoir.  Ne me refusez point la grâce que j'implore,  Je ne veux que Léandre, oui c'est lui que j'adore,  Et si vous refuser d'unir mon sort au sien  Je regarde la mort comme un souverain bien. "")",-,0.0
"('#leonore', ""Mon père puisqu'il faut qu'à mon tour je m'explique,  Je ne subirai point une loi tyrannique,  Souffrez que résistant à cet ordre inhumain  Je refuse à Léandre et mon coeur et ma main.  Octave a seul trouvé le secret de me plaire,  Et mes yeux parleraient quand je voudrais me taire,  Ne vous opposez point à mes voeux les plus doux  Et ne me forcez pas à prendre un autre époux. "")",-,0.0
"('#geronte', ""Comment c'est donc ainsi que tu trompes ton père ?  Coquine, peut s'en faut que ma juste colère...  Il lève sa canne."")",-,0.0
"('#octave', ""Ah : De grâce, arrêtez, modérez ce transport  Vous n'êtes plus, Monsieur, le maître de son sort,  Et quand vous offensez la beauté qui m'engage,  C'est sur moi qu'à présent retombe tout l'outrage. "")",-,0.0
"('#le-docteur', 'Nous ne sommes donc plus maîtres de nos enfants ? ')",-,0.0
"('#geronte', ""Sur ma fille mes droits seront toujours puissants  Je veux qu'elle obéisse... "")",-,0.0
"('#mezzetin', ""Attendez-la sous l'orme  Vous n'êtes tous deux pères que pour la forme. "")",-,0.0
"('#le-docteur', 'Mais où donc est Léandre ? ')",-,0.0
"('#arlequin', 'Hélas je suis ici. ')",-,0.0
"('#geronte', 'Pourquoi vous cachez-vous, que veut dire ceci ?  Hé bien que faites-vous ? ')",-,0.0
"('#arlequin', 'Qui moi, je me promène. ')",-,0.0
"('#le-docteur', 'Venez approchez-vous pour nous tirer de peine. ')",-,0.0
"('#octave', 'Allons il faut combattre une seconde fois. ')",-,0.0
"('#arlequin', 'Oh je ne me bats pas si souvent que je bois  Je suis trop fatigué, dispensez-moi de grâce,  Vous vous repentiriez, mon cher, de votre audace. ')",-,0.0
"('#le-docteur', 'Après avoir donné des marques de valeur  Osez-vous résister. ')",-,0.0
"('#arlequin', ""Ma foi c'est que j'ai peur. "")",-,0.0
"('#le-docteur', ""Mais vous l'avez blessé, le devoir vous engage  À faire de nouveau briller votre courage,  Ne le refusez pas. "")",-,0.0
"('#arlequin', ""Cet homme est trop pressé,  Je pourrais le tuer, mais où l'ai-je blessé. "")",-,0.0
"('#geronte', 'Au bras. ')",-,0.0
"('#arlequin', ""C'est justement ma botte favorite. "")",-,0.0
"('#octave', 'Je me défendrai bien la blessure est petite. ')",-,0.0
"('#arlequin', ""J'ai la main dangereuse et je ne voudrais pas  Par un funeste coup causer votre trépas,  Au prochain cabaret allons boire chopine.  Oh ciel je suis perdu, j'aperçois Colombine ! "")",-,0.0
"('#colombine', 'Vous plairait-il, Monsieur, payer mes dix écus,  Le temps est expiré. ')",-,0.0
"('#arlequin', ""Mon cher n'en parlons plus. "")",-,0.0
"('#pierrot', ""Ma femme parle à vous, Monsieur le Gentilhomme,  Il est temps ou jamais d'acquitter cette somme,  Lorsque vous aviez l'air d'un pauvre marmiton  Pierrot vous tutoyait et jouait du bâton,  Mais puisque depuis peu vous avez fait fortune. "")",-,0.0
"('#arlequin', ""Mon cher, votre présence en ces lieux m'importune,  Allez retirez-vous. "")",-,0.0
"('#colombine', ""Le tour est fort pasquin,  Avez-vous oublié qu'on vous nomme Arlequin  Que je vous ai nourri dans mon hôtellerie,  Et que vous me devez ... "")",-,0.0
"('#geronte', 'Vous vous trompez ma mie. ')",-,0.0
"('#colombine', ""Je ne me trompe pas et je veux de l'argent.  Ou sur l'heure je vais appeler un Sergent. "")",-,0.0
"('#scaramouche', 'La mèche se découvre. ')",-,0.0
"('#mezzetin', 'Allons Monsieur Léandre,  Parbleu quand on emprunte il est juste de rendre. ')",-,0.0
"('#pierrot', ""Monsieur Léandre et fi, vous vous gausser de nous,  Et c'est trop honorer le Syndic des Filous,  C'est Arlequin, vous dis-je. "")",-,0.0
"('#arlequin', 'Ôhimé, je frissonne. ')",-,0.0
"('#geronte', ""Vous ne répondez rien ce silence m'étonne. "")",-,0.0
"('#arlequin', 'Mon valet donnez-lui quelques coups de bâton. ')",-,0.0
"('#scaramouche', ""Oh ! Ce n'est plus le temps Monsieur le marmiton. "")",-,0.0
"('#pierrot', 'Vous vous donnez des airs, çà, ma femme, au pillage,  Déshabillons ce Monsieur. ')",-,0.0
"('#mezzetin', ""Tu n'oserais, je gage. "")",-,0.0
"('#pierrot', ""Je n'oserais, morgué je suis entreprenant.  Il a justement l'air d'un carême-prenant.  Pierrot et Colombine déshabillent Arlequin qui reste en chemise."")",-,0.0
"('#geronte', 'Je suis tout hors de moi. ')",-,0.0
